Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22
85E1-,85E123070044,85-72307-L20S,t2nanoX-EL-x6211E-8G-32G/COMET,850,0,0,0,20230614,20230926,,,REL PRC SETC DLFL MANC,,0,(EA),"Mini COM Express Type 10 module with Intel Elkhart Lake Atom x6211E, 8GB LPDDR4, 32GB EMMC, ETT for COMET","DCN-056862,2023/07/12,ETT製程，開單暫延",X,,2307.91-72307-L20S-3,P14,FT
85E1-,85E123070045,85-72307-L20S,t2nanoX-EL-x6211E-8G-32G/COMET,50,0,0,0,20230412,20230419,,,REL PRC SETC DLFL MANC,,0,(EA),"Mini COM Express Type 10 module with Intel Elkhart Lake Atom x6211E, 8GB LPDDR4, 32GB EMMC, ETT for COMET","DCN-056862,2023/07/12,ETT製程，開單暫延",X,,2307.91-72307-L20S-1,P14,FT
85E1-,85E123070046,85-72307-L21S,t2nanoX-EL-x6211E-8G-32G/COMET,50,0,50,49,20230419,20230424,20230419,,PCNF DLV PRC SETC CLSD VCAL RESA GMPS MANC,X,0,(G)(RCI),"Mini COM Express Type 10 module with Intel Elkhart Lake Atom x6211E, 8GB LPDDR4, 32GB EMMC, ETT for COMET","DCN-056890,ETT製程",,,2307.91-72307-L21S-1,P14,FT
85E1-,85E123070047,85-72307-L21S,t2nanoX-EL-x6211E-8G-32G/COMET,200,0,200,83,20230421,20230428,20230421,,PCNF DLV PRC SETC CLSD VCAL RESA GMPS MANC,X,0,(G)(RCI),"Mini COM Express Type 10 module with Intel Elkhart Lake Atom x6211E, 8GB LPDDR4, 32GB EMMC, ETT for COMET","DCN-056890,ETT製程",,,2307.91-72307-L21S-2,P14,FT
85E1-,85E123070048,85-72307-L21S,t2nanoX-EL-x6211E-8G-32G/COMET,200,0,200,195,20230511,20230616,20230511,,PCNF DLV PRC SETC CLSD VCAL RESA GMPS MANC,X,0,(G)(RCI),"Mini COM Express Type 10 module with Intel Elkhart Lake Atom x6211E, 8GB LPDDR4, 32GB EMMC, ETT for COMET","DCN-056890,ETT製程",,,2307.91-72307-L21S-3,P14,FT
85E1-,85E123070049,85-72307-L21S,t2nanoX-EL-x6211E-8G-32G/COMET,200,0,200,135,20230605,20230616,20230605,,PCNF DLV PRC SETC CLSD VCAL GMPS MANC,X,0,(G)(RCI),"Mini COM Express Type 10 module with Intel Elkhart Lake Atom x6211E, 8GB LPDDR4, 32GB EMMC, ETT for COMET","DCN-056890,ETT製程",,,2307.91-72307-L21S-40,P14,FT
85E1-,85E123070053,85-72307-L21S,t2nanoX-EL-x6211E-8G-32G/COMET,200,0,200,0,20230425,20230505,20230425,,PCNF DLV PRC SETC CLSD VCAL RESA GMPS MANC,X,0,(G)(RCI),"Mini COM Express Type 10 module with Intel Elkhart Lake Atom x6211E, 8GB LPDDR4, 32GB EMMC, ETT for COMET","DCN-056890,ETT製程",,,2307.91-72307-L21S-22,P14,FT
85E1-,85E123070057,85-65728-005E,FG-7060E MANAGEMENT BOARD,20,0,20,1,20230620,20230630,20230620,,PCNF DLV PRC SETC CLSD VCAL GMPS MANC,X,0,(EA)(EOL),FG-7060E MANAGEMENT BOARD,"(PCB過期須加測一次QA Mode),2023/07/20>2023/06/20,掃貨驗證71-02472-00Z0 D/C-2206*4+D/C-2207*16",,,2306.FG-7060E,P16,FT
,,,,,,,,,,,,,,,,PCBA PN:P20999-03-02,,,,,,
85E1-,85E123070060,85-65723-103E,FPM-7630E FORTINET PROCESSOR MODULE,10,0,10,6,20230609,20230616,20230609,,PCNF DLV PRC SETC CLSD VCAL GMPS MANC,X,0,(EA)(EOL),FG-7040E Processor Module w/ CP9HWID: C1AJ52-08AA-0000System P/N: P24671-08-01Packing P/N: P24670-02-01,DEV-0046171,,,2307.FPM-7630E,P16,FT
85E1-,85E123070063,85-65731-009E,FIM-7920E 100G IO Module,6,0,6,3,20230705,20230714,20230705,,PCNF DLV PRC SETC CLSD VCAL GMPS MANC,X,0,(EA)(EOL),FIM-7920E 100G IO Module,"DEV-0047144+DEV-0047336,使用緩動倉PCB(需多加測一道QA Mode),55E123070063掃貨驗證",,,2307.FIM-7920E,P16,FT
,,,,,,,,,,,,,,,,HWID: C1AG36-03AA-0000,,,,,,
,,,,,,,,,,,,,,,,System P/N: P21404-03-04,,,,,,
,,,,,,,,,,,,,,,,Packing P/N: P21838-03-01,,,,,,
85E1-,85E123070064,85-65723-103E,FPM-7630E FORTINET PROCESSOR MODULE,10,0,10,9,20230609,20230712,20230609,,PCNF DLV PRC SETC CLSD VCAL RESA GMPS MANC,X,0,(EA)(EOL),FG-7040E Processor Module w/ CP9HWID: C1AJ52-08AA-0000System P/N: P24671-08-01Packing P/N: P24670-02-01,"DEV-0047352+DEV-0047195+DEV-0046169,6/12 34-34509-0000-A0*3(DMDA)",,,2307.FPM-7630E,P16,FT
85E1-,85E123070070,85-31422-071S,"cPCI-EX6530VCS/4700E/M8-0,MS512,ETT",45,0,0,0,20230613,20230620,,,REL PRC SETC DLFL MANC,,0,(*)(EA)(EOL)A3,"cPCI-EX6530VCS/4700E/M8-0,MS512,ETT",,X,,2307.93-81402-114S-A,P16,FT
85E1-,85E123070071,85-32113-207E,ASM cPCI-CMM1600,9,0,9,8,20230704,20230707,20230704,,PCNF DLV PRC SETC CLSD VCAL RESA GMPS MANC,X,0,(*)(STP)(EA),cPCI-CMM1600,,,,2307.93-81402-114S-B,P16,FT
85E1-,85E123070072,85-37144-0090,ASM cPCI-R8603,9,0,9,0,20230704,20230707,20230704,,PCNF DLV PRC SETC CLSD VCAL RESA GMPS MANC,X,0,(EOP)(EA)Rev:B4(MP PCB Rev:B1),ASM cPCI-R8603,,,,2307.93-81402-114S-C,P16,FT
85E1-,85E123070073,85-37199-0040,ASM cPCI-R6100,45,0,0,0,20230619,20230620,,,REL PRC SETC DLFL MANC,,0,(G)Rev:B3,cPCI-R6100,,X,,2307.93-81402-114S-D,P16,FT
85E1-,85E123070083,85-7C007-001E,EGX-TBT-A500,500,0,0,0,20230711,20230718,,,REL PRC SETC DLFL MANC,,0,(EA)eGPU with NVidia® RTX A500 Thunderbolt 3.0,"eGPU with NVidia® Quadro™ RTX A500 Embedded Graphics, GA107, 4GB GDDR6, Thunderbolt 3.0, 113mmx70mmx25mm","[FCST急單,7月*500]",X,,2307.91-7C007-100E,P17,FT
85E1-,85E123070084,85-19701-000E,EMU-200,25,0,25,25,20230523,20230525,20230523,,PCNF DLV PRC SETC CLSD VCAL GMPS MANC,X,0,"(EA)ARM CPU,32G eMMC,1G RAM,COM *2,M.2 *1,SD",Next gen protocol gateway with ARM Cortex A9 CPU and flexibility to expand LTE modules via M.2. With,"DEV-0046782(組裝不測試) , 2023/07/03，55-19701-000E",,,07.91-19701-000E,P15,FT
85E1-,85E123070085,85-19701-000E,EMU-200,90,0,0,0,20230626,20230626,,,REL PRC SETC DLFL MANC,,0,"(EA)ARM CPU,32G eMMC,1G RAM,COM *2,M.2 *1,SD",Next gen protocol gateway with ARM Cortex A9 CPU and flexibility to expand LTE modules via M.2. With,2023/07/03，55-19701-000E,X,,07.91-19701-000E-1,P15,FT
85E1-,85E123070094,85-19701-000E,EMU-200,20,0,0,0,20230504,20230614,,,REL PRC SETC DLFL MANC,,0,"(EA)ARM CPU,32G eMMC,1G RAM,COM *2,M.2 *1,SD",Next gen protocol gateway with ARM Cortex A9 CPU and flexibility to expand LTE modules via M.2. With,2023/07/03，55-19701-000E,X,,07.91-19701-000E-1,P15,FT
85E1-,85E123070099,85-7B500-010E,ASH-ADi-BA3G-CL/Q470E/8MB/INTERSLOT,9,0,9,6,20230504,20230515,20230504,,PCNF DLV PRC SETC CLSD VCAL GMPS MANC,X,0,(EA)(RCI)ADi-BA3G-CL/Q470E/8MB/INTERSLOT,Celeron G5900TE and 35W TDP Cooler,"DEV-0046797,2023/07/12，55-7B500-010E",,,07.93-98002-010E-1,P13,FT
,,,,,,,,,,,,,,,,2x 4GB DDR4 2666MHz SO-DIMM,,,,,,
,,,,,,,,,,,,,,,,Custom configuration for INTERSLOT,,,,,,
85E1-,85E123070101,85-66005-102E,Abaxis BT2 CB/cExpress-BT2-E3827/ Abaxis,500,0,500,480,20230811,20230822,20230811,,PCNF DLV PRC SETC CLSD VCAL GMPS MANC,X,0,(*)(EA)(RCM),ABAXIS BT2 Carrier Board 1100-3116 with cExpress-BT2-E3827/Abaxis,"2023/08/04,59-72210-1230+55-66005-013E+85-66005-102E+93",,,08.93-99751-103E-1,P14,FT
,,,,,,,,,,,,,,,,"(Compact COM Express Type 2 module with Intel Atom E3827 at 1.75 GHz, customized BIOS with HTS-cBT-BT and for Abaxis.)",,,,,,
85E1-,85E123070104,85-65522-100C,"R4600-3A1-MB,CC",23,0,0,0,20230615,20230630,,,REL PRC SETC DLFL MANC,,0,(G)(RW),ABX-5502-CCU-5500-MB,,X,,2307.93-F0064-101C.1,P16,FT
,,,,,,,,,,,,,,,,"ABX-5502-MB, Intel i5-6440EQ, 9-32Vdc input for CCU-5500ND/R4600-3A1, CC,",,,,,,
85E1-,85E123070105,85-65624-010C,"PW-201,150W,CC",33,0,33,20,20230720,20230724,20230720,,PCNF DLV PRC SETC CLSD VCAL GMPS MANC,X,0,(G)PCB:A3,"PW-201 ,16.8-137.5V power board w/customize power ignition, 150W",,,,2307.93-F0064-110C-85-65624-010C,P16,FT
85E1-,85E123070106,85-65A59-001C,"R4600-3A1 AFM board,CC",23,0,0,0,20230615,20230630,,,REL PRC SETC DLFL MANC,,0,(*)(EA)(RW),"R4600-3A1 AFM board,CC",,X,,2307.93-F0064-101C.3,P16,FT
,,,,,,,,,,,,,,,,"AFM for CCU-5500ND with two mini PCIe and four M.2 slots, with conformal coating",,,,,,
85E1-,85E123070125,85-65522-100C,"R4600-3A1-MB,CC",8,0,8,0,20230529,20230606,20230529,,PCNF DLV PRC SETC CLSD VCAL GMPS MANC,X,0,(G)(RW),ABX-5502-CCU-5500-MB,,,,2307.93-F0064-110C,P16,FT
,,,,,,,,,,,,,,,,"ABX-5502-MB, Intel i5-6440EQ, 9-32Vdc input for CCU-5500ND/R4600-3A1, CC,",,,,,,
85E1-,85E123070126,85-65624-010C,"PW-201,150W,CC",8,0,8,0,20230529,20230606,20230529,,PCNF DLV PRC SETC CLSD VCAL RESA GMPS MANC,X,0,(G)PCB:A3,"PW-201 ,16.8-137.5V power board w/customize power ignition, 150W",,,,2307.93-F0064-110C,P16,FT
85E1-,85E123070127,85-65A59-001C,"R4600-3A1 AFM board,CC",8,0,8,0,20230529,20230606,20230529,,PCNF DLV PRC SETC CLSD VCAL RESA GMPS MANC,X,0,(*)(EA)(RW),"R4600-3A1 AFM board,CC",,,,2307.93-F0064-110C,P16,FT
,,,,,,,,,,,,,,,,"AFM for CCU-5500ND with two mini PCIe and four M.2 slots, with conformal coating",,,,,,
85E1-,85E123070130,85-77A07-413E,I-Pi LEC-EL-6425E-4G-64G,9,0,9,0,20231013,20231018,20231013,,PCNF DLV PRC SETC CLSD VCAL GMPS MANC,X,0,(EA)REV:,"I-Pi SMARC Plus X Prototype Kit for AIOT with LEC-EL-6425E-4G-64G-CT, low profile heatsink and HDA ALC888 Audio","#8882,",,,2307.91-77A07-422E+91-77A07-412E,P14,FT
85E1-,85E123070147,85-7A106-317E,AMSTX-CFP35-Q370-AMP/MM SYS,105,0,0,0,20230822,20230907,,,REL PRC SETC DLFL MANC,,0,(*)(EA)AMSTX Embedded Motherboard,"Intel 8th/9th Gen Core i7/i5/i3 LGA 1151 Desktop Processor with Q370 Chipset, for MXM RTX3000 support, with M.2 E/B/M key, with PCIex4 edge connector, vertical power connector, customized to Minnetronix Medical","#8400,59-7C001-B01E+55-7A106-312E",X,,2307.91-7A106-316E,P14,FT
85E1-,85E123070152,85-63529-002E,P831,10,0,10,7,20230719,20230721,20230719,,PCNF DLV PRC SETC CLSD VCAL GMPS MANC,X,0,"(STOP)(EA)PXIe-8640 (PCB A1), Teradyne",P831,"#8010,55-63529-002E",,,2307.90-20047-1820,P15,FT
,,,,,,,,,,,,,,,,"PXIe remote controller for PCe-to-PXIe cable extension, PCIe 3.0, Teradyne",,,,,,
85E1-,85E123070158,85-7B500-010E,ASH-ADi-BA3G-CL/Q470E/8MB/INTERSLOT,100,0,0,0,20230710,20230713,,,REL PRC SETC DLFL MANC,,0,(EA)(RCI)ADi-BA3G-CL/Q470E/8MB/INTERSLOT,Celeron G5900TE and 35W TDP Cooler,2023/07/19，55-7B500-010E,X,,07.93-98002-010E-6,P13,FT
,,,,,,,,,,,,,,,,2x 4GB DDR4 2666MHz SO-DIMM,,,,,,
,,,,,,,,,,,,,,,,Custom configuration for INTERSLOT,,,,,,
85E1-,85E123070178,85-37199-0030,ASM cPCI-R6100,45,0,0,0,20230619,20230620,,,REL PRC SETC DLFL MANC,,0,(G)(RCI)Rev:B2,cPCI-R6100,,X,,2307.93-81402-114S-D,P01,FT
85E1-,85E123070179,85-31129-180D,"VPX3-TL/W-11865MRE/M32/S1T/P16-R2,ETT,CC",2,0,0,0,20230504,20230508,,,REL PRC SETC DLFL MANC,,0,(EA)A1,"3U VPX Processor Board Intel Tiger Lake-H,DDR4 32GB, XMC slot with coating & ETT, -40 to +85˚C, Conduction cooled, with 1TB NVMe preinstalled",,X,,2305.91-31129-180D,P16,FT
85E1-,85E123070185,85-72307-L21S,t2nanoX-EL-x6211E-8G-32G/COMET,248,0,248,247,20230607,20230620,20230607,,PCNF DLV PRC SETC CLSD VCAL GMPS MANC,X,0,(G)(RCI),"Mini COM Express Type 10 module with Intel Elkhart Lake Atom x6211E, 8GB LPDDR4, 32GB EMMC, ETT for COMET","DCN-056890,ETT製程",,,2307.91-72307-L21S-41,P14,FT
85E1-,85E123070186,85-72307-L21S,t2nanoX-EL-x6211E-8G-32G/COMET,340,0,0,0,20230625,20230706,,,REL PRC SETC DLFL MANC,,0,(G)(RCI),"Mini COM Express Type 10 module with Intel Elkhart Lake Atom x6211E, 8GB LPDDR4, 32GB EMMC, ETT for COMET","DCN-056890,ETT製程",X,,2307.91-72307-L21S-42,P14,FT
85E1-,85E123070187,85-72307-L21S,t2nanoX-EL-x6211E-8G-32G/COMET,3,0,0,0,20230625,20230706,,,REL PRC SETC DLFL MANC,,0,(G)(RCI),"Mini COM Express Type 10 module with Intel Elkhart Lake Atom x6211E, 8GB LPDDR4, 32GB EMMC, ETT for COMET","DCN-056890,ETT製程",X,,2307.91-72307-L21S-43,P14,FT
85E1-,85E123070194,85-31129-180D,"VPX3-TL/W-11865MRE/M32/S1T/P16-R2,ETT,CC",2,0,2,0,20230518,20230530,20230518,,PCNF DLV PRC SETC CLSD VCAL GMPS MANC,X,0,(EA)A1,"3U VPX Processor Board Intel Tiger Lake-H,DDR4 32GB, XMC slot with coating & ETT, -40 to +85˚C, Conduction cooled, with 1TB NVMe preinstalled","DEV-0046819,[Ivy 確認是否進碼]",,,2306.91-31129-180D,P16,FT
85E1-,85E123070200,85-31426-053E,cPCI-6540/9850HL/M8-0,82,0,0,0,20230707,20230710,,,REL PRC SETC DLFL MANC,,0,(STOP)(EA)A2,cPCI-6540/9850HL/M8-0,,X,,2307.91-31426-053E,P16,FT
85E1-,85E123070209,85-37199-0040,ASM cPCI-R6100,2,0,2,0,20230607,20230609,20230607,,PCNF DLV PRC SETC CLSD VCAL GMPS MANC,X,0,(G)Rev:B3,cPCI-R6100,,,,FCST41.91-37199-0060-10,P16,FT
85E1-,85E123070224,85-38008-700E,PXIe-3977-ADP/16GB/SSD/GPIB,2,0,2,0,20230707,20230721,20230707,,PCNF DLV PRC SETC CLSD VCAL GMPS MANC,X,0,"(EA)(RCI) i5-12600HE,DDR5 16GB,SSD,GPIB",PXIe-3977-ADP/16GB/SSD/GPIB,"DEV-0047549(組裝+不測試)+DEV-0047526+DEV-0047117,#8010,59-72139-1110(59N123030921)+55-38008-0030+55-38206-0010+55-38207-0010(STK)",,,2307.85-38008-700E,P03,FT
,,,,,,,,,,,,,,,,"i5-12600HE,DDR5 4800 16GB,480GB(or greater) SSD,GPIB port",,,,,,
85E1-,85E123070225,85-38008-800E,PXIe-3937-ADP/8GB/SSD,2,0,0,0,20230707,20230710,,,REL PRC SETC DLFL MANC,,0,"(EA)(RCI)i3-12300HE,DDR5 8GB,SSD",PXIe-3937-ADP/8GB/SSD,"#8010,59-72139-2110(59N123030922)+55-38008-0030(55N123070328)+55-38206-0010(55N123070329)+55-38207-0010(STK)",X,,2307.85-38008-800E,P03,FT
,,,,,,,,,,,,,,,,"i3-12300HE,DDR5 4800 8GB,480GB(or greater) SSD (No GPIB port)",,,,,,
85E1-,85E123070227,85-77105-700E,Express-BASE7-DEV with PCIe Gen4 card,10,0,10,0,20231019,20231026,20231019,,PCNF DLV PRC SETC CLSD VCAL GMPS MANC,X,0,(EA)A2,"COM Express type 7 Prototype/Evaluation Board with full size ATX form factor, integrate PCIe Gen4 adapter card","#8585,59-77105-700E(59E123060270)+59-79303-100E",,,2307.91-77105-600E,P14,FT
85E1-,85E123070228,85-79022-010E,CEI-4x10GBASE-T w/o heatsink,10,0,0,0,20230615,20230616,,,REL PRC SETC DLFL MANC,,0,(STOP)(EA)Rev:,"CEI mode COM Express Type 7 10GBASE-KR to 10GBASE-T Ethernet card based on Intel X557-AT4, 4 port output, heatsink separated","#8585,55-79022-000E",X,,2307.91-77105-600E,P14,FT
85E1-,85E123070231,85-72210-3230,ASH-cBT2-E3825/S2G/NEC,150,0,150,105,20230906,20230912,20230906,,PCNF DLV PRC SETC CLSD VCAL RESA GMPS MANC,X,0,(*)(G)Rev:B3,"Assembly of cExpress-BT2-E3825 with 1pcs of DDR3L 1600 204P 2GB and HTS-cBT-B,custom BIOS",#8585,,,2307.91-72210-3230,P02,FT
85E1-,85E123070233,85-31422-071S,"cPCI-EX6530VCS/4700E/M8-0,MS512,ETT",5,0,0,0,20230815,20230821,,,REL PRC SETC DLFL MANC,,0,(*)(EA)(EOL)A3,"cPCI-EX6530VCS/4700E/M8-0,MS512,ETT",,X,,2308.93-81402-114S-A,P16,FT
85E1-,85E123070241,85-31422-072S,"cPCI-EX6530VCS/4700E/M8-0,MS512,ETT",45,0,45,44,20230626,20230721,20230626,,PCNF DLV PRC SETC CLSD VCAL RESA GMPS MANC,X,0,(*)(EA)(EOL)(RCI)A3,"cPCI-EX6530VCS/4700E/M8-0,MS512,ETT","DEV-0047055,6/29 DMDA 29-44R00-5020*1pcs",,,2307.93-81402-114S-A,P16,FT
85E1-,85E123070243,85-65731-009E,FIM-7920E 100G IO Module,15,0,15,14,20230712,20230719,20230712,,PCNF DLV PRC SETC CLSD VCAL RESA GMPS MANC,X,0,(EA)(EOL),FIM-7920E 100G IO Module,DEV-0047301,,,2307.FIM-7920E,P16,FT
,,,,,,,,,,,,,,,,HWID: C1AG36-03AA-0000,,,,,,
,,,,,,,,,,,,,,,,System P/N: P21404-03-04,,,,,,
,,,,,,,,,,,,,,,,Packing P/N: P21838-03-01,,,,,,
85E1-,85E123070250,85-37199-0040,ASM cPCI-R6100,90,0,0,0,20230725,20230728,,,REL PRC SETC DLFL MANC,,0,(G)Rev:B3,cPCI-R6100,,X,,FCST41.91-37199-0060-10,P16,FT
85E1-,85E123070257,85-65014-502E,ESM002 Shmm700,26,0,0,0,20230707,20230804,,,REL PRC SETC DLFL MANC,,0,(*)(EA)(RCI),ESM002 Shmm700,,X,,06.M9502A-CFG002,P03,FT
,,,,,,,,,,,,,,,,Embedded system module 002 for AXIe project with Shmm700,,,,,,
85E1-,85E123070260,85-31131-100E,cPCI-3640/6413E/M32G/S40,10,0,10,1,20230720,20230802,20230720,,PCNF DLV PRC SETC CLSD VCAL RESA GMPS MANC,X,0,(STOP)(EA)A1,cPCI-3640/6413E/M32G/S40,"#8573,55-31131-100E+59-37616-1210(use AY59 STK)",,,2307.91-31131-100E,P01,FT
85E1-,85E123070261,85-31131-110E,cPCI-3640T/6413E/M32G/S40,20,0,20,17,20230720,20230802,20230720,,PCNF DLV PRC SETC CLSD VCAL RESA GMPS MANC,X,0,(EA)A1,cPCI-3640T/6413E/M32G/S40,"#8573,55-31131-100E+59-37583-0030+59-37616-1210",,,SRR07.91-31131-110E,P16,FT
85E1-,85E123070262,85-7C007-001E,EGX-TBT-A500,187,0,0,0,20230709,20230714,,,REL PRC SETC DLFL MANC,,0,(EA)eGPU with NVidia® RTX A500 Thunderbolt 3.0,"eGPU with NVidia® Quadro™ RTX A500 Embedded Graphics, GA107, 4GB GDDR6, Thunderbolt 3.0, 113mmx70mmx25mm","[FCST急單,5月*200]",X,,2305.91-7C007-100E-1,P17,FT
85E1-,85E123070264,85-A1027-340E,"SP-TGL,i5,PCAP,12V,TPM/MLC-M/Full IO",50,0,0,0,20230620,20230628,,,REL PRC SETC DLFL MANC,,0,(STOP)(MD)(EA),"SP-TGL,i5,PCAP,12V,TPM/MLC-M/Full IO Assembly",2023/06/14，55-A1027-340E+55-A2048-1010,X,,07.93-D2102-110E,P13,FT
85E1-,85E123070265,85-A1027-340E,"SP-TGL,i5,PCAP,12V,TPM/MLC-M/Full IO",100,0,0,0,20230621,20230706,,,REL PRC SETC DLFL MANC,,0,(STOP)(MD)(EA),"SP-TGL,i5,PCAP,12V,TPM/MLC-M/Full IO Assembly",2023/06/14，55-A1027-340E+55-A2048-1010,X,,07.93-D2102-110E,P13,FT
85E1-,85E123070301,85-32310-000D,"VPX3-TL-RL1,ETT,CC",20,0,0,0,20230724,20230727,,,REL PRC SETC DLFL MANC,,0,(EA)(RCM)A1,"VPX3-TL-RTM L1 board, VITA standard: 46.0, 46.10","[掃貨]#8920,",X,,2307.91-32310-000D,P16,FT
,,,,,,,,,,,,,,,,", Support SOSA aligned SBC, air cooled only, with coating & ETT, -40 to +70˚C",,,,,,
85E1-,85E123070302,85-33326-101D,tBP-VPX3-TL/2xP4,3,0,0,0,20250707,20250711,,,REL PRC SETC MANC,,0,(EA)A1,"tBP-VPX3-TL, 2x PCIe x4, with coating & ETT, -40 to +85˚C","[掃貨]#8920,",,,2307.91-33326-101D,P16,FT
85E1-,85E123070303,85-33326-001D,tBP-VPX3-TL/XMC,3,0,0,0,20250506,20250506,,,REL PRC SETC DLFL MANC,,0,(EA)A1,"tBP-VPX3-TL, XMC, with coating & ETT, -40 to +85˚C","[掃貨]#8920,",X,,2307.91-33326-001D,P16,FT
85E1-,85E123070312,85-7B500-010E,ASH-ADi-BA3G-CL/Q470E/8MB/INTERSLOT,30,0,0,0,20230706,20230710,,,REL PRC SETC DLFL MANC,,0,(EA)(RCI)ADi-BA3G-CL/Q470E/8MB/INTERSLOT,Celeron G5900TE and 35W TDP Cooler,需求5/M，需PPV，2023/07/19，55-7B500-010E,X,,07.93-98002-010E-4,P13,FT
,,,,,,,,,,,,,,,,2x 4GB DDR4 2666MHz SO-DIMM,,,,,,
,,,,,,,,,,,,,,,,Custom configuration for INTERSLOT,,,,,,
85E1-,85E123070322,85-65014-503E,ESM002 Shmm700,101,0,101,100,20230718,20230804,20230718,,PCNF DLV PRC SETC CLSD VCAL RESA GMPS MANC,X,0,(*)(EA)(RCI),ESM002 Shmm700,,,,07.M9505A-CFG002,P03,FT
,,,,,,,,,,,,,,,,Embedded system module 002 for AXIe project with Shmm700,,,,,,
