第7週系統 生 產 計 畫,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
2025-02-12 00:00:00,未投過,A,93E125020090,93-45200-C60E,DLAP-3201-CFP12/M64G/4TB/10G/A4500/240W,2025-02-13 00:00:00,2025-02-06 00:00:00,2,2,,,35,,,,0,70,93-45200-C6,,
2025-02-12 00:00:00,,E,93E125010053,93-F0116-100E,GM-270SG/KGI,2025-02-19 00:00:00,2025-01-21 00:00:00,400,50,,,30,TP-ASSY,,,0,1500,93-F0116-10,,
2025-02-12 00:00:00,,E,93E125010053,93-F0116-100E,GM-270SG/KGI,2025-02-19 00:00:00,2025-01-21 00:00:00,400,50,27,22,,TP-ASSY,,,1100,0,93-F0116-10,,
2025-02-12 00:00:00,,A,93E124120357,93-60800-000E,cPCIS-1202,2025-02-21 00:00:00,2025-02-11 00:00:00,1,1,21,15,25,,,1+N,15,25,93-60800-00,,
2025-02-12 00:00:00,,A,93N125030131,93-41052-7A20,MVP-5205E-EVERI-160W,2025-02-18 00:00:00,2025-02-03 00:00:00,100,50,21,4.3,26,,,,215,1300,93-41052-7A,,
2025-02-12 00:00:00,,A,93R124120101,93-45200-C60E,DLAP-3201-CFP12/M64G/4TB/10G/A4500/240W,2025-02-14 00:00:00,2025-02-07 00:00:00,1,1,27,,5,,,,0,5,93-45200-C6,,
2025-02-12 00:00:00,,A,93N125010349,93-51050-0110,NEON-202A-ONO,2025-02-17 00:00:00,2025-02-11 00:00:00,1,1,21,3,12,,,,3,12,93-51050-01,,
2025-02-12 00:00:00,,A,93N125010479,93-F0114-0020,Verint Edge NVR w/24 ports,2025-02-18 00:00:00,2025-02-11 00:00:00,150,150,18,0,32.95,,,,0,4942.5,93-F0114-00,,
2025-02-12 00:00:00,,A,93N125030014,AG-M9010A-CFG001,M9010A,2025-02-17 00:00:00,2025-02-10 00:00:00,20,10,,75,80,,,,750,800,AG-M9010A-C,,
2025-02-12 00:00:00,,A,93N125020168,93-51050-0010,NEON-201A-ONO,2025-02-17 00:00:00,2025-02-11 00:00:00,10,10,21,3,12,,,,30,120,93-51050-00,,
2025-02-13 00:00:00,,A,93N125020263,93-41045-0150-10,MVP-510A/M8G,2025-02-18 00:00:00,2025-02-11 00:00:00,2,2,21,5,35,,,,10,70,93-41045-01,,
2025-02-12 00:00:00,,A,93N125020180,93-51050-0010,NEON-201A-ONO,2025-02-17 00:00:00,2025-02-11 00:00:00,7,7,21,3,12,,,,21,84,93-51050-00,,
2025-02-13 00:00:00,投過,A,93E124120373,IPC-101N5-T005,RK410CW-13E2-E43_IT005,2025-03-12 00:00:00,2025-02-13 00:00:00,35,5,21,4,54,,,,20,270,IPC-101N5-T,,
2025-02-12 00:00:00,,A,RMA125020007,AG-M9019-60130,M9019-60130,2025-02-17 00:00:00,,1,1,,,30,,,,0,30,AG-M9019-60,,
2025-02-12 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
2025-02-12 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
2/12(三)  加工4 主線15  (12160)  測試支援1人,,,,,,,,,,219,,,,11611.5,當日總工時,2164,9228.5,,18.14296875,
,,,,,,,,,,171,,,,10446.5,IPC,1064,9211.5,,,
,,,,,,,,,預計生產,48,,,,1165,IDS,1100,17,,,
,,,,,,,,,340,,,,,,NOT ENOUGH,,,,,
生產日期,投產紀錄,線別,製令單號,品號,品名,完工日,料齊日,工單數量,預計生產,,線外,組裝,燒機,實際生產,備註,線外工時 ,生產工時(min),,,
2025-02-13 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
2025-02-13 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
2025-02-13 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
2025-02-13 00:00:00,,E,93E125010053,93-F0116-100E,GM-270SG/KGI,2025-02-19 00:00:00,2025-01-21 00:00:00,400,50,,,30,TP-ASSY,,,0,1500,93-F0116-10,,
2025-02-13 00:00:00,,E,93E125010053,93-F0116-100E,GM-270SG/KGI,2025-02-19 00:00:00,2025-01-21 00:00:00,400,50,27,22,,TP-ASSY,,,1100,0,93-F0116-10,,
2025-02-13 00:00:00,,A,93E125010314,93-22807-040E,MECS-6120 Icelake D-1747NTE cfg4,2025-02-24 00:00:00,2025-02-11 00:00:00,2,2,21,8,55,,,PE驗證,16,110,93-22807-04,,
2025-02-13 00:00:00,,A,93E125010064,93-22807-080E,MECS-6120 Icelake D-1747NTE cfg8,2025-02-24 00:00:00,2025-02-10 00:00:00,3,3,21,8,55,,,PE驗證,24,165,93-22807-08,,
2025-02-13 00:00:00,,A,93E124120290,93-22807-040E,MECS-6120 Icelake D-1747NTE cfg4,2025-05-07 00:00:00,2025-02-11 00:00:00,1,1,21,8,55,,,PE驗證,8,55,93-22807-04,,
2025-02-13 00:00:00,,A,93E125010282,IPC-00001-298,IPC_RK410FS_PN,2025-02-17 00:00:00,2025-02-07 00:00:00,10,10,21,4,54,,,,40,540,IPC-00001-2,,
2025-02-13 00:00:00,,A,93E124090001,CPC-00000-202,cPCIS-2629CS/C3CST/3544D/4T,2025-02-18 00:00:00,2025-02-10 00:00:00,2,2,27,50,110,,,,100,220,CPC-00000-2,,
2025-02-13 00:00:00,,A,93E124120378,93-99B00-307E,AADP-32,2025-02-18 00:00:00,2025-02-06 00:00:00,2,1,18,0,6,,,1+N,0,6,93-99B00-30,,
2025-02-13 00:00:00,,A,93E125010296,93-F0013-108E,Redflex Universal HALO PC,2025-02-18 00:00:00,2025-01-22 00:00:00,148,38,21,5,63.8,,,SMT被拉回一人,190,2424.4,93-F0013-10,,
2025-02-13 00:00:00,,E,93N125020218,93-P7000-B310,IM-215H,2025-02-18 00:00:00,2025-02-10 00:00:00,4,4,24,50,0,TP-ASSY,,,200,0,93-P7000-B3,,
2025-02-13 00:00:00,,A,93N125030171,AG-M9010A-CFG001,M9010A,2025-02-21 00:00:00,2025-02-11 00:00:00,20,20,27,75,80,,,,1500,1600,AG-M9010A-C,,
2025-02-13 00:00:00,,A,93E125020073,93-60204-111C,cPCIS-1101/AP/Single/DC/CC,2025-02-18 00:00:00,2025-02-12 00:00:00,1,1,27,30,40,,,,30,40,93-60204-11,,
2025-02-13 00:00:00,,A,93N125030131,93-41052-7A20,MVP-5205E-EVERI-160W,2025-02-18 00:00:00,2025-02-03 00:00:00,100,50,21,4.3,26,,,,215,1300,93-41052-7A,,
2025-02-13 00:00:00,,A,93E125010337,IPC-117N7-U005,RK620W-13E4-E47_IU005,2025-02-21 00:00:00,2025-02-12 00:00:00,1,1,21,4,54,,,,4,54,IPC-117N7-U,,
2025-02-13 00:00:00,,A,93E125020202,93-45R03-120E,"ROScube-X, w/ AD-GMSL2, RQX-59G, 64GB",2025-02-24 00:00:00,2025-02-12 00:00:00,1,1,21,10,15,,,,10,15,93-45R03-12,,
2025-02-13 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
2025-02-13 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
2/13 (四)     加工4 主線15  (12160) 測試支援1人,,,,,,,,,,318,,,,11784.4,當日總工時,3437,8029.4,,18.413125,
,,,,,,,,,,,,,,,IPC,,,,,
,,,,,,,,,預計生產,,,,,,IDS,,,,,
,,,,,,,,,234,,,,,,NOT ENOUGH,,,,,
生產日期,投產紀錄,線別,製令單號,品號,品名,完工日,料齊日,工單數量,預計生產,,線外,組裝,燒機,實際生產,備註,線外工時 ,生產工時(min),,,
2025-02-14 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
2025-02-14 00:00:00,,A,93N125010481,93-F0114-0020,Verint Edge NVR w/24 ports,2025-02-17 00:00:00,2025-02-13 00:00:00,50,50,18,0,32.95,,,,0,1647.5000000000002,93-F0114-00,,
2025-02-14 00:00:00,,E,93E125010053,93-F0116-100E,GM-270SG/KGI,2025-02-19 00:00:00,2025-01-21 00:00:00,400,50,,,30,TP-ASSY,,,0,1500,93-F0116-10,,
2025-02-14 00:00:00,,E,93E125010053,93-F0116-100E,GM-270SG/KGI,2025-02-19 00:00:00,2025-01-21 00:00:00,400,50,27,22,,TP-ASSY,,,1100,0,93-F0116-10,,
2025-02-14 00:00:00,,A,93E125010296,93-F0013-108E,Redflex Universal HALO PC,2025-02-18 00:00:00,2025-01-22 00:00:00,148,40,21,5,63.8,,,SMT被拉回一人,200,2552,93-F0013-10,,
2025-02-14 00:00:00,,E,93N125020218,93-P7000-B310,IM-215H,2025-02-18 00:00:00,2025-02-10 00:00:00,4,4,,,22.5,TP-ASSY,,,0,90,93-P7000-B3,,
2025-02-14 00:00:00,,A,93N125020380,93-41055-2010,MXE-231/M16G/256G/EVERI,2025-02-19 00:00:00,2025-02-06 00:00:00,190,50,18,0,16.2,,,,0,810,93-41055-20,,
2025-02-14 00:00:00,,A,93E125010290,93-81402-501S,D6001/3AC/6540,2025-02-18 00:00:00,2025-02-07 00:00:00,2,2,21,8,150,,,PE要求延後上線日,16,300,93-81402-50,,
2025-02-14 00:00:00,,A,93E125010076,93-F0067-201E,Seatex ISP2020,2025-02-21 00:00:00,2025-02-07 00:00:00,60,20,24,8,53,,,,160,1060,93-F0067-20,,
2025-02-14 00:00:00,,A,93N125030172,AG-M9010A-CFG001,M9010A,2025-02-21 00:00:00,2025-02-12 00:00:00,20,10,27,75,80,,,,750,800,AG-M9010A-C,,
2025-02-14 00:00:00,,A,93E125020260,AG-M9502A-CFG001,M9502A-CFG001,2025-02-21 00:00:00,2025-02-13 00:00:00,4,4,18,6,60,,,1PCS用新版的59-65438-0090,24,240,AG-M9502A-C,,
2025-02-14 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
2025-02-14 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
2025-02-14 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
2025-02-14 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
2/14  (五)  加工4 主線15  (12160)  測試支援1人,,,,,,,,,,174,,,,11423.5,當日總工時,2250,8999.5,,17.84921875,
,,,,,,,,,,129,,,,8631,IPC,1150,7352,,,
,,,,,,,,,預計生產,45,,,,2792.5,IDS,1100,1647.5000000000002,,,
,,,,,,,,,514,,,,,,NOT ENOUGH,,,,,
生產日期,投產紀錄,線別,製令單號,品號,品名,完工日,料齊日,工單數量,預計生產,,線外,組裝,燒機,實際生產,備註,線外工時 ,生產工時(min),,,
2025-02-15 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
2025-02-15 00:00:00,,E,93E125010053,93-F0116-100E,GM-270SG/KGI,2025-02-19 00:00:00,2025-01-21 00:00:00,400,50,,,30,TP-ASSY,,,0,1500,93-F0116-10,,
2025-02-15 00:00:00,,A,93N125020380,93-41055-2010,MXE-231/M16G/256G/EVERI,2025-02-19 00:00:00,2025-02-06 00:00:00,190,40,18,0,16.2,,,,0,648,93-41055-20,,
2025-02-15 00:00:00,,A,93E124120434,93-D2302-A01E,MLC-M700,2025-03-06 00:00:00,2025-02-14 00:00:00,10,10,18,15,40,,,,150,400,93-D2302-A0,,
2025-02-15 00:00:00,,A,93E125010287,93-F0013-108E,Redflex Universal HALO PC,2025-02-20 00:00:00,2025-02-14 00:00:00,32,32,21,5,63.8,,,,160,2041.6,93-F0013-10,,
2025-02-15 00:00:00,,A,93E125010076,93-F0067-201E,Seatex ISP2020,2025-02-21 00:00:00,2025-02-07 00:00:00,60,40,24,8,53,,,,320,2120,93-F0067-20,,
2025-02-15 00:00:00,,A,RMA124120005,AG-M9046-60110,M9046-60110,2025-02-19 00:00:00,,1,1,36,,30,,,急件,0,30,AG-M9046-60,,
2025-02-15 00:00:00,,A,93N125030172,AG-M9010A-CFG001,M9010A,2025-02-21 00:00:00,2025-02-12 00:00:00,20,10,27,75,80,,,SMT被拉回一人,750,800,AG-M9010A-C,,
2025-02-15 00:00:00,,A,93N125030173,AG-M9010A-CFG001,M9010A,2025-02-21 00:00:00,2025-02-13 00:00:00,20,5,27,75,80,,,SMT被拉回一人,375,400,AG-M9010A-C,,
2025-02-15 00:00:00,,E,93E125020008,93-F0116-100E,GM-270SG/KGI,2025-02-24 00:00:00,2025-02-12 00:00:00,200,50,18,22,,TP-ASSY,,,1100,0,93-F0116-10,,
2025-02-15 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
2/15  (六)  加工4 主線14  (11520) ,,,,,,,,,預計生產,189,,,,10794.6,當日總工時,2855,7939.6,,16.8665625,
,,,,,,,,,238,,,,,,日班當日工時,,0,,,
,,,,,,,,,,,,,,,晚班當日工時,,,,,
,,,,,,,,,,,,,,,NOT ENOUGH,,,,,
生產日期,投產紀錄,線別,製令單號,品號,品名,完工日,料齊日,工單數量,預計生產,,線外,組裝,燒機,實際生產,備註,線外工時 ,生產工時(min),,,
2025-02-16 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
2025-02-16 00:00:00,,B,,,,,,,,,,,,,,0,0,,,
2025-02-16 00:00:00,,B,,,,,,,,,,,,,,0,0,,,
2025-02-16 00:00:00,,B,,,,,,,,,,,,,,0,0,,,
2/16 (日) ,,,,,,,,,預計生產,,,,,0,當日總工時,0,0,,,
,,,,,,,,,0,,,,,,日班當日工時,,,,,
,,,,,,,,,,,,,,,晚班當日工時,,,,,
,,,,,,,,,,,,,,,NOT ENOUGH,,,,,
