第9週系統 生 產 計 畫,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
生產日期,投產紀錄,線別,製令單號,品號,品名,完工日,料齊日,工單數量,預計生產,,線外,組裝,燒機,實際生產,備註,線外工時 ,生產工時(min),,,
2025-03-01 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
2025-03-01 00:00:00,,A,93E125040031,93-F0089-911E,EMP-510-i5-BD2,2025-04-17 00:00:00,2025-03-21 00:00:00,10,8,18,0,28,,,59-66046-4210 板端還在維修中缺2,0,224,93-F0089-91,,
2025-03-01 00:00:00,,A,93N125030016,AG-M9019A-CFG001A5,M9019A_A5,2025-03-06 00:00:00,2025-02-27 00:00:00,25,5,27,75,76.3,,,,375,381.5,AG-M9019A-C,,
2025-03-01 00:00:00,,E,93E125020267,93-F0130-000E,GM-270/Everi,2025-03-11 00:00:00,2025-02-26 00:00:00,5,5,,,30,,,,0,150,93-F0130-00,,
2025-03-01 00:00:00,,A,93N125040071,AG-M9019-66101,M9019-66101,2025-03-27 00:00:00,2025-02-27 00:00:00,15,15,27,75,76.3,,,,1125,1144.5,AG-M9019-66,,
2025-03-01 00:00:00,,A,93E125030283,93-41055-120E,MXE-231/PIACOM,2025-03-06 00:00:00,2025-02-28 00:00:00,20,20,21,5,20,,,,100,400,93-41055-12,,
2025-03-01 00:00:00,,A,93E125020281,IPC-3100Y-0001,RK500WL-C47H_I0001,2025-03-10 00:00:00,2025-02-24 00:00:00,1,1,21,4,54,,,,4,54,IPC-3100Y-0,,
2025-03-01 00:00:00,,E,93E125030029,93-F0116-100E,GM-270SG/KGI,2025-03-07 00:00:00,2025-02-27 00:00:00,90,50,,,30,TP-ASSY,,,0,1500,93-F0116-10,,
2025-03-01 00:00:00,,E,93E125030029,93-F0116-100E,GM-270SG/KGI,2025-03-07 00:00:00,2025-02-27 00:00:00,90,40,18,22,,TP-ASSY,,,880,0,93-F0116-10,,
2025-03-01 00:00:00,,A,93R125020122,93-41055-2020,MXE-231/M16G/256G/EVERI,2025-03-11 00:00:00,,198,50,,,5,,,,0,250,93-41055-20,,
2025-03-01 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
2025-03-01 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
2025-03-01 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
2025-03-01 00:00:00,,A,,,,,,,,,,,,,,,0,,,
2025-03-01 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
2025-03-01 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
2025-03-01 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
2025-03-01 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
3/1  (六) 加工4 主線14  (8280)  ,,,,,,,,,預計生產,,,,,6588,當日總工時,2484,4104,,36,
,,,,,,,,,0,,,,,,日班當日工時,,0,,,
,,,,,,,,,,,,,,,晚班當日工時,,,,,
,,,,,,,,,,,,,,,NOT ENOUGH,,,,,
生產日期,投產紀錄,線別,製令單號,品號,品名,完工日,料齊日,工單數量,預計生產,,線外,組裝,燒機,實際生產,備註,線外工時 ,生產工時(min),,,
2025-03-02 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
2025-03-02 00:00:00,,B,,,,,,,,,,,,,,0,0,,,
2025-03-02 00:00:00,,B,,,,,,,,,,,,,,0,0,,,
2025-03-02 00:00:00,,B,,,,,,,,,,,,,,0,0,,,
3/2(日) ,,,,,,,,,預計生產,,,,,0,當日總工時,0,0,,,
,,,,,,,,,0,,,,,,日班當日工時,,,,,
,,,,,,,,,,,,,,,晚班當日工時,,,,,
,,,,,,,,,,,,,,,NOT ENOUGH,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,A,93E125020321,IPC-003N5-R001,RK609W-9E5-E43_IR001,2025-04-18 00:00:00,2025-02-20 00:00:00,4,4,21,4,54,,,,16,216,IPC-003N5-R,,2/25異常：HDD架組裝干涉無法組裝-整批性
,,E,93E125030277,93-P1500-220E,"SP2-10WP-IMX8-2GB,32GB,12-24V,rear cover",2025-04-29 00:00:00,00:00:00,5,1,18,0,10.5,,,1+N,0,10.5,93-P1500-22,,2/25 bom未ready
,,E,93E125030277,93-P1500-220E,"SP2-10WP-IMX8-2GB,32GB,12-24V,rear cover",2025-04-29 00:00:00,00:00:00,5,4,18,0,10.5,,,1+N,0,42,93-P1500-22,,2/25 bom未ready
