第34週系統 生 產 計 畫,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19
2025-08-18 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-08-19 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-08-19 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-08-19 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-08-19 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-08-19 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-08-19 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-08-19 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-08-19 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-08-19 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-08-19 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-08-19 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-08-19 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-08-19 00:00:00,,A,,,,,,,,,,,,,,0,0,,
8/19 (二)  加工3 主線12  (6900) ,,,,,,,,,,0,,,,7000,當日總工時,1862,5138,,
,,,,,,,,,,0,,,,7000,IPC,1862,5138,,
,,,,,,,,,預計生產,0,,,,0,IDS,0,0,,
,,,,,,,,,156,,,,,,NOT ENOUGH,,,,
生產日期,投產紀錄,線別,製令單號,品號,品名,完工日,料齊日,工單數量,預計生產,,線外,組裝,燒機,實際生產,備註,線外工時 ,生產工時(min),,
2025-08-20 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-08-20 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-08-20 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-08-20 00:00:00,,A,93N125080040,93-D1207-0050,WM200,2025-08-21 00:00:00,2025-08-12 00:00:00,128,16,,12,36,,,,192,576,93-D1207-00,
2025-08-20 00:00:00,投過,A,93N125080017,93-F0093-0030,Zoetis Vetscan HUB-US,2025-08-25 00:00:00,2025-08-07 00:00:00,480,50,21,25,35,,,,1250,1750,93-F0093-00,
2025-08-20 00:00:00,未投過,A,93N125080191,93-F0107-0030,ADi-SMXE-211/Everi,2025-08-26 00:00:00,2025-08-19 00:00:00,102,51,21,5,30,,,,255,1530,93-F0107-00,
2025-08-20 00:00:00,投過,A,93N125080103,93-SHT01-011E,Triton S1 TCP,2025-08-28 00:00:00,2025-08-19 00:00:00,25,25,18,0,42,,,,0,1050,93-SHT01-01,
2025-08-20 00:00:00,,A,93E125080046,93-F0067-202E,Seatex ISP2020,2025-08-27 00:00:00,2025-08-19 00:00:00,60,30,24,8,53,,,,240,1590,93-F0067-20,
2025-08-20 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-08-20 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-08-20 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-08-20 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-08-20 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-08-20 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-08-20 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-08-20 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-08-20 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-08-20 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-08-20 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-08-20 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-08-20 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-08-20 00:00:00,,A,,,,,,,,,,,,,,0,0,,
8/20 (三)加工3 主線12  (6900) ,,,,,,,,,,0,,,,8433,當日總工時,1937,6496,,13.1765625
,,,,,,,,,,0,,,,8433,IPC,1937,6496,,
,,,,,,,,,預計生產,0,,,,0,IDS,0,0,,
,,,,,,,,,172,,,,,,NOT ENOUGH,,,,
生產日期,投產紀錄,線別,製令單號,品號,品名,完工日,料齊日,工單數量,預計生產,,線外,組裝,燒機,實際生產,備註,線外工時 ,生產工時(min),,
2025-08-21 00:00:00,,A,93E125070313,TPC-41041-0640,TPC-41041-0640(MXE-1501),2025-08-27 00:00:00,2025-08-20 00:00:00,5,5,18,0,30,,,,0,150,TPC-41041-0,
2025-08-20 00:00:00,未投過,A,93E125090070,93-D2303-800E,MLC-S 238 for pusch-data,2025-09-05 00:00:00,2025-08-20 00:00:00,1,1,27,28,50,,,,28,50,93-D2303-80,
2025-08-21 00:00:00,投過,A,93N125060566,93-41052-7A30,MVP-5205E-EVERI-160W,2025-08-26 00:00:00,2025-08-20 00:00:00,15,15,21,4.3,26,,,,64.5,390,93-41052-7A,
2025-08-21 00:00:00,,A,93N125090102,93-45103-0050-10,DLAP-211-JNX,2025-09-02 00:00:00,2025-08-20 00:00:00,10,10,21,5,20,,,,50,200,93-45103-00,
2025-08-21 00:00:00,投過,A,93N125080017,93-F0093-0030,Zoetis Vetscan HUB-US,2025-08-25 00:00:00,2025-08-07 00:00:00,480,30,21,25,35,,,,750,1050,93-F0093-00,
2025-08-21 00:00:00,未投過,A,93N125080191,93-F0107-0030,ADi-SMXE-211/Everi,2025-08-26 00:00:00,2025-08-19 00:00:00,102,51,21,5,30,,,,255,1530,93-F0107-00,
2025-08-21 00:00:00,,A,93E125080046,93-F0067-202E,Seatex ISP2020,2025-08-27 00:00:00,2025-08-19 00:00:00,60,30,24,8,53,,,,240,1590,93-F0067-20,
2025-08-21 00:00:00,,A,93E125070182,93-D2303-700E,MLC-S 238 for Hemedex,2025-09-01 00:00:00,2025-08-14 00:00:00,3,2,27,28,50,,,1+N,56,100,93-D2303-70,
2025-08-21 00:00:00,投過,A,93N125090003,93-F0093-0030,Zoetis Vetscan HUB-US,2025-09-23 00:00:00,2025-08-20 00:00:00,475,50,21,25,35,,,,1250,1750,93-F0093-00,
8/21 (四)     加工3 主線12  (6900) ,,,,,,,,,,93,,,,9596.5,當日總工時,2693.5,6810,,14.99453125
,,,,,,,,,,,,,,,IPC,,,,
,,,,,,,,,預計生產,,,,,,IDS,,,,
,,,,,,,,,194,,,,,,NOT ENOUGH,,,,
生產日期,投產紀錄,線別,製令單號,品號,品名,完工日,料齊日,工單數量,預計生產,,線外,組裝,燒機,實際生產,備註,線外工時 ,生產工時(min),,
2025-08-22 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-08-22 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-08-22 00:00:00,投過,A,93N125080114,93-70431-A020,PXES-2785,2025-09-19 00:00:00,2025-08-21 00:00:00,70,35,27,14,60,,,1+N,490,2100,93-70431-A0,
2025-08-22 00:00:00,投過,A,93N125090003,93-F0093-0030,Zoetis Vetscan HUB-US,2025-09-23 00:00:00,2025-08-20 00:00:00,475,50,,25,35,,,,1250,1750,93-F0093-00,
2025-08-22 00:00:00,,A,93N125070397,93-41056-0010,ADM-AL30/i9-12900E/RTX 4000 SFF/128G,2025-08-27 00:00:00,2025-08-21 00:00:00,6,6,27,18.5,30,,,,111,180,93-41056-00,
2025-08-22 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-08-22 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-08-22 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-08-22 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-08-22 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-08-22 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-08-22 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-08-22 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-08-22 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-08-22 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-08-22 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-08-22 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-08-22 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-08-22 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-08-22 00:00:00,,A,,,,,,,,,,,,,,0,0,,
8/22 (五)加工3 主線12  (6900) ,,,,,,,,,,54,,,,5935,當日總工時,1851,4030,,9.2734375
,,,,,,,,,,54,,,,5935,IPC,1851,4030,,
,,,,,,,,,預計生產,0,,,,0,IDS,0,0,,
,,,,,,,,,285,,,,,,NOT ENOUGH,,,,
生產日期,投產紀錄,線別,製令單號,品號,品名,完工日,料齊日,工單數量,預計生產,,線外,組裝,燒機,實際生產,備註,線外工時 ,生產工時(min),,
2025-08-23 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-08-23 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-08-23 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-08-23 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-08-23 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-08-23 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-08-23 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-08-23 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-09-08 00:00:00,未投過,A,93E125080051,93-F0065-110E,MOTS Spare Part_SUNON Axial Fan kit,2025-09-22 00:00:00,2025-09-07 00:00:00,50,25,3,2.5,0,,,,62.5,0,93-F0065-11,
2025-09-09 00:00:00,未投過,A,93E125080051,93-F0065-110E,MOTS Spare Part_SUNON Axial Fan kit,2025-09-22 00:00:00,2025-09-07 00:00:00,50,25,3,2.5,0,,,,62.5,0,93-F0065-11,
2025-08-25 00:00:00,投過,A,93N125080114,93-70431-A020,PXES-2785,2025-09-19 00:00:00,2025-08-21 00:00:00,70,35,27,14,60,,,1+N,490,2100,93-70431-A0,
2025-08-25 00:00:00,投過,A,93N125090003,93-F0093-0030,Zoetis Vetscan HUB-US,2025-09-23 00:00:00,2025-08-20 00:00:00,475,50,,25,35,,,,1250,1750,93-F0093-00,
2025-08-26 00:00:00,,A,93N125090003,93-F0093-0030,Zoetis Vetscan HUB-US,2025-09-23 00:00:00,2025-08-20 00:00:00,475,50,,25,35,,,,1250,1750,93-F0093-00,
2025-08-27 00:00:00,,A,93N125090003,93-F0093-0030,Zoetis Vetscan HUB-US,2025-09-23 00:00:00,2025-08-20 00:00:00,475,50,,25,35,,,,1250,1750,93-F0093-00,
2025-08-28 00:00:00,,A,93N125090003,93-F0093-0030,Zoetis Vetscan HUB-US,2025-09-23 00:00:00,2025-08-20 00:00:00,475,50,,25,35,,,,1250,1750,93-F0093-00,
2025-08-29 00:00:00,,A,93N125090003,93-F0093-0030,Zoetis Vetscan HUB-US,2025-09-23 00:00:00,2025-08-20 00:00:00,475,50,,25,35,,,,1250,1750,93-F0093-00,
2025-09-01 00:00:00,,A,93N125090003,93-F0093-0030,Zoetis Vetscan HUB-US,2025-09-23 00:00:00,2025-08-20 00:00:00,475,50,,25,35,,,,1250,1750,93-F0093-00,
2025-09-02 00:00:00,,A,93N125090003,93-F0093-0030,Zoetis Vetscan HUB-US,2025-09-23 00:00:00,2025-08-20 00:00:00,475,50,,25,35,,,,1250,1750,93-F0093-00,
2025-09-03 00:00:00,,A,93N125090003,93-F0093-0030,Zoetis Vetscan HUB-US,2025-09-23 00:00:00,2025-08-20 00:00:00,475,25,,25,35,,,,625,875,93-F0093-00,
2025-09-04 00:00:00,未投過,A,93E125090097,AG-M9502-00019,M9502A SPO FAN tray-kit-CB,2025-09-10 00:00:00,2025-09-03 00:00:00,5,5,18,0,10,,,,0,50,AG-M9502-00,
2025-08-23 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-08-23 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-08-23 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-08-23 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-08-23 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-08-23 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-08-23 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-08-23 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-08-23 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-08-23 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-08-23 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-08-23 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-08-23 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-08-23 00:00:00,,A,,,,,,,,,,,,,,0,0,,
8/23  (六)   加工3 主線12  (6900) ,,,,,,,,,預計生產,,,,,25265,當日總工時,9990,15275,,
,,,,,,,,,0,,,,,,日班當日工時,,0,,
,,,,,,,,,,,,,,,晚班當日工時,,,,
,,,,,,,,,,,,,,,NOT ENOUGH,,,,
生產日期,投產紀錄,線別,製令單號,品號,品名,完工日,料齊日,工單數量,預計生產,,線外,組裝,燒機,實際生產,備註,線外工時 ,生產工時(min),,
2025-08-24 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-08-24 00:00:00,,B,,,,,,,,,,,,,,0,0,,
2025-08-24 00:00:00,,B,,,,,,,,,,,,,,0,0,,
2025-08-24 00:00:00,,B,,,,,,,,,,,,,,0,0,,
8/17 (日) ,,,,,,,,,預計生產,,,,,0,當日總工時,0,0,,
,,,,,,,,,0,,,,,,日班當日工時,,,,
,,,,,,,,,,,,,,,晚班當日工時,,,,
,,,,,,,,,,,,,,,NOT ENOUGH,,,,
