第2週系統 生 產 計 畫,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
1/6  (一)   加工4 主線15  (8740)  ,,,,,,,,,,137,,,,10193.9,當日總工時,1999.3,8057.6,12160,13376.000000000002,
,,,,,,,,,,119,,,,7575.900000000001,IPC,899.3,6557.6,,,
,,,,,,,,,預計生產,18,,,,2618,IDS,1100,1500,,,
,,,,,,,,,278,,,,,,NOT ENOUGH,,,,,
生產日期,投產紀錄,線別,製令單號,品號,品名,完工日,料齊日,工單數量,預計生產,,線外,組裝,燒機,實際生產,備註,線外工時 ,生產工時(min),,,
2025-01-07 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
2025-01-07 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
2025-01-07 00:00:00,投過,A,93N124100632,93-F0114-0120,Verint Edge NVR w/o PoE ports,2025-01-09 00:00:00,2025-01-03 00:00:00,200,46,,0,32.95,,,,0,1515.7,93-F0114-01,,
2025-01-07 00:00:00,,A,93E125010034,93-F0067-201E,Seatex ISP2020,2025-01-08 00:00:00,2024-12-26 00:00:00,70,2,24,8,53,,,缺85-77515-0020*2,16,106,93-F0067-20,,
2025-01-07 00:00:00,投過,A,93N124100634,93-F0114-0120,Verint Edge NVR w/o PoE ports,2025-02-05 00:00:00,2025-01-07 00:00:00,200,163,18,0,32.95,,,,0,5370.85,93-F0114-01,,
2025-01-07 00:00:00,投過,D,93E125010278,IPC-100N7-T000,RK410W-13E2-E47_IT000,2025-01-17 00:00:00,2024-12-30 00:00:00,4,4,21,4,54,,,,16,216,IPC-100N7-T,,
2025-01-07 00:00:00,投過,E,93E125120001,93-F0116-100E,GM-270SG/KGI,2025-01-13 00:00:00,2024-12-24 00:00:00,305,50,,,30,TP-ASSY,,,0,1500,93-F0116-10,,
2025-01-07 00:00:00,投過,E,93E124090150,93-P2200-6E0E,"STC2-156-TGL,i5,8GB,128G",2025-01-24 00:00:00,2024-12-25 00:00:00,4,3,27,7.5,15,,,,22.5,45,93-P2200-6E,,
2025-01-07 00:00:00,投過,E,93E125120001,93-F0116-100E,GM-270SG/KGI,2025-01-13 00:00:00,2024-12-24 00:00:00,305,50,27,22,,TP-ASSY,,,1100,0,93-F0116-10,,
2025-01-07 00:00:00,投過,A,93N125010041,AG-M9502A-CFG002,M9502A-CFG002,2025-01-13 00:00:00,2025-01-03 00:00:00,20,5,18,6,60,,,,30,300,AG-M9502A-C,,
2025-01-07 00:00:00,投過,A,93E125020004,IPC-100N7-T000,RK410W-13E2-E47_IT000,2025-01-17 00:00:00,2025-01-07 00:00:00,3,3,21,4,54,,,,12,162,IPC-100N7-T,,
2025-01-07 00:00:00,投過,A,93E125030009,IPC-100N7-T000,RK410W-13E2-E47_IT000,2025-01-17 00:00:00,2025-01-07 00:00:00,33,33,21,4,0,,,,132,0,IPC-100N7-T,,
2025-01-07 00:00:00,,E,,,,,,,,,,,,,,0,0,,,
2025-01-07 00:00:00,,E,,,,,,,,,,,,,,0,0,,,
1/7 (二) 加工4 主線15  (8740)  ,,,,,,,,,,177,,,,10721.05,當日總工時,1328.5,9215.55,12160,13376.000000000002,
,,,,,,,,,,123,,,,7999.549999999999,IPC,206,7670.549999999999,,,
,,,,,,,,,預計生產,54,,,,2721.5,IDS,1122.5,1545,,,
,,,,,,,,,359,,,,,,NOT ENOUGH,,,,,
生產日期,投產紀錄,線別,製令單號,品號,品名,完工日,料齊日,工單數量,預計生產,,線外,組裝,燒機,實際生產,備註,線外工時 ,生產工時(min),,,
2025-01-08 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
2025-01-08 00:00:00,投過,E,93E125120001,93-F0116-100E,GM-270SG/KGI,2025-01-13 00:00:00,2024-12-24 00:00:00,305,50,,,30,TP-ASSY,,,0,1500,93-F0116-10,,
2025-01-08 00:00:00,投過,E,93E125120001,93-F0116-100E,GM-270SG/KGI,2025-01-13 00:00:00,2024-12-24 00:00:00,305,5,27,22,,TP-ASSY,,,110,0,93-F0116-10,,
2025-01-08 00:00:00,投過,E,93E125010054,93-F0116-000E,GM-270S/KGI,2025-01-20 00:00:00,2025-01-02 00:00:00,156,45,27,22,,TP-ASSY,,,990,0,93-F0116-00,,
2025-01-08 00:00:00,投過,A,93N124100634,93-F0114-0120,Verint Edge NVR w/o PoE ports,2025-02-05 00:00:00,2025-01-07 00:00:00,200,37,18,0,32.95,,,,0,1219.15,93-F0114-01,,
2025-01-08 00:00:00,投過,A,93N125010362,93-F0114-0120,Verint Edge NVR w/o PoE ports,2025-02-05 00:00:00,2025-01-10 00:00:00,171,150,18,0,32.95,,,,0,4942.5,93-F0114-01,,
2025-01-08 00:00:00,投過,A,93N125010041,AG-M9502A-CFG002,M9502A-CFG002,2025-01-13 00:00:00,2025-01-03 00:00:00,20,5,18,6,60,,,,30,300,AG-M9502A-C,,
2025-01-08 00:00:00,投過,A,93E125030009,IPC-100N7-T000,RK410W-13E2-E47_IT000,2025-01-17 00:00:00,2025-01-07 00:00:00,33,33,,,54,,,,0,1782,IPC-100N7-T,,
2025-01-08 00:00:00,,A,93N124100624,93-F0114-0020,Verint Edge NVR w/24 ports,2025-01-10 00:00:00,2024-11-25 00:00:00,200,5,18,0,32.95,,,,0,164.75,93-F0114-00,,
2025-01-08 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
2025-01-08 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
1/8 (三)  加工4 主線15  (8740)  ,,,,,,,,,,126,,,,11164.4,當日總工時,1130,9908.4,12160,13376.000000000002,
,,,,,,,,,,72,,,,4618.75,IPC,1100,3446.75,,,
,,,,,,,,,預計生產,54,,,,6545.65,IDS,30,6461.65,,,
,,,,,,,,,330,,,,,,NOT ENOUGH,,,,,
生產日期,投產紀錄,線別,製令單號,品號,品名,完工日,料齊日,工單數量,預計生產,,線外,組裝,燒機,實際生產,備註,線外工時 ,生產工時(min),,,
2025-01-09 00:00:00,投過,E,93E125120001,93-F0116-100E,GM-270SG/KGI,2025-01-13 00:00:00,2024-12-24 00:00:00,305,5,,,30,TP-ASSY,,,0,150,93-F0116-10,,
2025-01-09 00:00:00,投過,E,93E125010054,93-F0116-000E,GM-270S/KGI,2025-01-20 00:00:00,2025-01-02 00:00:00,156,45,,,34,TP-ASSY,,,0,1530,93-F0116-00,,
2025-01-09 00:00:00,投過,E,93E125010054,93-F0116-000E,GM-270S/KGI,2025-01-20 00:00:00,2025-01-02 00:00:00,156,50,27,22,,TP-ASSY,,,1100,0,93-F0116-00,,
2025-01-09 00:00:00,投過,A,93N125010362,93-F0114-0120,Verint Edge NVR w/o PoE ports,2025-02-05 00:00:00,2025-01-10 00:00:00,171,21,18,0,32.95,,,,0,691.95,93-F0114-01,,
2025-01-09 00:00:00,投過,A,93N124100633,93-F0114-0120,Verint Edge NVR w/o PoE ports,2025-02-05 00:00:00,2025-01-09 00:00:00,90,90,18,0,32.95,,,,0,2965.5000000000005,93-F0114-01,,
2025-01-09 00:00:00,投過,D,93E125010219,93-DN000-302E,MLB-3100-i7-12700E/M16GB/1TB,2025-01-14 00:00:00,2025-01-08 00:00:00,1,1,27,15,60,,,,15,60,93-DN000-30,,
2025-01-09 00:00:00,投過,A,93N125010041,AG-M9502A-CFG002,M9502A-CFG002,2025-01-13 00:00:00,2025-01-03 00:00:00,20,5,18,6,60,,,,30,300,AG-M9502A-C,,
2025-01-09 00:00:00,投過,A,93N125010173,93-70431-A020,PXES-2785,2025-01-22 00:00:00,2025-01-08 00:00:00,30,30,27,14,60,,,,420,1800,93-70431-A0,,
2025-01-09 00:00:00,投過,A,93E125020033,TPC-41041-061S,TPC-41041-061S(MXE-1501),2025-01-14 00:00:00,2025-01-08 00:00:00,10,10,18,0,30,,,,0,300,TPC-41041-0,,
2025-01-09 00:00:00,投過,D,93E125010088,IPC-100N7-U000,RK410W-13E4-E47_IU000,2025-01-14 00:00:00,2025-01-08 00:00:00,2,2,21,4,54,,,,8,108,IPC-100N7-U,,
2025-01-09 00:00:00,投過,E,93E124100284,93-P1500-230E,"SP2-10WP-IMX8-8GB,32GB,12V,rear cover",2025-01-16 00:00:00,2025-01-08 00:00:00,15,15,27,7,18,,,,105,270,93-P1500-23,,
2025-01-09 00:00:00,投過,A,93E124120374,93-99B00-316E,I-AADP-32,2025-01-15 00:00:00,2025-01-07 00:00:00,5,5,18,0,6,,,,0,30,93-99B00-31,,
2025-01-09 00:00:00,未投過,D,93E125010254,IPC-1170T-0012,RK620W-M47H_I0012,2025-01-14 00:00:00,2024-12-27 00:00:00,1,1,21,4,54,,,,4,54,IPC-1170T-0,,
2025-01-09 00:00:00,,D,93E125010291,T93-13018-0300005,T93-13018-0300005,2025-01-15 00:00:00,2025-01-03 00:00:00,1,1,21,4,54,,,,4,54,T93-13018-0,,
2025-01-09 00:00:00,投過,D,RMA124120016,AG-M9046-60110,M9046-60110,2025-01-14 00:00:00,,1,1,36,,30,,,,0,30,AG-M9046-60,,
2025-01-09 00:00:00,,D,93R125010037,93-22807-040E,MECS-6120 Icelake D-1747NTE cfg4,,,2,2,,,20,,,,0,40,93-22807-04,,
2025-01-09 00:00:00,,D,RMA124120013,AG-M9046-66101,M9046-66101,2025-01-13 00:00:00,,1,1,36,,30,,,,0,30,AG-M9046-66,,
1/9  (四)     加工4 主線15  (8740)  ,,,,,,,,,,333,,,,10432.45,當日總工時,1686,8413.45,12160,13376.000000000002,
,,,,,,,,,,,,,,,IPC,,,,,
,,,,,,,,,預計生產,,,,,,IDS,,,,,
,,,,,,,,,285,,,,,,NOT ENOUGH,,,,,
生產日期,投產紀錄,線別,製令單號,品號,品名,完工日,料齊日,工單數量,預計生產,,線外,組裝,燒機,實際生產,備註,線外工時 ,生產工時(min),,,
2025-01-10 00:00:00,,D,,,,,,,,,,,,,,0,0,,,
2025-01-10 00:00:00,,A,93R125010002,93-F0093-404E,Zoetis Vetscan HUB-EU,2025-03-25 00:00:00,2025-01-08 00:00:00,10,10,,,8,,,,0,80,93-F0093-40,,
2025-01-10 00:00:00,,A,93R125010040,93-F0093-404E,Zoetis Vetscan HUB-EU,2025-02-07 00:00:00,2025-01-08 00:00:00,240,240,,,8,,,,,1920,,,
2025-01-10 00:00:00,投過,E,93E125010054,93-F0116-000E,GM-270S/KGI,2025-01-20 00:00:00,2025-01-02 00:00:00,156,50,,,34,TP-ASSY,,,0,1700,93-F0116-00,,
2025-01-10 00:00:00,投過,E,93E125010054,93-F0116-000E,GM-270S/KGI,2025-01-20 00:00:00,2025-01-02 00:00:00,156,50,27,22,,TP-ASSY,,,1100,0,93-F0116-00,,
2025-01-10 00:00:00,投過,E,93N124120219,93-P6000-5010,OM-121,2025-01-17 00:00:00,2024-12-31 00:00:00,15,10,27,5,12.5,,,,50,125,93-P6000-50,,
2025-01-10 00:00:00,未投過,D,93E124120394,IPC-117N5-W000,RK620W-W13E8-E43_IW000,2025-01-15 00:00:00,2025-01-09 00:00:00,1,1,21,4,54,,,,4,54,IPC-117N5-W,,
2025-01-10 00:00:00,投過,A,93E124120257,93-45108-4A1E,DLAP-411-Orin 64GB- Stratix,2025-01-15 00:00:00,2025-01-09 00:00:00,60,60,21,5.5,24.5,,,重要訂單,330,1470,93-45108-4A,,
2025-01-10 00:00:00,投過,D,93E124120316,93-99B00-416E,I-AADP-64,2025-01-15 00:00:00,2025-01-09 00:00:00,1,1,18,0,6,,,,0,6,93-99B00-41,,
2025-01-10 00:00:00,投過,A,93N125010220,AG-M9505A-CFG002,M9505A-CFG002,2025-01-21 00:00:00,2025-01-03 00:00:00,20,10,18,13,60,,,,130,600,AG-M9505A-C,,
2025-01-10 00:00:00,投過,E,93N124120121,93-P6000-F010,OM-190,2025-01-16 00:00:00,2025-01-09 00:00:00,9,9,27,5,12.5,,,,45,112.5,93-P6000-F0,,
2025-01-10 00:00:00,投過,A,93E125010051,93-SHT02-001E,Triton S1 HTX w/ video output,2025-02-03 00:00:00,2025-01-13 00:00:00,30,26,18,0,13.5,,,,0,351,93-SHT02-00,,
2025-01-10 00:00:00,未投過,D,93E125010104,93-45202-100E,DLAP-4105R/M16G/S128GB,2025-01-14 00:00:00,2025-01-09 00:00:00,6,6,27,5,12.5,,,,30,75,93-45202-10,,
2025-01-10 00:00:00,投過,A,93E124120411,IPC-00001-298,IPC_RK410FS_PN,2025-01-15 00:00:00,2025-01-08 00:00:00,6,6,21,4,54,,,,24,324,IPC-00001-2,,
2025-01-10 00:00:00,,A,93E125010062,93-41057-001E,MXC-3301/M8G,2025-01-18 00:00:00,2025-01-03 00:00:00,10,9,21,5,14.8,,,Booking,45,133.20000000000002,93-41057-00,,
2025-01-10 00:00:00,,D,93N125010164,93-70430-0160,PXES-2301/CN,2025-01-13 00:00:00,2025-01-03 00:00:00,2,2,27,12.4,24,,,,24.8,48,93-70430-01,,
2025-01-10 00:00:00,投過,A,93N125010220,AG-M9505A-CFG002,M9505A-CFG002,2025-01-21 00:00:00,2025-01-03 00:00:00,20,10,,13,,,,,130,0,AG-M9505A-C,,
,,D,93E124120326,93-F0091-204E,Capsule Axon 2 – 4-port wired,2025-02-17 00:00:00,2024-12-23 00:00:00,10,10,18,0,8,,,,0,80,93-F0091-20,,
,投過,D,93E124120324,93-F0091-104E,Capsule Axon 2 – 4-port,2025-02-17 00:00:00,2024-12-19 00:00:00,10,8,18,0,9,,,缺59-66942-0010 2pcs,0,72,93-F0091-10,,
,投過,D,93E124120325,93-F0092-004E,Capsule Axon 2 – 8-port,2025-02-17 00:00:00,2024-12-24 00:00:00,10,10,18,0,9,,,,0,90,93-F0092-00,,
,投過,D,93E124120327,93-F0091-004E,Capsule Axon 2 – 1-port,2025-02-17 00:00:00,2024-12-19 00:00:00,10,10,18,0,9,,,,0,90,93-F0091-00,,
2025-01-10 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
1/10  (五)  加工4 主線15  (8740)  ,,,,,,,,,,345,,,,9588.5,當日總工時,1912.8,7330.7,12160,13376.000000000002,
,,,,,,,,,,327,,,,5864.5,IPC,1912.8,3624.7,,,
,,,,,,,,,預計生產,18,,,,3724,IDS,0,3706,,,
,,,,,,,,,823,,,,,,NOT ENOUGH,,,,,
生產日期,投產紀錄,線別,製令單號,品號,品名,完工日,料齊日,工單數量,預計生產,,線外,組裝,燒機,實際生產,備註,線外工時 ,生產工時(min),,,
2025-01-11 00:00:00,,E,,,,,,,,,,,,,,0,0,,,
2025-01-11 00:00:00,,E,,,,,,,,,,,,,,0,0,,,
2025-01-11 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
2025-01-11 00:00:00,投過,D,93E124120324,93-F0091-104E,Capsule Axon 2 – 4-port,2025-02-17 00:00:00,2024-12-19 00:00:00,10,1,18,0,9,,,缺59-66942-0010 2pcs,0,9,93-F0091-10,,
2025-01-11 00:00:00,投過,A,93N125020048,93-F0074-0020,G42 Eagle PC/Data Modul,2025-01-21 00:00:00,2025-01-09 00:00:00,108,54,24,15,42,,,,810,2268,93-F0074-00,,
2025-01-11 00:00:00,投過,E,93N124120219,93-P6000-5010,OM-121,2025-01-17 00:00:00,2024-12-31 00:00:00,15,5,27,5,12.5,,,,25,62.5,93-P6000-50,,
2025-01-11 00:00:00,投過,E,93N124120213,93-P6000-E010,OM-170,2025-01-15 00:00:00,2025-01-09 00:00:00,9,9,27,5,12.5,,,,45,112.5,93-P6000-E0,,
2025-01-11 00:00:00,投過,E,93E125010054,93-F0116-000E,GM-270S/KGI,2025-01-20 00:00:00,2025-01-02 00:00:00,156,50,,,34,TP-ASSY,,,0,1700,93-F0116-00,,
2025-01-11 00:00:00,,E,93E125010054,93-F0116-000E,GM-270S/KGI,2025-01-20 00:00:00,2025-01-02 00:00:00,156,11,27,22,,TP-ASSY,,,242,0,93-F0116-00,,
2025-01-11 00:00:00,投過,E,93E125010055,93-F0116-000E,GM-270S/KGI,2025-01-20 00:00:00,2024-01-08 00:00:00,200,39,27,22,,TP-ASSY,,,858,0,93-F0116-00,,
2025-01-11 00:00:00,投過,A,93N125010220,AG-M9505A-CFG002,M9505A-CFG002,2025-01-21 00:00:00,2025-01-03 00:00:00,20,10,,,60,,,,0,600,AG-M9505A-C,,
2025-01-11 00:00:00,投過,A,93N125020074,93-70428-1030,PXES-2590/CN,2025-01-17 00:00:00,2025-01-10 00:00:00,5,5,21,35,40,,,,175,200,93-70428-10,,
2025-01-11 00:00:00,投過,A,93N125040012,AG-M9010-66101,M9010-66101,2025-01-16 00:00:00,2025-01-10 00:00:00,5,5,27,80,80,,,,400,400,AG-M9010-66,,
2025-01-11 00:00:00,,A,93E125010069,93-F0093-404E,Zoetis Vetscan HUB-EU,2025-02-12 00:00:00,2025-01-10 00:00:00,400,36,,,25.6,,,,0,921.6,93-F0093-40,,
2025-01-11 00:00:00,,A,93N125010032,93-D1207-0050,WM200,2025-01-24 00:00:00,2025-01-10 00:00:00,192,64,24,12,36,,,,768,2304,93-D1207-00,,
2025-01-11 00:00:00,,D,93N125010428,93-45R03-1010,"ROScube-X, w/GMSL2, RQX-59G",2025-01-21 00:00:00,2025-01-09 00:00:00,1,1,21,10,15,,,,10,15,93-45R03-10,,
2025-01-11 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
2025-01-11 00:00:00,,E,,,,,,,,,,,,,,0,0,,,
1/11  (六) 加工4 主線15  (8740)  ,,,,,,,,,預計生產,,,,,11925.6,當日總工時,3333,8592.6,12160,13376.000000000002,
,,,,,,,,,160,,,,,,日班當日工時,,0,,,
,,,,,,,,,,,,,,,晚班當日工時,,,,,
,,,,,,,,,,,,,,,NOT ENOUGH,,,,,
生產日期,投產紀錄,線別,製令單號,品號,品名,完工日,料齊日,工單數量,預計生產,,線外,組裝,燒機,實際生產,備註,線外工時 ,生產工時(min),,,
2025-01-12 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
2025-01-12 00:00:00,,B,,,,,,,,,,,,,,0,0,,,
2025-01-12 00:00:00,,B,,,,,,,,,,,,,,0,0,,,
2025-01-12 00:00:00,,B,,,,,,,,,,,,,,0,0,,,
1/12 (日) ,,,,,,,,,預計生產,,,,,0,當日總工時,0,0,,,
,,,,,,,,,0,,,,,,日班當日工時,,,,,
,,,,,,,,,,,,,,,晚班當日工時,,,,,
,,,,,,,,,,,,,,,NOT ENOUGH,,,,,
