第32週系統 生 產 計 畫,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19
2025-08-08 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-08-08 00:00:00,投過,A,93N125070440,93-45103-0050-10,DLAP-211-JNX,2025-08-14 00:00:00,2025-08-07 00:00:00,1,1,21,5,20,,,,5,20,93-45103-00,
2025-08-08 00:00:00,投過,A,93E125080056,93-83101-010E,cPCIS-6130R/300W,2025-08-13 00:00:00,2025-08-07 00:00:00,2,2,21,4,35,,,,8,70,93-83101-01,
2025-08-08 00:00:00,投過,A,93N125070354,93-41R01-0010,"ROScube Pico TGL, RQP-T37",2025-08-14 00:00:00,2025-07-23 00:00:00,2,2,21,4,24,,,,8,48,93-41R01-00,
2025-08-08 00:00:00,投過,A,93E125080040,93-SHT01-102E,Triton S1 CCP,2025-08-14 00:00:00,2025-08-07 00:00:00,25,25,18,0,42,,,,0,1050,93-SHT01-10,
2025-08-08 00:00:00,未投過,A,93E125070255,93-41062-310E,MXE-310/550P/M8G/256G/ANZ,2025-08-20 00:00:00,2025-08-07 00:00:00,5,1,18,0,15.6,,,1+N 工單上線前，請一併將包材與配件送至產線，以便RD與PE技轉,0,15.6,93-41062-31,
2025-08-08 00:00:00,投過,A,93N125080121,93-F0023-0010,STR-TSPI7-070D,2025-08-21 00:00:00,2025-08-07 00:00:00,48,24,18,0,30,,,,0,720,93-F0023-00,
2025-08-08 00:00:00,投過,A,93N125080017,93-F0093-0030,Zoetis Vetscan HUB-US,2025-08-25 00:00:00,2025-08-07 00:00:00,480,50,21,25,35,,,,1250,1750,93-F0093-00,
2025-08-08 00:00:00,,E,93N125070309,93-P6000-8210,OM-185-VT,2025-08-15 00:00:00,2025-08-07 00:00:00,77,40,18,7,15,線外+組裝++,,,280,600,93-P6000-82,
2025-08-08 00:00:00,未投過,A,93N125060545,93-F0107-0030,ADi-SMXE-211/Everi,2025-08-19 00:00:00,2025-08-05 00:00:00,98,50,21,5,30,,,,250,1500,93-F0107-00,
2025-08-08 00:00:00,投過,E,93E125080041,93-P5300-B50E,"Titan2-21WP-TGL-i3,8G,128GB,RFID,Downs",2025-08-13 00:00:00,2025-08-07 00:00:00,12,12,18,30,,無塵室(TP貼合)+Off LINE(封邊膠)因封邊膠完Silicon需固化24Hr,,,360,0,93-P5300-B5,
2025-08-08 00:00:00,未投過,A,93E125020389,93-99B00-915E,I-AADP-128,2025-08-19 00:00:00,2025-08-07 00:00:00,1,1,18,0,6,,,1+N,0,6,93-99B00-91,
2025-08-08 00:00:00,,A,93E125070329,93-45202-2A0E,DLAP-4105RF/M16G/S1T/RTX4000EADA,2025-08-14 00:00:00,2025-08-07 00:00:00,20,20,24,7,15,,,,140,300,93-45202-2A,
2025-08-08 00:00:00,,A,93E125060035,93-F0092-004E,Capsule Axon 2 – 8-port,2025-08-21 00:00:00,2025-08-05 00:00:00,320,120,18,0,9,,,,0,1080,93-F0092-00,
2025-08-08 00:00:00,,A,93N125080282,93-51049-1410,"EOS-JNX-G, AT Mode",2025-08-13 00:00:00,2025-08-07 00:00:00,3,3,14,5,15,,,,15,45,93-51049-14,
2025-08-08 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-08-08 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-08-08 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-08-08 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-08-08 00:00:00,,A,,,,,,,,,,,,,,0,0,,
8/8 (五)加工3 主線13  (7360) 測試支援1人 ,,,,,,,,,,269,,,,9789.6,當日總工時,2316,7204.6,,15.29625
,,,,,,,,,,233,,,,8153.6,IPC,2036,5884.6,,
,,,,,,,,,預計生產,36,,,,1636,IDS,280,1320,,
,,,,,,,,,539,,,,,,NOT ENOUGH,,,,
生產日期,投產紀錄,線別,製令單號,品號,品名,完工日,料齊日,工單數量,預計生產,,線外,組裝,燒機,實際生產,備註,線外工時 ,生產工時(min),,
2025-08-09 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-08-09 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-08-09 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-08-09 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-08-09 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-08-09 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-08-09 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-08-09 00:00:00,,A,,,,,,,,,,,,,,0,0,,
8/9  (六)   加工3 主線13  (7360) 測試支援1人 ,,,,,,,,,預計生產,,,,,0,當日總工時,0,0,,
,,,,,,,,,0,,,,,,日班當日工時,,0,,
,,,,,,,,,,,,,,,晚班當日工時,,,,
,,,,,,,,,,,,,,,NOT ENOUGH,,,,
生產日期,投產紀錄,線別,製令單號,品號,品名,完工日,料齊日,工單數量,預計生產,,線外,組裝,燒機,實際生產,備註,線外工時 ,生產工時(min),,
2025-08-10 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-08-10 00:00:00,,B,,,,,,,,,,,,,,0,0,,
2025-08-10 00:00:00,,B,,,,,,,,,,,,,,0,0,,
2025-08-10 00:00:00,,B,,,,,,,,,,,,,,0,0,,
8/10 (日) ,,,,,,,,,預計生產,,,,,0,當日總工時,0,0,,
,,,,,,,,,0,,,,,,日班當日工時,,,,
,,,,,,,,,,,,,,,晚班當日工時,,,,
,,,,,,,,,,,,,,,NOT ENOUGH,,,,
