第21週系統 生 產 計 畫,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
2025-05-22 00:00:00,投過,A,93E125050304,93-D2302-020E,MLC-M314,2025-05-27 00:00:00,2025-05-21 00:00:00,1,1,21,4.9,33,,,,4.9,33,93-D2302-02,,
2025-05-22 00:00:00,投過,A,93E125030313,93-D2303-400E,MLC-S 238 ADL Hessing,2025-05-29 00:00:00,2025-05-21 00:00:00,1,1,27,28,50,,,,28,50,93-D2303-40,,
2025-05-22 00:00:00,投過,A,93N125040608,93-F0114-0030,Verint Edge NVR w/24 ports,2025-06-09 00:00:00,2025-05-22 00:00:00,202,1,18,0,32.95,,,1+N,0,32.95,93-F0114-00,,
2025-05-22 00:00:00,投過,A,93E125050134,93-99780-850E,ADi-SA2X-CF-BABS/Aurify w/o GPU/16GB,2025-06-02 00:00:00,2025-05-14 00:00:00,120,30,18,0,39.6,,,,0,1188,93-99780-85,,
2025-05-22 00:00:00,投過,A,93E125050385,T93-13010-0300054,T93-13010-0300054,2025-05-27 00:00:00,2025-05-21 00:00:00,1,1,21,4,54,,,1+N,4,54,T93-13010-0,,
2025-05-22 00:00:00,投過,A,93E125050110,TPC-41035-0930,TPC-41035-0930 (MXC-6403D),2025-05-27 00:00:00,2025-05-21 00:00:00,2,2,18,0,30,,,,0,60,TPC-41035-0,,
5/22 (四)  加工3 主線13.5  (10560)  返菲1人 測試支援2人 新人+0.5人,,,,,,,,,,297,,,,10840.55,當日總工時,2838.6,7704.95,,16.938359374999997,
,,,,,,,,,,198,,,,9930.05,IPC,2606.6,7125.45,,,
,,,,,,,,,預計生產,99,,,,910.5,IDS,232,579.5,,,
,,,,,,,,,844,,,,,,NOT ENOUGH,,,,,
生產日期,投產紀錄,線別,製令單號,品號,品名,完工日,料齊日,工單數量,預計生產,,線外,組裝,燒機,實際生產,備註,線外工時 ,生產工時(min),,,
2025-05-23 00:00:00,投過,A,93E125040277,93-41053-0A1E,MVP-6229RF/M128G/MS2T/S4T/W11P/230W/HAL,2025-05-27 00:00:00,2025-05-21 00:00:00,50,25,24,8,36,,,急件 5月出貨,200,900,93-41053-0A,,
2025-05-23 00:00:00,投過,A,93E125050346,93-41053-0A1E,MVP-6229RF/M128G/MS2T/S4T/W11P/230W/HAL,2025-05-27 00:00:00,2025-05-21 00:00:00,21,21,24,8,36,,,急件 5月出貨,168,756,93-41053-0A,,
2025-05-23 00:00:00,投過,A,93E125050018,IPC-1170M-0022,RK620W-M45H_I0022,2025-05-26 00:00:00,2025-05-16 00:00:00,10,5,,4,54,,,,20,270,IPC-1170M-0,,
2025-05-23 00:00:00,投過,A,93N125050352,AG-M9019A-CFG001A5,M9019A_A5,2025-06-04 00:00:00,2025-05-12 00:00:00,20,20,27,75,76.3,,,,1500,1526,AG-M9019A-C,,
,投過,E,93E125050112,93-P1600-200E,"SP2-10WP-MTL-125H,8GB,128GB,12V,IO",2025-06-09 00:00:00,2025-05-12 00:00:00,2,1,18,,,,,1+N,,,93-P1600-20,,
2025-05-23 00:00:00,投過,A,93E125050276,93-99780-850E,ADi-SA2X-CF-BABS/Aurify w/o GPU/16GB,2025-06-04 00:00:00,2025-05-19 00:00:00,113,20,18,0,39.6,,,,0,792,93-99780-85,,
2025-05-23 00:00:00,投過,A,93E125020377,93-G1500-001E,"EMP-520-Ultra 5,8GB,SSD 128GB,fTPM",2025-06-30 00:00:00,2025-05-15 00:00:00,5,4,24,9,22,,,,36,88,93-G1500-00,,
2025-05-23 00:00:00,投過,A,93E125050024,93-F0126-000E,Victoria 5G Gateway,2025-06-02 00:00:00,2025-05-21 00:00:00,10,10,27,30,48,,,Booking,300,480,93-F0126-00,,
2025-05-23 00:00:00,投過,E,93E125060074,93-P1500-230E,"SP2-10WP-IMX8-8GB,32GB,12V,rear cover",2025-05-27 00:00:00,2025-05-21 00:00:00,20,20,27,7,18,線外+組裝++,,,140,360,93-P1500-23,,
2025-05-23 00:00:00,投過,A,93E125030424,IPC-0030Z-0000,RK609W-M47/R680E_I0000,2025-06-12 00:00:00,00:00:00,1,1,21,,54,,,,0,54,IPC-0030Z-0,,
2025-05-23 00:00:00,投過,A,93E124120148,93-41058-100C,"AVA-7200/5136/64G,CC",2025-05-29 00:00:00,2025-05-16 00:00:00,6,5,27,28,45,,,1+N,140,225,93-41058-10,,
2025-05-23 00:00:00,投過,A,93R125050050,93-G1000-1010,"EMP-100-N6210, 8GB, 128GB, TPM, CT",,,5,5,,,5,,,,0,25,93-G1000-10,,
2025-05-23 00:00:00,投過,A,93N125040161,AG-M9505A-CFG002,M9505A-CFG002,2025-06-17 00:00:00,2025-05-14 00:00:00,30,10,,13,60,,,,130,600,AG-M9505A-C,,
,投過,E,93E125070082,93-P6000-640E,CTM-15W-M-PM,2025-06-25 00:00:00,2025-05-14 00:00:00,2,1,18,,,無生產紀錄++,,1+N,0,0,93-P6000-64,,
,投過,E,93E125050326,93-P6000-230E,CTM-10W-M-PM,2025-06-04 00:00:00,2025-05-14 00:00:00,2,1,18,,,無生產紀錄++,,1+N,0,0,93-P6000-23,,
2025-05-23 00:00:00,投過,E,93R125050076,93-P6000-6310,"OM-156 W/adapter,HDMI,USB,Clip,NZ cord",2025-05-27 00:00:00,2025-05-15 00:00:00,3,3,27,,15,,,,0,45,93-P6000-63,,
5/23  (五)加工3 主線11.5  (9280)  返菲1人 新人+0.5人 ,,,,,,,,,,300,,,,9055,當日總工時,2634,6121,,14.1484375,
,,,,,,,,,,171,,,,6058,IPC,1414,4473,,,
,,,,,,,,,預計生產,54,,,,1694,IDS,760,880,,,
,,,,,,,,,996,,,,,,NOT ENOUGH,,,,,
生產日期,投產紀錄,線別,製令單號,品號,品名,完工日,料齊日,工單數量,預計生產,,線外,組裝,燒機,實際生產,備註,線外工時 ,生產工時(min),,,
2025-05-24 00:00:00,投過,A,93N125040569,AG-M9046-60110,M9046-60110,2025-06-02 00:00:00,2025-05-09 00:00:00,10,10,36,76,88,,,,760,880,AG-M9046-60,,
2025-05-24 00:00:00,,A,93R125040157,AG-M9019A-CFG001A5,M9019A_A5,2025-06-04 00:00:00,00:00:00,1,1,,,76.3,,,,0,76.3,AG-M9019A-C,,
2025-05-24 00:00:00,投過,A,93E125050276,93-99780-850E,ADi-SA2X-CF-BABS/Aurify w/o GPU/16GB,2025-06-04 00:00:00,2025-05-19 00:00:00,113,40,18,0,39.6,,,,0,1584,93-99780-85,,
2025-05-24 00:00:00,投過,A,93N125060371,93-41056-0010,ADM-AL30/i9-12900E/RTX 4000 SFF/128G,2025-05-29 00:00:00,2025-05-16 00:00:00,10,1,27,18.5,30,,,,18.5,30,93-41056-00,,
2025-05-24 00:00:00,投過,A,93E125050373,93-F0126-000E,Victoria 5G Gateway,2025-05-29 00:00:00,2025-05-21 00:00:00,10,10,27,30,48,,,,300,480,93-F0126-00,,
2025-05-24 00:00:00,投過,A,93N125050227,93-41045-E840,Dell Embedded Gateway EGW-5200-0MXTMC,2025-05-28 00:00:00,2025-05-20 00:00:00,60,60,30,20.3,28.8,,,,1218,1728,93-41045-E8,,
2025-05-24 00:00:00,投過,A,93E125060165,93-41053-603E,MVP-6229/M32G,2025-06-10 00:00:00,2025-05-23 00:00:00,1,1,21,4.6,15.5,,,1+N,4.6,15.5,93-41053-60,,
2025-05-24 00:00:00,投過,A,93N125060323,93-D2302-1220,MLC-M303,2025-06-03 00:00:00,2025-05-23 00:00:00,1,1,21,4.9,27.6,,,,4.9,27.6,93-D2302-12,,
2025-05-24 00:00:00,投過,A,93E125060030,93-F0067-202E,Seatex ISP2020,2025-06-05 00:00:00,2025-05-23 00:00:00,62,12,24,8,53,,,,96,636,93-F0067-20,,
2025-05-24 00:00:00,投過,A,93N125060345,93-45103-0320,DLAP-211-Orin NX 8GB,2025-06-03 00:00:00,2025-05-23 00:00:00,6,6,21,5,20,,,,30,120,93-45103-03,,
5/24  (六)加工3 主線11.5  (9280)  返菲1人 新人+0.5人 ,,,,,,,,,預計生產,225,,,,8234.400000000001,當日總工時,2432,5577.400000000001,,,8.07294117647059
,,,,,,,,,142,,,,,,日班當日工時,,0,,,
,,,,,,,,,,,,,,,晚班當日工時,,,,,
,,,,,,,,,,,,,,,NOT ENOUGH,,,,,
生產日期,投產紀錄,線別,製令單號,品號,品名,完工日,料齊日,工單數量,預計生產,,線外,組裝,燒機,實際生產,備註,線外工時 ,生產工時(min),,,
2025-05-25 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
2025-05-25 00:00:00,,B,,,,,,,,,,,,,,0,0,,,
2025-05-25 00:00:00,,B,,,,,,,,,,,,,,0,0,,,
2025-05-25 00:00:00,,B,,,,,,,,,,,,,,0,0,,,
5/25 (日) ,,,,,,,,,預計生產,,,,,0,當日總工時,0,0,,,
,,,,,,,,,0,,,,,,日班當日工時,,,,,
,,,,,,,,,,,,,,,晚班當日工時,,,,,
,,,,,,,,,,,,,,,NOT ENOUGH,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,投過,A,93E125040140,93-F0089-911E,EMP-510-i5-BD2,2025-05-26 00:00:00,2025-05-15 00:00:00,40,40,,0,28,,,,0,1120,93-F0089-91,,
