第1週系統 生 產 計 畫,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
2025-01-03 00:00:00,未投過,D,93E124120366,APC-KJ001-0010,PKX-STC2-AL-10-iFACE,2025-01-15 00:00:00,2024-12-31 00:00:00,1,1,21,4,54,,,,4,54,APC-KJ001-0,,"缺93-P2100-2A10,1/2->1/3"
2025-01-03 00:00:00,投過,D,93E124120324,93-F0091-104E,Capsule Axon 2 – 4-port,2025-02-17 00:00:00,2024-12-19 00:00:00,10,8,18,0,9,,,缺59-66942-0010 2pcs,0,72,93-F0091-10,,
2025-01-03 00:00:00,投過,D,93E124120325,93-F0092-004E,Capsule Axon 2 – 8-port,2025-02-17 00:00:00,2024-12-24 00:00:00,10,10,18,0,9,,,,0,90,93-F0092-00,,
2025-01-03 00:00:00,投過,D,93E124120327,93-F0091-004E,Capsule Axon 2 – 1-port,2025-02-17 00:00:00,2024-12-19 00:00:00,10,10,18,0,9,,,,0,90,93-F0091-00,,
2025-01-03 00:00:00,投過,A,93R124120118,93-41056-001E,ADM-AL30/i9-12900E/RTX 4000 SFF/128G,2025-01-24 00:00:00,00:00:00,45,44,,,10,,,技轉,0,440,93-41056-00,,1/3->1/2
2025-01-03 00:00:00,未投過,D,93E124120329,TPC-41053-0140,TPC-41053-0140(MVP-6227),2025-01-08 00:00:00,2024-12-31 00:00:00,4,4,18,0,30,,,,0,120,TPC-41053-0,,
2025-01-03 00:00:00,投過,D,93E124120382,TPC-41045-0420,TPC-41045-0420(MVP-5102),2025-01-17 00:00:00,2024-12-31 00:00:00,2,2,18,0,30,,,,0,60,TPC-41045-0,,
2025-01-03 00:00:00,投過,E,93E125120001,93-F0116-100E,GM-270SG/KGI,2025-01-13 00:00:00,2024-12-24 00:00:00,305,50,,,30,TP-ASSY,,,0,1500,93-F0116-10,,
2025-01-03 00:00:00,投過,E,93E125120001,93-F0116-100E,GM-270SG/KGI,2025-01-13 00:00:00,2024-12-24 00:00:00,305,50,27,22,,TP-ASSY,,,1100,0,93-F0116-10,,
2025-01-03 00:00:00,投過,A,93N125010242,AG-M9046-60110,M9046-60110,2025-01-20 00:00:00,2024-12-20 00:00:00,15,5,36,76,88,,,,380,440,AG-M9046-60,,
2025-01-03 00:00:00,投過,A,93R124100070,93-F0122-001,D3100,2025-01-13 00:00:00,00:00:00,8,8,12,42,45,,,,336,360,93-F0122-00,,
2025-01-03 00:00:00,投過,A,93R124120098,93-F0023-0010,STR-TSPI7-070D,2025-01-10 00:00:00,00:00:00,96,62,18,0,30,,,sorting,0,1860,93-F0023-00,,
2025-01-03 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
1/3  (五)  加工4 主線15  (8740) ,,,,,,,,,,204,,,,7110,當日總工時,1820,5086,,,
,,,,,,,,,,168,,,,6894,IPC,1820,4906,,,
,,,,,,,,,預計生產,36,,,,216,IDS,0,180,,,
,,,,,,,,,402,,,,,,NOT ENOUGH,,,,,
生產日期,投產紀錄,線別,製令單號,品號,品名,完工日,料齊日,工單數量,預計生產,,線外,組裝,燒機,實際生產,備註,線外工時 ,生產工時(min),,,
2025-01-04 00:00:00,投過,A,93N125010361,93-F0114-0120,Verint Edge NVR w/o PoE ports,2025-01-09 00:00:00,2025-01-08 00:00:00,200,200,18,0,32.95,,,,0,6590.000000000001,93-F0114-01,,
2025-01-04 00:00:00,,D,93E124120326,93-F0091-204E,Capsule Axon 2 – 4-port wired,2025-02-17 00:00:00,2024-12-23 00:00:00,10,10,18,0,8,,,,0,80,93-F0091-20,,
1/4  (六) ,,,,,,,,,預計生產,18,,,,6608.000000000001,當日總工時,0,6608.000000000001,,,
,,,,,,,,,200,,,,,,日班當日工時,,0,,,
,,,,,,,,,,,,,,,晚班當日工時,,,,,
,,,,,,,,,,,,,,,NOT ENOUGH,,,,,
生產日期,投產紀錄,線別,製令單號,品號,品名,完工日,料齊日,工單數量,預計生產,,線外,組裝,燒機,實際生產,備註,線外工時 ,生產工時(min),,,
2025-01-05 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
2025-01-05 00:00:00,,B,,,,,,,,,,,,,,0,0,,,
2025-01-05 00:00:00,,B,,,,,,,,,,,,,,0,0,,,
2025-01-05 00:00:00,,B,,,,,,,,,,,,,,0,0,,,
1/5 (日) ,,,,,,,,,預計生產,,,,,0,當日總工時,0,0,,,
,,,,,,,,,0,,,,,,日班當日工時,,,,,
,,,,,,,,,,,,,,,晚班當日工時,,,,,
,,,,,,,,,,,,,,,NOT ENOUGH,,,,,
