第20週系統 生 產 計 畫,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
2025-05-13 00:00:00,投過,A,93E125050171,93-99B00-417E,I-AADP-64,2025-05-16 00:00:00,2025-05-12 00:00:00,2,2,18,0,6,,,,0,12,93-99B00-41,,
2025-05-13 00:00:00,投過,E,93N125050271,93-P1300-6110,"SP2-15WP-TGL-i5, 8GB, w/ IO, 12V, CT",2025-05-16 00:00:00,2025-05-12 00:00:00,1,1,27,7.5,15,,,,7.5,15,93-P1300-61,,
2025-05-13 00:00:00,投過,E,93E125050053,93-P5300-B50E,"Titan2-21WP-TGL-i3,8G,128GB,RFID,Downs",2025-05-20 00:00:00,2025-05-12 00:00:00,12,12,18,30,,無塵室(TP貼合)+Off LINE(封邊膠)因封邊膠完Silicon需固化24Hr,,,360,0,93-P5300-B5,,
,投過,E,93E125040335,93-P6000-822E,OM-185-VT,2025-05-22 00:00:00,2025-05-12 00:00:00,69,1,18,7,15,線外+組裝++,,1+N,7,15,93-P6000-82,,
2025-05-13 00:00:00,投過,A,93N125040604,93-F0114-0130,Verint Edge NVR w/o PoE ports,2025-05-20 00:00:00,2025-05-09 00:00:00,294,65,18,0,32.95,,,-54台,0,2141.75,93-F0114-01,,
2025-05-13 00:00:00,投過,E,93N125060330,93-P6000-B330,"OM-215 W/adapter,HDMI,USB,Clips,NZ cord",2025-05-16 00:00:00,00:00:00,3,3,27,7,15,線外+組裝++,,,21,45,93-P6000-B3,,
2025-05-13 00:00:00,投過,E,93R125030155,93-P7000-B020,IM-215,2025-05-19 00:00:00,2025-03-26 00:00:00,269,19,24,,15,,,,0,285,93-P7000-B0,,
2025-05-13 00:00:00,投過,E,93N125040223,93-P7000-B310,IM-215H,2025-05-16 00:00:00,2025-05-12 00:00:00,10,10,24,50,,TP-ASSY,,,500,0,93-P7000-B3,,
2025-05-13 00:00:00,投過,A,93E125030114,93-F0016-00HE,Redflex CCU NK6 HALO Computer,2025-07-15 00:00:00,2025-06-10 00:00:00,50,50,27,70,,,,,3500,0,93-F0016-00,,
2025-05-13 00:00:00,投過,A,93N125050140,93-F0064-116C,"R4600-3A2,CC",2025-05-15 00:00:00,2025-04-29 00:00:00,25,1,27,28,65,,,超領34-33947-1010-A0還須1pcs,28,65,93-F0064-11,,
,投過,E,93E125070089,93-P6000-520E,OM-121UV,2025-05-26 00:00:00,2025-05-12 00:00:00,2,1,18,,,,,1+N,0,0,93-P6000-52,,
2025-05-13 00:00:00,投過,A,93E125040366,IPC-0030T-0003,RK609W-M47H_I0003,2025-05-20 00:00:00,2025-05-12 00:00:00,2,2,21,4,54,,,,8,108,IPC-0030T-0,,
2025-05-13 00:00:00,投過,A,93E125050162,IPC-100N5-U025,RK410W-13E4-E43_IU025,2025-05-16 00:00:00,2025-05-12 00:00:00,3,3,21,4,54,,,,12,162,IPC-100N5-U,,
5/13 (二) 加工4 主線14  (11520) 測試支援1人,,,,,,,,,,381,,,,11630.95,當日總工時,5292.2,5957.75,,,3.7362254901960794
,,,,,,,,,,198,,,,9182.45,IPC,4036.7,4947.75,,,
,,,,,,,,,預計生產,183,,,,2448.5,IDS,1255.5,1010,,,
,,,,,,,,,272,,,,,,NOT ENOUGH,,,,,
生產日期,投產紀錄,線別,製令單號,品號,品名,完工日,料齊日,工單數量,預計生產,,線外,組裝,燒機,實際生產,備註,線外工時 ,生產工時(min),,,
2025-05-14 00:00:00,投過,A,93E125040074,93-99780-850E,ADi-SA2X-CF-BABS/Aurify w/o GPU/16GB,2025-05-24 00:00:00,2025-05-12 00:00:00,60,30,18,0,39.6,,,,0,1188,93-99780-85,,
2025-05-14 00:00:00,投過,E,93R125050051,93-F0130-000E,GM-270/Everi,2025-05-14 00:00:00,00:00:00,5,5,,,10,,,拆換34-35628-0000-A0,0,50,93-F0130-00,,
2025-05-14 00:00:00,投過,A,93N125040604,93-F0114-0130,Verint Edge NVR w/o PoE ports,2025-05-20 00:00:00,2025-05-09 00:00:00,294,54,18,0,32.95,,,-119台,0,1779.3000000000002,93-F0114-01,,
2025-05-14 00:00:00,投過,A,93N125040605,93-F0114-0130,Verint Edge NVR w/o PoE ports,2025-05-22 00:00:00,2025-05-10 00:00:00,210,46,18,0,32.95,,,-20台,0,1515.7,93-F0114-01,,
2025-05-14 00:00:00,投過,A,93N125030184,AG-M9046-60110,M9046-60110,2025-05-23 00:00:00,2025-05-09 00:00:00,10,10,36,76,88,,,,760,880,AG-M9046-60,,
2025-05-14 00:00:00,,E,93E125050053,93-P5300-B50E,"Titan2-21WP-TGL-i3,8G,128GB,RFID,Downs",2025-05-20 00:00:00,2025-05-12 00:00:00,12,12,,30,,無塵室(TP貼合)+Off LINE(封邊膠)因封邊膠完Silicon需固化24Hr,,,360,0,93-P5300-B5,,
2025-05-14 00:00:00,投過,A,93N125050134,93-SH201-1020,Image System PC Sku8 11514001,2025-05-21 00:00:00,2025-05-13 00:00:00,100,50,27,27.6,35.5,,,,1380,1775,93-SH201-10,,
2025-05-14 00:00:00,投過,A,93R125050060,93-22807-090E,MECS-6120 Icelake D-1747NTE cfg9,2025-09-29 00:00:00,2025-05-09 00:00:00,1,1,21,,55,,,1+N,0,55,93-22807-09,,
2025-05-14 00:00:00,投過,A,93N125040545,93-F0093-0030,Zoetis Vetscan HUB-US,2025-05-24 00:00:00,2025-05-13 00:00:00,200,50,21,25,,,,,1250,0,93-F0093-00,,
2025-05-14 00:00:00,投過,E,93N125040223,93-P7000-B310,IM-215H,2025-05-16 00:00:00,2025-05-12 00:00:00,10,10,,,22.5,TP-ASSY,,,0,225,93-P7000-B3,,
5/14 (三) 加工4 主線14  (11520) 測試支援1人,,,,,,,,,,159,,,,11377,當日總工時,3750,7468,,17.7765625,3.4872549019607844
,,,,,,,,,,159,,,,,IPC,3385,,,,
,,,,,,,,,預計生產,0,,,,,IDS,365,,,,
,,,,,,,,,268,,,,,,NOT ENOUGH,,,,,
生產日期,投產紀錄,線別,製令單號,品號,品名,完工日,料齊日,工單數量,預計生產,,線外,組裝,燒機,實際生產,備註,線外工時 ,生產工時(min),,,
2025-05-15 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
2025-05-15 00:00:00,投過,A,93E125050349,T93-13020-0200003,T93-13020-0200003,2025-05-28 00:00:00,2025-05-12 00:00:00,2,2,,4,54,,,,8,108,T93-13020-0,,
2025-05-15 00:00:00,投過,A,93N125040605,93-F0114-0130,Verint Edge NVR w/o PoE ports,2025-05-22 00:00:00,2025-05-10 00:00:00,210,110,18,0,32.95,,,-20台,0,3624.5000000000005,93-F0114-01,,
2025-05-15 00:00:00,投過,A,93N125080068,93-51048-5040,NEON-202A-JNX,2025-05-21 00:00:00,2025-05-08 00:00:00,1,1,21,5,12,,,,5,12,93-51048-50,,
2025-05-15 00:00:00,投過,A,93E125040201,93-98002-110E,ADi-SA3X-CL-EABF/AGS,2025-05-21 00:00:00,2025-04-24 00:00:00,17,3,27,12,25,,,85-7B500-110E 缺3,36,75,93-98002-11,,
2025-05-15 00:00:00,投過,A,93N125040566,AG-M9046-60110,M9046-60110,2025-05-23 00:00:00,2025-05-09 00:00:00,10,10,36,76,88,,,,760,880,AG-M9046-60,,
2025-05-15 00:00:00,投過,A,93N125050134,93-SH201-1020,Image System PC Sku8 11514001,2025-05-21 00:00:00,2025-05-13 00:00:00,100,30,27,27.6,35.5,,,,828,1065,93-SH201-10,,
2025-05-15 00:00:00,,E,93E125050053,93-P5300-B50E,"Titan2-21WP-TGL-i3,8G,128GB,RFID,Downs",2025-05-20 00:00:00,2025-05-12 00:00:00,12,12,,,25,無塵室(TP貼合)+Off LINE(封邊膠)因封邊膠完Silicon需固化24Hr,,,0,300,93-P5300-B5,,
2025-05-15 00:00:00,投過,A,93E125070052,93-99B00-704E,AADP-64-BCM 4x10G,2025-05-23 00:00:00,2025-05-13 00:00:00,1,1,18,0,6,,,1+N,0,6,93-99B00-70,,
2025-05-15 00:00:00,投過,A,93E125040074,93-99780-850E,ADi-SA2X-CF-BABS/Aurify w/o GPU/16GB,2025-05-24 00:00:00,2025-05-12 00:00:00,60,30,18,0,39.6,,,,0,1188,93-99780-85,,
,投過,A,93E125050177,93-60204-302E,cPCIS-1101/AP/Dual/DC,2025-05-20 00:00:00,2025-05-14 00:00:00,2,2,27,30,,,,,60,0,93-60204-30,,
,投過,A,93N125040493,93-45200-C310,DLAP-3201-CFP12/M32G/1TB/A2000,2025-05-20 00:00:00,2025-05-14 00:00:00,2,2,27,16.6,,,,,33.2,0,93-45200-C3,,
2025-05-15 00:00:00,投過,E,93R125050042,93-P6000-6310,"OM-156 W/adapter,HDMI,USB,Clip,NZ cord",2025-05-19 00:00:00,2025-05-12 00:00:00,5,5,27,0,15,,,,0,75,93-P6000-63,,
2025-05-15 00:00:00,投過,A,93E125040355,93-41053-0A1E,MVP-6229RF/M128G/MS2T/S4T/W11P/230W/HAL,2025-05-21 00:00:00,2025-05-14 00:00:00,27,12,24,8,36,,,,96,432,93-41053-0A,,
2025-05-15 00:00:00,投過,A,93N125050355,93-70431-A020,PXES-2785,2025-05-20 00:00:00,2025-05-09 00:00:00,15,15,27,14,60,,,,210,900,93-70431-A0,,
5/15 (四)    加工3 主線14  (10880)  返菲1人 測試支援2人,,,,,,,,,,297,,,,10998.7,當日總工時,2036.2,8665.5,,17.185468750000002,3.1163725490196086
,,,,,,,,,,,,,,,IPC,,,,,
,,,,,,,,,預計生產,,,,,,IDS,,,,,
,,,,,,,,,235,,,,,,NOT ENOUGH,,,,,
生產日期,投產紀錄,線別,製令單號,品號,品名,完工日,料齊日,工單數量,預計生產,,線外,組裝,燒機,實際生產,備註,線外工時 ,生產工時(min),,,
2025-05-16 00:00:00,投過,A,93E125040173,93-45107-401C,"AVA-RAGXI/AT/NPOE,CC",2025-05-19 00:00:00,2025-05-13 00:00:00,4,4,27,20,40,,,,80,160,93-45107-40,,
2025-05-16 00:00:00,投過,A,93N125060132,AG-M9018-66201,M9018-66201,2025-05-22 00:00:00,2025-05-14 00:00:00,10,9,27,75,65,,,缺85-63505-2060,675,585,AG-M9018-66,,
2025-05-16 00:00:00,投過,A,93E125060167,93-41053-1C1E,MVP-6225R/M32G/FORMOSA/X20XDS,2025-05-21 00:00:00,2025-05-13 00:00:00,2,2,24,8,40,,,特急件 有罰款問題,16,80,93-41053-1C,,
2025-05-16 00:00:00,投過,A,93N125040493,93-45200-C310,DLAP-3201-CFP12/M32G/1TB/A2000,2025-05-20 00:00:00,2025-05-14 00:00:00,2,2,,,33.5,,,,0,67,93-45200-C3,,
2025-05-16 00:00:00,投過,A,93R125050065,93-41040-1E40,MXE-212/M4G/MT,2025-05-21 00:00:00,,40,40,,,5,,,,0,200,93-41040-1E,,
2025-05-16 00:00:00,投過,A,93E125040355,93-41053-0A1E,MVP-6229RF/M128G/MS2T/S4T/W11P/230W/HAL,2025-05-21 00:00:00,2025-05-14 00:00:00,27,15,24,8,36,,,,120,540,93-41053-0A,,
2025-05-16 00:00:00,投過,A,93E125050177,93-60204-302E,cPCIS-1101/AP/Dual/DC,2025-05-20 00:00:00,2025-05-14 00:00:00,2,2,,,66,,,,0,132,93-60204-30,,
2025-05-16 00:00:00,投過,A,93E125040400,93-41053-0A1E,MVP-6229RF/M128G/MS2T/S4T/W11P/230W/HAL,2025-05-21 00:00:00,2025-05-14 00:00:00,28,28,24,8,36,,,,224,1008,93-41053-0A,,
2025-05-16 00:00:00,投過,A,93E125040096,93-F0019-101C,Redflex NK7 Halo Computer 12MP 95%,2025-05-21 00:00:00,2025-05-09 00:00:00,25,24,,51.9,,,,1+N,1245.6,0,93-F0019-10,,
2025-05-16 00:00:00,投過,A,93N125050134,93-SH201-1020,Image System PC Sku8 11514001,2025-05-21 00:00:00,2025-05-13 00:00:00,100,20,27,27.6,35.5,,,,552,710,93-SH201-10,,
2025-05-16 00:00:00,投過,A,RMA125020016,AG-M9046-60110,M9046-60110,2025-05-21 00:00:00,,1,1,,,30,,,,0,30,AG-M9046-60,,
2025-05-16 00:00:00,投過,A,93E125050351,T93-13014-0200045,T93-13014-0200045,2025-05-21 00:00:00,2025-05-15 00:00:00,5,5,21,4,54,,,,20,270,T93-13014-0,,
2025-05-16 00:00:00,投過,A,93N125040605,93-F0114-0130,Verint Edge NVR w/o PoE ports,2025-05-22 00:00:00,2025-05-10 00:00:00,210,54,18,0,32.95,,,-20台,0,1779.3000000000002,93-F0114-01,,
2025-05-16 00:00:00,投過,A,93N125040545,93-F0093-0030,Zoetis Vetscan HUB-US,2025-05-24 00:00:00,2025-05-13 00:00:00,200,50,,,35,,,,0,1750,93-F0093-00,,
2025-05-16 00:00:00,投過,E,93E125070089,93-P6000-520E,OM-121UV,2025-05-26 00:00:00,2025-05-12 00:00:00,2,1,18,5,12.5,,,1+N,5,12.5,93-P6000-52,,
2025-05-16 00:00:00,投過,A,93E125020377,93-G1500-001E,"EMP-520-Ultra 5,8GB,SSD 128GB,fTPM",2025-06-30 00:00:00,2025-05-15 00:00:00,5,1,24,9,22,,,1+N,9,22,93-G1500-00,,
2025-05-16 00:00:00,投過,A,93E125040147,9B-D2303-000E,"MLC-S, i3 CPU(12th), AC, rear chassis",2025-06-03 00:00:00,2025-05-15 00:00:00,2,1,27,,,,,1+N,0,0,9B-D2303-00,,
2025-05-16 00:00:00,投過,A,93R125050082,93-22807-040E,MECS-6120 Icelake D-1747NTE cfg4,2025-05-20 00:00:00,00:00:00,1,1,21,,55,,,,0,55,93-22807-04,,
2025-05-16 00:00:00,投過,A,93E125040394,IPC-003N7-R000,RK609W-9E5-E47_IR000,2025-05-20 00:00:00,2025-05-12 00:00:00,1,1,21,4,54,,,,4,54,IPC-003N7-R,,
5/16  (五) 加工3 主線14  (10880)  返菲1人 測試支援2人,,,,,,,,,,303,,,,10708.4,當日總工時,2950.6,7454.8,,16.731875,2.8317647058823527
,,,,,,,,,,285,,,,8911.1,IPC,2950.6,5675.5,,,
,,,,,,,,,預計生產,18,,,,1797.3000000000002,IDS,0,1779.3000000000002,,,
,,,,,,,,,496,,,,,,NOT ENOUGH,,,,,
生產日期,投產紀錄,線別,製令單號,品號,品名,完工日,料齊日,工單數量,預計生產,,線外,組裝,燒機,實際生產,備註,線外工時 ,生產工時(min),,,
2025-05-17 00:00:00,投過,A,93E125040096,93-F0019-101C,Redflex NK7 Halo Computer 12MP 95%,2025-05-21 00:00:00,2025-05-09 00:00:00,25,24,,,120,,,1+N,0,2880,93-F0019-10,,
2025-05-17 00:00:00,投過,A,93R125050033,93-70307-107E,cPCIS-2629CS/C3CST/RCC,2025-05-21 00:00:00,2025-05-15 00:00:00,4,4,27,,40,,,,0,160,93-70307-10,,
2025-05-17 00:00:00,投過,A,93N125040545,93-F0093-0030,Zoetis Vetscan HUB-US,2025-05-24 00:00:00,2025-05-13 00:00:00,200,50,,25,35,,,,1250,1750,93-F0093-00,,
2025-05-17 00:00:00,投過,A,93N125050255,93-SH201-1020,Image System PC Sku8 11514001,2025-05-22 00:00:00,2025-05-13 00:00:00,10,10,27,27.6,35.5,,,,276,355,93-SH201-10,,
2025-05-17 00:00:00,投過,A,93N125040567,AG-M9046-60110,M9046-60110,2025-05-23 00:00:00,2025-05-09 00:00:00,10,10,36,76,88,,,,760,880,AG-M9046-60,,
2025-05-17 00:00:00,投過,A,93E124120148,93-41058-100C,"AVA-7200/5136/64G,CC",2025-05-29 00:00:00,2025-05-16 00:00:00,6,1,27,28,45,,,1+N,28,45,93-41058-10,,
2025-05-17 00:00:00,投過,A,93N125060118,93-41044-1340-10,MVP-612A-1E/M32G,2025-06-02 00:00:00,2025-05-16 00:00:00,2,2,21,5,35,,,,10,70,93-41044-13,,
2025-05-17 00:00:00,投過,A,93N125040270,93-45R03-1110,"ROScube-X, w/AD-GMSL2, RQX-59G",2025-06-03 00:00:00,2025-05-15 00:00:00,18,18,21,10,15,,,,180,270,93-45R03-11,,
2025-05-17 00:00:00,投過,A,93N125060146,93-41044-1340-10,MVP-612A-1E/M32G,2025-06-05 00:00:00,2025-05-16 00:00:00,2,2,21,5,35,,,,10,70,93-41044-13,,
5/17  (六) 加工3 主線11  (10880)  返菲1人 ,,,,,,,,,預計生產,180,,,,8994,當日總工時,2514,6480,,,8.817647058823528
,,,,,,,,,121,,,,,,日班當日工時,,0,,,
,,,,,,,,,,,,,,,晚班當日工時,,,,,
,,,,,,,,,,,,,,,NOT ENOUGH,,,,,
生產日期,投產紀錄,線別,製令單號,品號,品名,完工日,料齊日,工單數量,預計生產,,線外,組裝,燒機,實際生產,備註,線外工時 ,生產工時(min),,,
2025-05-18 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
2025-05-18 00:00:00,,B,,,,,,,,,,,,,,0,0,,,
2025-05-18 00:00:00,,B,,,,,,,,,,,,,,0,0,,,
2025-05-18 00:00:00,,B,,,,,,,,,,,,,,0,0,,,
5/18 (日) ,,,,,,,,,預計生產,,,,,0,當日總工時,0,0,,,
,,,,,,,,,0,,,,,,日班當日工時,,,,,
,,,,,,,,,,,,,,,晚班當日工時,,,,,
,,,,,,,,,,,,,,,NOT ENOUGH,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,投過,A,93N125040605,93-F0114-0130,Verint Edge NVR w/o PoE ports,2025-05-22 00:00:00,2025-05-10 00:00:00,210,72,18,0,32.95,,,,0,2372.4,93-F0114-01,,
,投過,A,93N125040605,93-F0114-0130,Verint Edge NVR w/o PoE ports,2025-05-22 00:00:00,2025-05-10 00:00:00,210,92,18,0,32.95,,,,0,3031.4,93-F0114-01,,
,投過,A,93E125040394,IPC-003N7-R000,RK609W-9E5-E47_IR000,2025-05-20 00:00:00,2025-05-12 00:00:00,1,1,21,4,54,,,補30-25309-0000-A0,4,54,IPC-003N7-R,,
