第19週系統 生 產 計 畫,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
2025-05-06 00:00:00,投過,E,93E125020062,93-F0130-100E,GM-270G/Everi,2025-05-19 00:00:00,00:00:00,191,50,18,22,,TP-ASSY,,,1100,0,93-F0130-10,,
2025-05-06 00:00:00,投過,A,93N125040338,93-F0114-0120,Verint Edge NVR w/o PoE ports,2025-05-08 00:00:00,2025-04-30 00:00:00,196,79,18,0,32.95,,,少78台機箱,0,2603.05,93-F0114-01,,
2025-05-06 00:00:00,投過,A,93N125040603,93-F0114-0130,Verint Edge NVR w/o PoE ports,2025-05-14 00:00:00,2025-05-07 00:00:00,252,90,18,0,32.95,,,"上午優先組,第一台給Paul驗證",0,2965.5000000000005,93-F0114-01,,
2025-05-06 00:00:00,投過,E,93R125050029,93-P6000-B030,OM-215,2025-05-13 00:00:00,00:00:00,2,2,,,180,線外+組裝++,,,0,360,93-P6000-B0,,
2025-05-06 00:00:00,投過,E,93R125050030,93-P6000-B230,"OM-215 W/adapter,HDMI,USB cable,Clip",2025-05-15 00:00:00,00:00:00,1,1,,,180,,,,0,180,93-P6000-B2,,
2025-05-06 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
5/6(二) 加工3 主線14  (7820) ,,,,,,,,,,177,,,,10173.55,當日總工時,1349.8,8646.75,,,2.307401960784313
,,,,,,,,,,141,,,,6997.55,IPC,249.79999999999995,6606.75,,,
,,,,,,,,,預計生產,36,,,,3176,IDS,1100,2040,,,
,,,,,,,,,303,,,,,,NOT ENOUGH,,,,,
生產日期,投產紀錄,線別,製令單號,品號,品名,完工日,料齊日,工單數量,預計生產,,線外,組裝,燒機,實際生產,備註,線外工時 ,生產工時(min),,,
2025-05-07 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
2025-05-07 00:00:00,投過,A,93N125040407,93-41055-0320,MXE-231/M8G/256G/Win10,2025-05-13 00:00:00,2025-04-21 00:00:00,56,1,18,0,14.5,,,5/9入庫,0,14.5,93-41055-03,,
2025-05-07 00:00:00,投過,A,93N125050418,93-45103-1420,DLAP-211-Orin Nano 8GB/5-Year Warranty,2025-05-19 00:00:00,2025-05-06 00:00:00,1,1,21,5,20,,,1+N,5,20,93-45103-14,,
2025-05-07 00:00:00,投過,A,93E125050128,93-45103-1C0E,DLAP-211-Orin Nano 8GB Super,2025-05-19 00:00:00,2025-05-06 00:00:00,5,1,21,5,20,,,1+N,5,20,93-45103-1C,,
2025-05-07 00:00:00,,A,93N125040603,93-F0114-0130,Verint Edge NVR w/o PoE ports,2025-05-14 00:00:00,2025-05-07 00:00:00,252,100,18,0,32.95,,,,0,3295.0000000000005,93-F0114-01,,
2025-05-07 00:00:00,投過,E,93E125020062,93-F0130-100E,GM-270G/Everi,2025-05-19 00:00:00,00:00:00,191,40,18,,30,TP-ASSY,,,0,1200,93-F0130-10,,
2025-05-07 00:00:00,投過,E,93E125020062,93-F0130-100E,GM-270G/Everi,2025-05-19 00:00:00,00:00:00,191,40,18,22,,TP-ASSY,,,880,0,93-F0130-10,,
2025-05-07 00:00:00,投過,E,93E125030112,93-F0132-000E,"NGCT SCP - 10.1""",2025-05-12 00:00:00,2025-05-07 00:00:00,17,17,18,0,15,,,,0,255,93-F0132-00,,
2025-05-07 00:00:00,投過,E,93E125040077,93-F0132-000E,"NGCT SCP - 10.1""",2025-06-27 00:00:00,2025-05-06 00:00:00,5,5,18,0,15,,,,0,75,93-F0132-00,,
2025-05-07 00:00:00,投過,A,93E125020123,9B-99B00-105E,AADP-2FAN Barebone,2025-05-12 00:00:00,2025-05-06 00:00:00,2,2,21,7.5,60,,,,15,120,9B-99B00-10,,
2025-05-07 00:00:00,投過,A,93N125040352,9B-D2101-0090,MLC8 Standard rear chassis,2025-05-26 00:00:00,2025-05-06 00:00:00,40,20,21,15,30,,,,300,600,9B-D2101-00,,
2025-05-07 00:00:00,投過,A,93N125050066,AG-M9010A-CFG001,M9010A,2025-05-15 00:00:00,2025-05-06 00:00:00,20,20,27,75,80,,,,1500,1600,AG-M9010A-C,,
2025-05-07 00:00:00,投過,A,93E125030371,IPC-0030L-0002,RK609W-M45_I0002,2025-05-16 00:00:00,2025-05-06 00:00:00,10,10,21,4,54,,,,40,540,IPC-0030L-0,,
5/7 (三)  加工3 主線14  (7820) ,,,,,,,,,,222,,,,10706.5,當日總工時,2745,7739.5,,16.72890625,2.829901960784314
,,,,,,,,,,186,,,,7873.5,IPC,1148,6539.5,,,
,,,,,,,,,預計生產,36,,,,2833,IDS,1597,1200,,,
,,,,,,,,,257,,,,,,NOT ENOUGH,,,,,
生產日期,投產紀錄,線別,製令單號,品號,品名,完工日,料齊日,工單數量,預計生產,,線外,組裝,燒機,實際生產,備註,線外工時 ,生產工時(min),,,
2025-05-08 00:00:00,,A,93N125040603,93-F0114-0130,Verint Edge NVR w/o PoE ports,2025-05-14 00:00:00,2025-05-07 00:00:00,252,62,18,0,32.95,,,,0,2042.9,93-F0114-01,,
2025-05-08 00:00:00,投過,E,93E125020062,93-F0130-100E,GM-270G/Everi,2025-05-19 00:00:00,00:00:00,191,60,18,,30,TP-ASSY,,,0,1800,93-F0130-10,,
2025-05-08 00:00:00,投過,E,93E125020062,93-F0130-100E,GM-270G/Everi,2025-05-19 00:00:00,00:00:00,191,31,18,22,,TP-ASSY,,,682,0,93-F0130-10,,
2025-05-08 00:00:00,投過,A,93E125070053,9B-99B00-204E,AADP-2FAN-BCM Barebone,2025-05-13 00:00:00,2025-05-07 00:00:00,1,1,21,7.5,60,,,,7.5,60,9B-99B00-20,,
2025-05-08 00:00:00,投過,A,93N125040352,9B-D2101-0090,MLC8 Standard rear chassis,2025-05-26 00:00:00,2025-05-06 00:00:00,40,18,,15,30,,,缺59-A1025-0080*2,270,540,9B-D2101-00,,
2025-05-08 00:00:00,投過,A,93N125050298,AG-M9010A-CFG001,M9010A,2025-05-13 00:00:00,2025-05-06 00:00:00,20,20,27,75,80,,,,1500,1600,AG-M9010A-C,,
2025-05-08 00:00:00,投過,A,93N125050299,AG-M9010A-CFG001,M9010A,2025-05-14 00:00:00,2025-05-06 00:00:00,10,10,27,75,,,,,750,0,AG-M9010A-C,,
2025-05-08 00:00:00,投過,A,93N125050144,AG-M9019-66101,M9019-66101,2025-05-13 00:00:00,2025-04-24 00:00:00,5,2,27,75,76.3,,,31-32313-0040-A0*2不良,150,152.6,AG-M9019-66,,
2025-05-08 00:00:00,投過,A,93N125050196,AG-M9019A-CFG001A5,M9019A_A5,2025-05-16 00:00:00,2025-05-07 00:00:00,10,10,27,75,,,,,750,0,AG-M9019A-C,,
2025-05-08 00:00:00,投過,A,93E125050094,AG-M9505-66102,M9505-66102,2025-05-16 00:00:00,2025-05-02 00:00:00,5,5,18,13,57,,,,65,285,AG-M9505-66,,
2025-05-08 00:00:00,投過,A,93E125040407,IPC-003N5-R001,RK609W-9E5-E43_IR001,2025-05-13 00:00:00,2025-05-07 00:00:00,1,1,21,4,54,,,,4,54,IPC-003N5-R,,
2025-05-08 00:00:00,投過,A,93E125050048,IPC-101N5-T008,RK410CW-13E2-E43_IT008,2025-05-14 00:00:00,2025-05-07 00:00:00,5,5,21,4,54,,,,20,270,IPC-101N5-T,,
2025-05-08 00:00:00,投過,A,93E125040408,IPC-1170S-0007,RK620W-M47_I0007,2025-05-15 00:00:00,2025-05-06 00:00:00,1,1,21,4,54,,,,4,54,IPC-1170S-0,,
2025-05-08 00:00:00,投過,A,93E125050277,IPC-117N7-T001,RK620W-13E2-E47_IT001,2025-05-14 00:00:00,2025-05-07 00:00:00,4,4,21,4,54,,,,16,216,IPC-117N7-T,,
2025-05-08 00:00:00,投過,A,93E125050284,IPC-117N7-T001,RK620W-13E2-E47_IT001,2025-05-14 00:00:00,2025-05-07 00:00:00,2,2,21,4,54,,,,8,108,IPC-117N7-T,,
2025-05-08 00:00:00,投過,A,93E125050317,TPC-41045-0460,TPC-41045-0460(MVP-5102),2025-05-15 00:00:00,2025-05-07 00:00:00,4,4,18,0,30,,,,0,120,TPC-41045-0,,
2025-05-08 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
2025-05-08 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
5/8 (四)   加工4 主線14  (8280)  返菲1人  測試支援2人,,,,,,,,,,324,,,,11853,當日總工時,4226.5,7302.5,,18.5203125,3.953921568627451
,,,,,,,,,,288,,,,9335,IPC,3544.5,5502.5,,,
,,,,,,,,,預計生產,36,,,,2518,IDS,682,1800,,,
,,,,,,,,,749,,,,,,NOT ENOUGH,,,,,
生產日期,投產紀錄,線別,製令單號,品號,品名,完工日,料齊日,工單數量,預計生產,,線外,組裝,燒機,實際生產,備註,線外工時 ,生產工時(min),,,
2025-05-09 00:00:00,,A,93R125050039,93-41040-1E40,MXE-212/M4G/MT,2025-05-14 00:00:00,,60,60,,,5,,,,0,300,93-41040-1E,,
2025-05-09 00:00:00,投過,A,93N125040352,9B-D2101-0090,MLC8 Standard rear chassis,2025-05-26 00:00:00,2025-05-06 00:00:00,40,1,,15,30,,,缺59-A1025-0080*2,15,30,9B-D2101-00,,
2025-05-09 00:00:00,投過,A,93N125050215,93-70431-0060,PXES-2785/US/EU,2025-05-19 00:00:00,2025-04-28 00:00:00,4,4,21,14,60,,,"配合工檢當上午生產,務必等待供檢員看過料件後無誤後才進行組裝【至少留一台】",56,240,93-70431-00,,
2025-05-09 00:00:00,投過,A,93E125050137,93-D2302-221E,MLC-M306,2025-05-13 00:00:00,2025-04-30 00:00:00,3,2,,4.9,27.6,,,1+N,9.8,55.2,93-D2302-22,,
2025-05-09 00:00:00,投過,E,93N125030256,93-P6000-5010,OM-121,2025-05-14 00:00:00,2025-05-08 00:00:00,5,5,27,7,15,線外+組裝++,,,35,75,93-P6000-50,,
2025-05-09 00:00:00,投過,A,93E125030399,IPC-003N5-R001,RK609W-9E5-E43_IR001,2025-05-13 00:00:00,2025-05-07 00:00:00,6,6,21,4,54,,,,24,324,IPC-003N5-R,,
2025-05-09 00:00:00,投過,A,93N125050299,AG-M9010A-CFG001,M9010A,2025-05-14 00:00:00,2025-05-06 00:00:00,10,10,,,80,,,,0,800,AG-M9010A-C,,
2025-05-09 00:00:00,投過,A,93N125050196,AG-M9019A-CFG001A5,M9019A_A5,2025-05-16 00:00:00,2025-05-07 00:00:00,10,10,,,76.3,,,,0,763,AG-M9019A-C,,
2025-05-09 00:00:00,投過,E,93E125020062,93-F0130-100E,GM-270G/Everi,2025-05-19 00:00:00,00:00:00,191,11,18,,30,TP-ASSY,,,0,330,93-F0130-10,,
,投過,E,93E125020062,93-F0130-100E,GM-270G/Everi,2025-05-19 00:00:00,00:00:00,191,20,18,,30,TP-ASSY,,,0,600,93-F0130-10,,
2025-05-09 00:00:00,投過,A,93E125050118,IPC-101N5-T007,RK410CW-13E2-E43_IT007,2025-05-16 00:00:00,2025-05-09 00:00:00,50,20,21,4,,,,5/14需先入15台,80,0,IPC-101N5-T,,
2025-05-09 00:00:00,投過,A,93N125060114,93-80211-5010,cPCIS-6235R/64/L3,2025-05-20 00:00:00,2025-05-08 00:00:00,4,4,21,5,72,,,,20,288,93-80211-50,,
2025-05-09 00:00:00,,A,93E125040384  ,IPC-101N5-T008,RK410CW-13E2-E43_IT008,,,3,3,21,4,,,,,12,0,IPC-101N5-T,,
2025-05-09 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
2025-05-09 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
5/9  (五)  加工3 主線14  (7820)  返菲1人  測試支援1人,,,,,,,,,,168,,,,4225,當日總工時,251.8,3805.2,,6.6015625,-3.5245098039215685
,,,,,,,,,,147,,,,2345,IPC,195.8,2002.1999999999998,,,
,,,,,,,,,預計生產,21,,,,1880,IDS,56,1803,,,
,,,,,,,,,156,,,,,,NOT ENOUGH,,,,,
生產日期,投產紀錄,線別,製令單號,品號,品名,完工日,料齊日,工單數量,預計生產,,線外,組裝,燒機,實際生產,備註,線外工時 ,生產工時(min),,,
2025-05-10 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
2025-05-10 00:00:00,投過,A,93E125050118,IPC-101N5-T007,RK410CW-13E2-E43_IT007,2025-05-16 00:00:00,2025-05-09 00:00:00,50,20,,,54,,,5/14需先入15台,0,1080,IPC-101N5-T,,
2025-05-10 00:00:00,投過,A,93E125050282,IPC-117N5-U018,RK620W-13E4-E43_IU018,2025-05-15 00:00:00,2025-05-09 00:00:00,5,5,21,4,54,,,PE首件,20,270,IPC-117N5-U,,
2025-05-10 00:00:00,投過,E,93R125030155,93-P7000-B020,IM-215,2025-05-19 00:00:00,2025-03-26 00:00:00,269,50,24,,15,,,,0,750,93-P7000-B0,,
2025-05-10 00:00:00,投過,A,93E125040397,IPC-3100X-0000,RK500WL-C47_I0000,2025-05-15 00:00:00,2025-05-09 00:00:00,1,1,21,4,54,,,,4,54,IPC-3100X-0,,
2025-05-10 00:00:00,投過,A,93E125040395,IPC-100N5-U025,RK410W-13E4-E43_IU025,2025-05-14 00:00:00,2025-05-09 00:00:00,1,1,21,4,54,,,,4,54,IPC-100N5-U,,
2025-05-10 00:00:00,投過,A,93N125030184,AG-M9046-60110,M9046-60110,2025-05-23 00:00:00,2025-05-09 00:00:00,10,10,36,76,,,,,760,0,AG-M9046-60,,
2025-05-10 00:00:00,投過,A,93N125040604,93-F0114-0130,Verint Edge NVR w/o PoE ports,2025-05-20 00:00:00,2025-05-09 00:00:00,294,129,18,0,32.95,,,,0,4250.55,93-F0114-01,,
2025-05-10 00:00:00,投過,A,93E125040384  ,IPC-101N5-T008,RK410CW-13E2-E43_IT008,,,3,3,,,54,,,,0,162,IPC-101N5-T,,
5/10  (六) 加工3 主線14  (7820)  返菲1人  測試支援1人,,,,,,,,,預計生產,141,,,,7549.55,當日總工時,788,6620.55,,,-0.26514705882352924
,,,,,,,,,199,,,,,,日班當日工時,,0,,,
,,,,,,,,,,,,,,,晚班當日工時,,,,,
,,,,,,,,,,,,,,,NOT ENOUGH,,,,,
生產日期,投產紀錄,線別,製令單號,品號,品名,完工日,料齊日,工單數量,預計生產,,線外,組裝,燒機,實際生產,備註,線外工時 ,生產工時(min),,,
2025-05-11 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
2025-05-11 00:00:00,,B,,,,,,,,,,,,,,0,0,,,
2025-05-11 00:00:00,,B,,,,,,,,,,,,,,0,0,,,
2025-05-11 00:00:00,,B,,,,,,,,,,,,,,0,0,,,
5/11 (日) ,,,,,,,,,預計生產,,,,,0,當日總工時,0,0,,,
,,,,,,,,,0,,,,,,日班當日工時,,,,,
,,,,,,,,,,,,,,,晚班當日工時,,,,,
,,,,,,,,,,,,,,,NOT ENOUGH,,,,,
