第24週系統 生 產 計 畫,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19
2025-06-09 00:00:00,投過,A,93N125060236,AG-M9010A-CFG001,M9010A,2025-07-07 00:00:00,2025-05-29 00:00:00,15,14,27,75,80,,,留一台給Hank驗證,1050,1120,AG-M9010A-C,
2025-06-09 00:00:00,投過,A,93E125040197,93-43401-003E,HPERC-KBLMC-100XN,2025-06-25 00:00:00,2025-06-19 00:00:00,1,1,21,5,80,,,1+N,5,80,93-43401-00,
2025-06-09 00:00:00,,A,,,,,,,,,,,,,,0,0,,
6/9  (一) 加工4 主線13  (10880)  測試支援2人,,,,,,,,,,306,,,,9604.35,當日總工時,3239.5,6058.85,,
,,,,,,,,,,198,,,,6142.85,IPC,2044,3900.8500000000004,,
,,,,,,,,,預計生產,108,,,,3461.5,IDS,1195.5,2158,,
,,,,,,,,,264,,,,,,NOT ENOUGH,,,,
生產日期,投產紀錄,線別,製令單號,品號,品名,完工日,料齊日,工單數量,預計生產,,線外,組裝,燒機,實際生產,備註,線外工時 ,生產工時(min),,
2025-06-10 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-06-10 00:00:00,投過,A,93R125060030,93-41044-7110Z-20,MVP-614A-3E/M8G,,,42,42,,,5,,,,0,210,93-41044-71,
2025-06-10 00:00:00,投過,A,93E125050382,93-41053-0A1E-10,MVP-6229RF/M128G/MS2T/S4T/W11P/230W/HAL,2025-06-16 00:00:00,2025-06-09 00:00:00,10,10,24,8,36,,,,80,360,93-41053-0A,
2025-06-10 00:00:00,投過,A,93E125050202,93-98002-111E,ADi-SA3X-CL-EABF/AGS,2025-06-17 00:00:00,2025-06-11 00:00:00,112,36,27,12,25,,,,432,900,93-98002-11,
2025-06-10 00:00:00,投過,A,93N125050055,93-D1207-0050,WM200,2025-06-20 00:00:00,2025-05-15 00:00:00,384,48,24,12,36,,,,576,1728,93-D1207-00,
2025-06-10 00:00:00,投過,E,93N125060468,93-F0120-0020,GM-070/AGS,2025-06-13 00:00:00,2025-06-12 00:00:00,180,50,,,23,無塵室(TP貼合),,,0,1150,93-F0120-00,
2025-06-10 00:00:00,投過,E,93N125060468,93-F0120-0020,GM-070/AGS,2025-06-13 00:00:00,2025-06-12 00:00:00,180,10,,17,,無塵室(TP貼合),,,170,0,93-F0120-00,
2025-06-10 00:00:00,投過,E,93E125050114,93-P1600-B00E,"SP2-21WP-MTL-125H,8GB,128GB,12V,IO",2025-06-18 00:00:00,00:00:00,2,1,18,7.5,15,,,1+N,7.5,15,93-P1600-B0,
2025-06-10 00:00:00,投過,E,93E125020057,93-P6000-830E,CTM-18W-M-PM,2025-06-13 00:00:00,2025-06-03 00:00:00,47,47,18,7,15,無生產紀錄++,,,329,705,93-P6000-83,
2025-06-10 00:00:00,投過,E,93E125030374,93-P6000-H10E,CTM-27W-M-PM,2025-06-17 00:00:00,2025-05-27 00:00:00,1,1,18,6,12.5,無生產紀錄++,,1+N,6,12.5,93-P6000-H1,
2025-06-10 00:00:00,投過,A,93N125050179,93-F0083-0020,MMI-CP-100,2025-07-08 00:00:00,2025-06-09 00:00:00,20,10,27,55,60,,,,550,600,93-F0083-00,
2025-06-10 00:00:00,投過,A,93N125050179,93-F0083-0020,MMI-CP-100,2025-07-08 00:00:00,2025-06-09 00:00:00,20,10,,55,,,,,550,0,93-F0083-00,
2025-06-10 00:00:00,投過,A,RMA125050005,AG-M9010-66101,M9010-66101,2025-06-19 00:00:00,,1,1,,,30,,,,0,30,AG-M9010-66,
2025-06-10 00:00:00,投過,A,RMA125060013,AG-M9018B-CFG001,M9018B,2025-06-20 00:00:00,,1,1,,,30,,,,0,30,AG-M9018B-C,
2025-06-10 00:00:00,投過,A,93N125070012,AG-M9019-60130,M9019-60130,2025-10-08 00:00:00,2025-05-29 00:00:00,25,15,27,75,,,,,1125,0,AG-M9019-60,
2025-06-10 00:00:00,投過,A,93N125070120,AG-M9019-66101,M9019-66101,2025-06-17 00:00:00,2025-06-09 00:00:00,5,5,27,75,76.3,,,,375,381.5,AG-M9019-66,
2025-06-10 00:00:00,投過,A,RMA125050006,AG-M9019A-CFG001A5,M9019A_A5,2025-06-19 00:00:00,,1,1,,,30,,,,0,30,AG-M9019A-C,
2025-06-10 00:00:00,投過,A,RMA125040006,AG-M9046-60110,M9046-60110,2025-06-19 00:00:00,,1,1,,,30,,,,0,30,AG-M9046-60,
2025-06-10 00:00:00,投過,A,RMA125050003,AG-M9046-66101,M9046-66101,2025-06-19 00:00:00,,1,1,,,30,,,,0,30,AG-M9046-66,
2025-06-10 00:00:00,投過,A,93E125020377,93-G1500-001E,"EMP-520-Ultra 5,8GB,SSD 128GB,fTPM",2025-06-30 00:00:00,2025-05-15 00:00:00,5,3,24,9,22,,,,27,66,93-G1500-00,
2025-06-10 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-06-10 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-06-10 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-06-10 00:00:00,,A,,,,,,,,,,,,,,0,0,,
6/10 (二) 加工4 主線13  (10880)  測試支援2人,,,,,,,,,,234,,,,10739.5,當日總工時,4227.5,6278,,
,,,,,,,,,,180,,,,8290.5,IPC,3715,4395.5,,
,,,,,,,,,預計生產,54,,,,2449,IDS,512.5,1882.5,,
,,,,,,,,,293,,,,,,NOT ENOUGH,,,,
生產日期,投產紀錄,線別,製令單號,品號,品名,完工日,料齊日,工單數量,預計生產,,線外,組裝,燒機,實際生產,備註,線外工時 ,生產工時(min),,
2025-06-11 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-06-11 00:00:00,投過,A,93E125050202,93-98002-111E,ADi-SA3X-CL-EABF/AGS,2025-06-17 00:00:00,2025-06-11 00:00:00,112,40,27,12,25,,,,480,1000,93-98002-11,
2025-06-11 00:00:00,投過,A,93N125050179,93-F0083-0020,MMI-CP-100,2025-07-08 00:00:00,2025-06-09 00:00:00,20,10,,,60,,,,0,600,93-F0083-00,
2025-06-11 00:00:00,投過,A,93E125060392,93-F0019-100C,Redflex NK7 Halo Computer 12MP 95%,2025-06-17 00:00:00,2025-06-10 00:00:00,1,1,27,75.9,126,,,,75.9,126,93-F0019-10,
2025-06-11 00:00:00,投過,E,93N125060468,93-F0120-0020,GM-070/AGS,2025-06-13 00:00:00,2025-06-12 00:00:00,180,10,,,23,無塵室(TP貼合),,,0,230,93-F0120-00,
2025-06-11 00:00:00,投過,E,93R125050122,93-F0120-0020,GM-070/AGS,2025-06-13 00:00:00,2025-06-10 00:00:00,146,100,,,5,,,,0,500,93-F0120-00,
2025-06-11 00:00:00,投過,E,93E125020058,93-P6000-G20E,CTM-24W-M-PM,2025-06-23 00:00:00,2025-06-03 00:00:00,31,31,18,9,18,無生產紀錄++,,,279,558,93-P6000-G2,
2025-06-11 00:00:00,投過,A,93E125040158,9B-D2101-0090,MLC8 Standard rear chassis,2025-06-17 00:00:00,2025-06-10 00:00:00,54,15,21,15,30,,,,225,450,9B-D2101-00,
2025-06-11 00:00:00,投過,A,93N125070012,AG-M9019-60130,M9019-60130,2025-10-08 00:00:00,2025-05-29 00:00:00,25,10,,75,,,,,750,0,AG-M9019-60,
2025-06-11 00:00:00,投過,A,93N125070012,AG-M9019-60130,M9019-60130,2025-10-08 00:00:00,2025-05-29 00:00:00,25,25,,,76.3,,,,0,1907.5,AG-M9019-60,
2025-06-11 00:00:00,投過,A,93N125030043,AG-M9019-60130,M9019-60130,2025-07-25 00:00:00,2025-05-22 00:00:00,25,25,,75,,,,,1875,0,AG-M9019-60,
2025-06-11 00:00:00,投過,A,93N125060484,AG-M9505A-CFG002,M9505A-CFG002,2025-07-15 00:00:00,2025-06-04 00:00:00,10,10,18,13,60,,,,130,600,AG-M9505A-C,
2025-06-11 00:00:00,,A,93E125050290,IPC-117N7-U004,RK620W-13E4-E47_IU004,2025-06-16 00:00:00,2025-06-10 00:00:00,3,3,21,4,54,,,,12,162,IPC-117N7-U,
2025-06-11 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-06-11 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-06-11 00:00:00,,A,,,,,,,,,,,,,,0,0,,
6/11 (三) 加工4 主線13  (10880)  測試支援2人,,,,,,,,,,132,,,,10092.4,當日總工時,3826.9,6133.5,,15.769375
,,,,,,,,,,114,,,,7287.9,IPC,3547.9,3626,,
,,,,,,,,,預計生產,18,,,,2804.5,IDS,279,2507.5,,
,,,,,,,,,280,,,,,,NOT ENOUGH,,,,
生產日期,投產紀錄,線別,製令單號,品號,品名,完工日,料齊日,工單數量,預計生產,,線外,組裝,燒機,實際生產,備註,線外工時 ,生產工時(min),,
2025-06-12 00:00:00,投過,A,93N125030043,AG-M9019-60130,M9019-60130,2025-07-25 00:00:00,2025-05-22 00:00:00,25,24,,,76.3,,,,0,1831.1999999999998,AG-M9019-60,
2025-06-12 00:00:00,投過,A,93E125050383,93-41053-0A1E-10,MVP-6229RF/M128G/MS2T/S4T/W11P/230W/HAL,2025-06-18 00:00:00,2025-06-11 00:00:00,64,64,24,8,36,,,,512,2304,93-41053-0A,
2025-06-12 00:00:00,投過,A,93E125040158,9B-D2101-0090,MLC8 Standard rear chassis,2025-06-17 00:00:00,2025-06-10 00:00:00,54,39,21,15,30,,,,585,1170,9B-D2101-00,
2025-06-12 00:00:00,投過,A,93E125050318,TPC-41045-0460,TPC-41045-0460(MVP-5102),2025-06-19 00:00:00,2025-06-11 00:00:00,6,6,18,0,30,,,,0,180,TPC-41045-0,
2025-06-12 00:00:00,投過,A,93N125050370,93-70431-A020,PXES-2785,2025-06-24 00:00:00,2025-06-11 00:00:00,20,20,27,14,,,,,280,0,93-70431-A0,
2025-06-12 00:00:00,投過,E,93R125050122,93-F0120-0020,GM-070/AGS,2025-06-13 00:00:00,2025-06-10 00:00:00,146,46,,,5,,,,0,230,93-F0120-00,
2025-06-12 00:00:00,投過,A,93E125060132,93-DN000-D10E,MLB-3102-i7-12700E/M16GB/256GB/A1000,2025-06-23 00:00:00,2025-06-06 00:00:00,1,1,27,,,,,1+N,0,0,93-DN000-D1,
2025-06-12 00:00:00,投過,E,93N125040611,93-P6000-E020,OM-170,2025-06-23 00:00:00,2025-06-04 00:00:00,2,1,18,5,12.5,線外+組裝++,,1+N,5,12.5,93-P6000-E0,
2025-06-12 00:00:00,投過,A,93E125050008,IPC-100N7-T000,RK410W-13E2-E47_IT000,2025-06-19 00:00:00,2025-06-11 00:00:00,20,20,21,4,54,,,,80,1080,IPC-100N7-T,
2025-06-12 00:00:00,投過,A,93E125050358,93-41055-0420,MXE-231/M8G/512G/Win10,2025-06-17 00:00:00,2025-06-11 00:00:00,16,16,18,0,16.5,,,不用1+N,0,264,93-41055-04,
2025-06-12 00:00:00,投過,A,93N125060473,93-45103-0050-10,DLAP-211-JNX,2025-06-24 00:00:00,2025-06-06 00:00:00,1,1,21,5,20,,,1+N,5,20,93-45103-00,
2025-06-12 00:00:00,投過,A,93E125050369,IPC-1170X-0000,RK620W-C47_I0000,2025-06-26 00:00:00,2025-06-11 00:00:00,1,1,21,4,54,,,,4,54,IPC-1170X-0,
2025-06-12 00:00:00,投過,A,93R125060038,93-70423-5040,PXIS-2719A,2025-07-08 00:00:00,00:00:00,5,5,,,10,,,,0,50,93-70423-50,
2025-06-12 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-06-12 00:00:00,,A,,,,,,,,,,,,,,0,0,,
6/12 (四)   加工4 主線13  (10880)  測試支援2人,,,,,,,,,,216,,,,8882.7,當日總工時,1471,7195.7,,13.879218750000001
,,,,,,,,,,,,,,,IPC,,,,
,,,,,,,,,預計生產,,,,,,IDS,,,,
,,,,,,,,,244,,,,,,NOT ENOUGH,,,,
生產日期,投產紀錄,線別,製令單號,品號,品名,完工日,料齊日,工單數量,預計生產,,線外,組裝,燒機,實際生產,備註,線外工時 ,生產工時(min),,
2025-06-13 00:00:00,投過,A,93N125030501,93-70431-9050,P1831,2025-06-27 00:00:00,2025-06-12 00:00:00,32,32,21,14,,,,,448,0,93-70431-90,
2025-06-13 00:00:00,投過,A,93E125050377,93-41052-2B2E-10,MVP-5209/M64G/MS1T/2S2T/Win11P/230W/HAL,2025-06-20 00:00:00,2025-06-13 00:00:00,10,10,21,6.7,29,,,,67,290,93-41052-2B,
2025-06-13 00:00:00,投過,A,93E125050389,93-F0128-002E,ADi-SA3X-AD-Everi,2025-07-25 00:00:00,00:00:00,22,18,18,0,28,,,"上午優先生產,PE告知免驗",0,504,93-F0128-00,
2025-06-13 00:00:00,,A,93R125060041,9B-D2303-3010,"MLC-S, i9 CPU(12th), AC, rear chassis",2025-07-04 00:00:00,,2,2,,,5,,,過c4,0,10,9B-D2303-30,
2025-06-13 00:00:00,投過,A,93N125050354,AG-M9019A-CFG001A5,M9019A_A5,2025-06-18 00:00:00,2025-06-10 00:00:00,20,20,27,75,76.3,,,,1500,1526,AG-M9019A-C,
2025-06-13 00:00:00,投過,A,93E125050378,93-41052-2B2E-10,MVP-5209/M64G/MS1T/2S2T/Win11P/230W/HAL,2025-06-20 00:00:00,2025-06-13 00:00:00,26,26,21,6.7,29,,,,174.20000000000002,754,93-41052-2B,
2025-06-13 00:00:00,投過,A,93N125050055,93-D1207-0050,WM200,2025-06-20 00:00:00,2025-05-15 00:00:00,384,48,,12,36,,,,576,1728,93-D1207-00,
2025-06-13 00:00:00,,A,93E125050375,APC-NT081-0010,APC-NT081-0000,2025-06-19 00:00:00,2025-06-12 00:00:00,6,6,21,4,54,,,,24,324,APC-NT081-0,
2025-06-13 00:00:00,投過,A,93E125050393,IPC-00001-3310,RK609W-9E2_I3310,2025-06-19 00:00:00,2025-06-06 00:00:00,2,2,21,4,54,,,6/17入庫,8,108,IPC-00001-3,
6/13 (五)加工4 主線13  (10880)  測試支援2人,,,,,,,,,,90,,,,8131.2,當日總工時,2797.2,5244,,12.705
,,,,,,,,,,90,,,,8131.2,IPC,2797.2,5244,,
,,,,,,,,,預計生產,0,,,,0,IDS,0,0,,
,,,,,,,,,408,,,,,,NOT ENOUGH,,,,
生產日期,投產紀錄,線別,製令單號,品號,品名,完工日,料齊日,工單數量,預計生產,,線外,組裝,燒機,實際生產,備註,線外工時 ,生產工時(min),,
2025-06-14 00:00:00,投過,A,93E125050203,93-98002-111E,ADi-SA3X-CL-EABF/AGS,2025-06-25 00:00:00,2025-06-12 00:00:00,100,30,27,12,25,,,,360,750,93-98002-11,
,投過,A,93R125040057,93-F0091-204E,Capsule Axon 2 – 4-port wired,2025-07-01 00:00:00,2025-06-12 00:00:00,60,60,,,3,,,,0,180,93-F0091-20,
,投過,A,93R125040059,93-F0091-004E,Capsule Axon 2 – 1-port,2025-07-09 00:00:00,2025-06-13 00:00:00,196,196,,,3,,,,,588,,
,投過,A,93R125040058,93-F0091-104E,Capsule Axon 2 – 4-port,2025-07-07 00:00:00,2025-06-13 00:00:00,140,140,,,3,,,,,420,,
2025-06-14 00:00:00,投過,A,93N125050441,93-70431-A020,PXES-2785,2025-06-25 00:00:00,2025-06-13 00:00:00,15,15,27,14,,,,優先生產,210,0,93-70431-A0,
2025-06-14 00:00:00,投過,A,93N125050513,AG-M9019A-CFG001A5,M9019A_A5,2025-06-23 00:00:00,2025-06-10 00:00:00,15,15,27,75,76.3,,,,1125,1144.5,AG-M9019A-C,
6/14  (六)  加工4 主線13  (10880)  測試支援2人,,,,,,,,,預計生產,81,,,,4858.5,當日總工時,1695,3082.5,,
,,,,,,,,,456,,,,,,日班當日工時,,0,,
,,,,,,,,,,,,,,,晚班當日工時,,,,
,,,,,,,,,,,,,,,NOT ENOUGH,,,,
生產日期,投產紀錄,線別,製令單號,品號,品名,完工日,料齊日,工單數量,預計生產,,線外,組裝,燒機,實際生產,備註,線外工時 ,生產工時(min),,
2025-06-15 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-06-15 00:00:00,,B,,,,,,,,,,,,,,0,0,,
2025-06-15 00:00:00,,B,,,,,,,,,,,,,,0,0,,
2025-06-15 00:00:00,,B,,,,,,,,,,,,,,0,0,,
6/15 (日) ,,,,,,,,,預計生產,,,,,0,當日總工時,0,0,,
,,,,,,,,,0,,,,,,日班當日工時,,,,
,,,,,,,,,,,,,,,晚班當日工時,,,,
,,,,,,,,,,,,,,,NOT ENOUGH,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,投過,A,93N125030043,AG-M9019-60130,M9019-60130,2025-07-25 00:00:00,2025-05-22 00:00:00,25,1,,,76.3,,,缺85-63517-1020*1,0,76.3,AG-M9019-60,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,投過,A,93N125050370,93-70431-A020,PXES-2785,2025-06-24 00:00:00,2025-06-11 00:00:00,20,20,,,60,,,,0,1200,93-70431-A0,
