第18週系統 生 產 計 畫,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
,,,,,,,,,預計生產,114,,,,5768,IDS,44,5610,,,
,,,,,,,,,169,,,,,,NOT ENOUGH,,,,,
生產日期,投產紀錄,線別,製令單號,品號,品名,完工日,料齊日,工單數量,預計生產,,線外,組裝,燒機,實際生產,備註,線外工時 ,生產工時(min),,,
2025-04-29 00:00:00,投過,A,93N125040407,93-41055-0320,MXE-231/M8G/256G/Win10,2025-05-13 00:00:00,2025-04-21 00:00:00,56,54,18,0,14.5,,,1+N,0,783,93-41055-03,,
2025-04-29 00:00:00,投過,A,93N125050057,93-41035-1080-10,MXC-6402D/M4G,2025-05-06 00:00:00,2025-04-25 00:00:00,50,25,21,8,30,,,,200,750,93-41035-10,,
2025-04-29 00:00:00,投過,A,93R125040104,93-F0128-001E,ADi-SA3X-AD-Everi,2025-05-22 00:00:00,2025-04-17 00:00:00,1,1,,,5,,,,0,5,93-F0128-00,,
2025-04-29 00:00:00,投過,A,93E125040287,IPC-00001-298,IPC_RK410FS_PN,2025-05-05 00:00:00,2025-04-28 00:00:00,4,4,21,4,54,,,,16,216,IPC-00001-2,,
2025-04-29 00:00:00,投過,A,93E125030429,IPC-3100Y-0004,RK500WL-C47H_I0004,2025-05-08 00:00:00,2025-04-28 00:00:00,3,3,21,4,54,,,,12,162,IPC-3100Y-0,,
2025-04-29 00:00:00,投過,E,93R125050008,93-F0130-000E,GM-270/Everi,2025-05-13 00:00:00,2025-04-29 00:00:00,190,50,18,,30,TP-ASSY,,,0,1500,93-F0130-00,,
2025-04-29 00:00:00,投過,A,93E125040405,T93-13014-0300044,T93-13014-0300044,2025-05-05 00:00:00,2025-04-25 00:00:00,1,1,21,4,54,,,,4,54,T93-13014-0,,
2025-04-29 00:00:00,投過,E,93E125040333,93-P1500-221E,"SP2-10WP-IMX8-2GB,32GB,12-24V",2025-05-05 00:00:00,2025-04-25 00:00:00,20,20,18,0,18,,,,0,360,93-P1500-22,,
4/29 (二)  加工3 主線12  (6900)  支援DIP 3人(1人會Coating)  ,,,,,,,,,,138,,,,4200,當日總工時,232,3830,,,
,,,,,,,,,,102,,,,2304,IPC,232,1970,,,
,,,,,,,,,預計生產,36,,,,1896,IDS,0,1860,,,
,,,,,,,,,158,,,,,,NOT ENOUGH,,,,,
生產日期,投產紀錄,線別,製令單號,品號,品名,完工日,料齊日,工單數量,預計生產,,線外,組裝,燒機,實際生產,備註,線外工時 ,生產工時(min),,,
2025-04-30 00:00:00,投過,A,93E125050019,93-80211-301,cPCIS-6235R/64,2025-05-07 00:00:00,2025-04-29 00:00:00,20,20,21,5,67,,,,100,1340,93-80211-30,,
2025-04-30 00:00:00,投過,A,93N125050173,93-41035-0380-10,MXC-6401D/M32G,2025-05-19 00:00:00,2025-04-29 00:00:00,1,1,21,15,55,,,,15,55,93-41035-03,,
2025-04-30 00:00:00,投過,A,93R125040118,93-22807-040E,MECS-6120 Icelake D-1747NTE cfg4,2025-05-03 00:00:00,,1,1,,,30,,,,0,30,93-22807-04,,
2025-04-30 00:00:00,投過,A,93E125040352,IPC-003N5-Q008,RK609W-9E2-E43_IQ008,2025-05-06 00:00:00,2025-04-29 00:00:00,1,1,21,4,54,,,,4,54,IPC-003N5-Q,,
2025-04-30 00:00:00,投過,E,93R125050008,93-F0130-000E,GM-270/Everi,2025-05-13 00:00:00,2025-04-29 00:00:00,190,50,18,,30,TP-ASSY,,,0,1500,93-F0130-00,,
2025-04-30 00:00:00,投過,A,93E125040271,93-41052-2A1E,MVP-5209RF/M128G/MS2T/S4T/W11P/230W/HAL,2025-05-07 00:00:00,2025-04-29 00:00:00,10,10,21,6.7,29,,,重要訂單4/28產出,67,290,93-41052-2A,,
2025-04-30 00:00:00,投過,A,93E125040235,93-F0128-001E,ADi-SA3X-AD-Everi,2025-05-06 00:00:00,2025-03-28 00:00:00,6,1,18,0,28,,,,0,28,93-F0128-00,,
2025-04-30 00:00:00,投過,A,93N125050108,93-F0064-116C,"R4600-3A2,CC",2025-05-07 00:00:00,2025-04-29 00:00:00,25,25,27,28,65,,,,700,1625,93-F0064-11,,
2025-04-30 00:00:00,投過,A,93E125030089,93-F0123-000E,iw.brain gen2 System,2025-05-09 00:00:00,2025-04-25 00:00:00,12,1,21,4,15.5,,,1+N,4,15.5,93-F0123-00,,
2025-04-30 00:00:00,投過,A,93E125040230,93-SHT01-102E,Triton S1 CCP,2025-05-06 00:00:00,2025-04-22 00:00:00,3,2,18,0,42,,,,0,84,93-SHT01-10,,
2025-04-30 00:00:00,投過,A,RMA125030019,AG-M9505A-CFG002,M9505A-CFG002,2025-05-06 00:00:00,,8,8,,,30,,,,0,240,AG-M9505A-C,,
4/30 (三)   加工3 主線12  (6900)  支援DIP 3人(1人會Coating)  ,,,,,,,,,,561,,,,6712.5,當日總工時,890,5261.5,,10.48828125,
,,,,,,,,,,561,,,,6712.5,IPC,890,5261.5,,,
,,,,,,,,,預計生產,0,,,,0,IDS,0,0,,,
,,,,,,,,,120,,,,,,NOT ENOUGH,,,,,
生產日期,投產紀錄,線別,製令單號,品號,品名,完工日,料齊日,工單數量,預計生產,,線外,組裝,燒機,實際生產,備註,線外工時 ,生產工時(min),,,
2025-05-01 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
2025-05-01 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
2025-05-01 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
2025-05-01 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
2025-05-01 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
2025-05-01 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
2025-05-01 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
2025-05-01 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
2025-05-01 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
5/1 (四)     加工4 主線14  (8280)  ,,,,,,,,,,0,,,,0,當日總工時,0,0,,0,
,,,,,,,,,,,,,,,IPC,,,,,
,,,,,,,,,預計生產,,,,,,IDS,,,,,
,,,,,,,,,0,,,,,,NOT ENOUGH,,,,,
生產日期,投產紀錄,線別,製令單號,品號,品名,完工日,料齊日,工單數量,預計生產,,線外,組裝,燒機,實際生產,備註,線外工時 ,生產工時(min),,,
2025-05-02 00:00:00,投過,A,93E125050178,TPC-41044-0480,TPC-41044-0480 (MVP-6141-3E),2025-05-08 00:00:00,2025-04-30 00:00:00,1,1,18,0,30,,,,0,30,TPC-41044-0,,
2025-05-02 00:00:00,投過,A,93E125030421,TPC-41035-0930,TPC-41035-0930 (MXC-6403D),2025-05-08 00:00:00,2025-04-30 00:00:00,2,2,18,0,30,,,,0,60,TPC-41035-0,,
2025-05-02 00:00:00,投過,A,93E125030400,TPC-41037-0560,TPC-41037-0560 (MXE-5501),2025-05-08 00:00:00,2025-04-30 00:00:00,5,5,18,0,30,,,,0,150,TPC-41037-0,,
2025-05-02 00:00:00,投過,A,93E125030348,TPC-41035-0930,TPC-41035-0930 (MXC-6403D),2025-05-08 00:00:00,2025-04-30 00:00:00,2,2,18,0,30,,,,0,60,TPC-41035-0,,
2025-05-02 00:00:00,投過,A,93E124120192,93-41058-A00C,AVA-7200/H7138/64G/A4500,2025-05-27 00:00:00,2025-04-25 00:00:00,1,1,21,5,30,,,1+N,5,30,93-41058-A0,,
2025-05-02 00:00:00,投過,A,93N125050097,93-45R00-0040,"ROScube-X, w/GMSL2, RQX-58G",2025-05-06 00:00:00,2025-04-30 00:00:00,10,10,11,10,15,,,,100,150,93-45R00-00,,
2025-05-02 00:00:00,投過,A,93E125020120,93-41062-500E,MXE-310/770P/M8G,2025-05-08 00:00:00,2025-04-22 00:00:00,13,13,18,0,15.6,,,,0,202.79999999999998,93-41062-50,,
2025-05-02 00:00:00,投過,E,93R125050008,93-F0130-000E,GM-270/Everi,2025-05-13 00:00:00,2025-04-29 00:00:00,190,50,18,,30,TP-ASSY,,,0,1500,93-F0130-00,,
2025-05-02 00:00:00,投過,E,93E125040202,93-F0130-100E,GM-270G/Everi,2025-05-19 00:00:00,00:00:00,2,2,18,22,,TP-ASSY,,,44,0,93-F0130-10,,
2025-05-02 00:00:00,投過,A,93E125010323,93-41058-A10C,"AVA-7200/H7138/64G/A4500/CAN, CC",2025-05-19 00:00:00,2025-04-09 00:00:00,1,1,21,5,30,,,組裝後需借出給TSP,5,30,93-41058-A1,,
2025-05-02 00:00:00,投過,A,93E125040393,T93-13014-0300043,T93-13014-0300043,2025-05-05 00:00:00,2025-04-23 00:00:00,1,1,21,4,54,,,,4,54,T93-13014-0,,
2025-05-02 00:00:00,投過,A,93N124100636,93-F0114-0120,Verint Edge NVR w/o PoE ports,2025-05-14 00:00:00,00:00:00,308,23,18,0,32.95,,,,0,757.85,93-F0114-01,,
2025-05-02 00:00:00,投過,A,93E125030315,93-41062-500E,MXE-310/770P/M8G,2025-05-08 00:00:00,2025-04-24 00:00:00,5,5,18,0,15.6,,,1+N,0,78,93-41062-50,,
2025-05-02 00:00:00,投過,A,93R125010030,93-81402-501S,D6001/3AC/6540,2025-05-14 00:00:00,00:00:00,1,1,,,150,,,"組85-31426-091E*10,91-33619-0040*1pcs確認SN序號",,150,,,
2025-05-02 00:00:00,投過,A,93E125040280,93-D2303-400E,MLC-S 238 ADL Hessing,2025-05-21 00:00:00,2025-04-30 00:00:00,19,19,27,28,,,,"47-30460-0000-A0 產線超領,物管告知新訂單5/7 進貨後補",532,0,93-D2303-40,,
2025-05-02 00:00:00,投過,A,93N125050140,93-F0064-116C,"R4600-3A2,CC",2025-05-15 00:00:00,2025-04-29 00:00:00,25,24,27,28,65,,,超領34-33947-1010-A0還須1pcs,672,1560,93-F0064-11,,
2025-05-02 00:00:00,投過,A,93N125040127,93-41045-EF40,Dell Embedded Gateway EGW-5200-0T61RH,2025-05-07 00:00:00,2025-04-30 00:00:00,5,5,30,20.3,28.8,,,,101.5,144,93-41045-EF,,
2025-05-02 00:00:00,投過,A,93E125040396,IPC-00001-29G,ADLINK_RK410FS_EBP-13E2_500W機箱,2025-05-07 00:00:00,2025-04-25 00:00:00,1,1,21,4,54,,,,4,54,IPC-00001-2,,
2025-05-02 00:00:00,投過,A,93N125050184,93-41052-7A30,MVP-5205E-EVERI-160W,2025-05-09 00:00:00,2025-04-30 00:00:00,1,1,21,4.3,26,,,,4.3,26,93-41052-7A,,
2025-05-02 00:00:00,投過,E,93R125050031,93-P6000-B330,"OM-215 W/adapter,HDMI,USB,Clips,NZ cord",2025-05-05 00:00:00,00:00:00,2,2,,,180,線外+組裝++,,,0,360,93-P6000-B3,,
2025-05-02 00:00:00,投過,A,93R125050004,CPC-00000-202,cPCIS-2629CS/C3CST/3544D/4T,2025-05-08 00:00:00,2025-04-30 00:00:00,1,1,,,30,,,,0,30,CPC-00000-2,,
2025-05-02 00:00:00,投過,A,93R125050005,CPC-00000-203,cPCIS-2629CS/C3CSTL2/N422,2025-05-09 00:00:00,2025-04-30 00:00:00,6,6,,,30,,,,0,180,CPC-00000-2,,
2025-05-02 00:00:00,投過,A,93E125030153,93-41057-600E,MXC-3302/M8G,2025-05-09 00:00:00,00:00:00,10,10,21,5,14.8,,,,50,148,93-41057-60,,
2025-05-02 00:00:00,投過,A,93N125040338,93-F0114-0120,Verint Edge NVR w/o PoE ports,2025-05-08 00:00:00,2025-04-30 00:00:00,196,7,18,0,32.95,,,93台未投,0,230.65000000000003,93-F0114-01,,
5/2  (五)  加工4 主線13  (7820)  ,,,,,,,,,,401,,,,7908.099999999999,當日總工時,1521.8,5985.299999999999,,12.35640625,0.08637254901960731
,,,,,,,,,,351,,,,7347.299999999999,IPC,1417.8,5578.499999999999,,,
,,,,,,,,,預計生產,50,,,,560.8,IDS,104,406.79999999999995,,,
,,,,,,,,,193,,,,,,NOT ENOUGH,,,,,
生產日期,投產紀錄,線別,製令單號,品號,品名,完工日,料齊日,工單數量,預計生產,,線外,組裝,燒機,實際生產,備註,線外工時 ,生產工時(min),,,
2025-05-03 00:00:00,投過,A,93N125050272,93-41045-E550,Dell Embedded Gateway EGW-5200-0MKWWT,2025-05-08 00:00:00,2025-05-02 00:00:00,52,52,30,20.3,28.8,,,,1055.6000000000001,1497.6000000000001,93-41045-E5,,
2025-05-03 00:00:00,投過,A,93N125050322,93-41055-0310,MXE-231/M8G/256G/Win10,2025-05-13 00:00:00,2025-04-28 00:00:00,17,17,18,0,14.5,,,,0,246.5,93-41055-03,,
2025-05-03 00:00:00,投過,A,93N125040410,93-41055-2030,MXE-231/M16G/256G/EVERI,2025-05-21 00:00:00,2025-05-02 00:00:00,2,2,18,0,16.2,,,,0,32.4,93-41055-20,,
2025-05-03 00:00:00,投過,A,93N125040338,93-F0114-0120,Verint Edge NVR w/o PoE ports,2025-05-08 00:00:00,2025-04-30 00:00:00,196,87,18,0,32.95,,,93台未投,0,2866.65,93-F0114-01,,
2025-05-03 00:00:00,投過,E,93R125050008,93-F0130-000E,GM-270/Everi,2025-05-13 00:00:00,2025-04-29 00:00:00,190,40,,,30,TP-ASSY,,,0,1200,93-F0130-00,,
2025-05-03 00:00:00,投過,E,93E125020062,93-F0130-100E,GM-270G/Everi,2025-05-19 00:00:00,00:00:00,191,10,18,22,,TP-ASSY,,,220,0,93-F0130-10,,
2025-05-03 00:00:00,投過,A,93N125020167,9B-D2101-0090,MLC8 Standard rear chassis,2025-05-09 00:00:00,2025-05-02 00:00:00,41,41,21,15,30,,,,615,1230,9B-D2101-00,,
2025-05-03 00:00:00,投過,A,93E125040146,9B-D2303-300E,"MLC-S, i9 CPU(12th), AC, rear chassis",2025-05-14 00:00:00,2025-05-02 00:00:00,2,2,27,15,30,,,1+N,30,60,9B-D2303-30,,
2025-05-03 00:00:00,投過,A,93E125040409,T93-13010-0200053,T93-13010-0200053,2025-05-07 00:00:00,2025-04-30 00:00:00,2,2,21,4,54,,,,8,108,T93-13010-0,,
2025-05-03 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
2025-05-03 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
5/3  (六)  加工3 主線11  (6440)  支援DIP 3人(1人會Coating)  ,,,,,,,,,預計生產,141,,,,9310.75,當日總工時,1928.6000000000001,7241.150000000001,,,11.08422619047619
,,,,,,,,,253,,,,,,日班當日工時,,0,,,
,,,,,,,,,,,,,,,晚班當日工時,,,,,
,,,,,,,,,,,,,,,NOT ENOUGH,,,,,
生產日期,投產紀錄,線別,製令單號,品號,品名,完工日,料齊日,工單數量,預計生產,,線外,組裝,燒機,實際生產,備註,線外工時 ,生產工時(min),,,
2025-05-04 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
2025-05-04 00:00:00,,B,,,,,,,,,,,,,,0,0,,,
2025-05-04 00:00:00,,B,,,,,,,,,,,,,,0,0,,,
2025-05-04 00:00:00,,B,,,,,,,,,,,,,,0,0,,,
5/4 (日) ,,,,,,,,,預計生產,,,,,0,當日總工時,0,0,,,
,,,,,,,,,0,,,,,,日班當日工時,,,,,
,,,,,,,,,,,,,,,晚班當日工時,,,,,
,,,,,,,,,,,,,,,NOT ENOUGH,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,投過,A,93N124100636,93-F0114-0120,Verint Edge NVR w/o PoE ports,2025-05-14 00:00:00,00:00:00,308,40,18,0,32.95,,,,0,1318,93-F0114-01,,
,,A,93N125040291,,,,,,42,,,,,,,,,,,
,投過,A,93N125040338,93-F0114-0120,Verint Edge NVR w/o PoE ports,2025-05-08 00:00:00,2025-04-30 00:00:00,196,100,18,0,32.95,,,,0,3295.0000000000005,93-F0114-01,,
,投過,A,93N125040338,93-F0114-0120,Verint Edge NVR w/o PoE ports,2025-05-08 00:00:00,2025-04-30 00:00:00,196,96,18,0,32.95,,,,0,3163.2000000000003,93-F0114-01,,
,,A,93N125040393,,,,,,100,,,,,,,,,,,
,,A,93N125040393,,,,,,110,,,,,,,,,,,
