第22週系統 生 產 計 畫,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
2025-05-28 00:00:00,投過,A,93N125060034,AG-M9502A-CFG002,M9502A-CFG002,2025-06-10 00:00:00,2025-05-14 00:00:00,25,10,18,6,60,,,,60,600,AG-M9502A-C,,
,投過,E,93E125050061,93-P5300-600E,"Titan2-15WP-TGL-i5,8G,128GB,CT",2025-09-25 00:00:00,2025-07-04 00:00:00,5,1,,29,0,高亮+TP-封邊/固化-ASSY,,1+N,29,0,93-P5300-60,,
2025-05-28 00:00:00,投過,A,93E125060253,93-D2302-020E,MLC-M314,2025-06-03 00:00:00,2025-05-27 00:00:00,13,13,21,4.9,33,,,,63.7,429,93-D2302-02,,
,投過,E,93E125050113,93-P1600-600E,"SP2-15WP-MTL-125H,8GB,128GB,12V,IO",2025-06-11 00:00:00,2025-05-12 00:00:00,2,1,18,,,,,1+N,,,93-P1600-60,,
2025-05-28 00:00:00,投過,A,93E125050266,93-D2103-110E,MLC-S 215 for Bechtle,2025-06-12 00:00:00,2025-05-27 00:00:00,1,1,21,26,50,,,1+N,26,50,93-D2103-11,,
2025-05-28 00:00:00,投過,A,93E125050054,IPC-100N6-U008,RK410W-13E4-E43/WRE_IU008,2025-06-10 00:00:00,2025-05-27 00:00:00,2,2,21,4,54,,,,8,108,IPC-100N6-U,,
2025-05-28 00:00:00,投過,A,93N125040608,93-F0114-0030,Verint Edge NVR w/24 ports,2025-06-09 00:00:00,2025-05-22 00:00:00,202,111,18,0,32.95,,,1+N,0,3657.4500000000003,93-F0114-00,,
2025-05-28 00:00:00,投過,A,93E125040223,93-D2302-A01E,MLC-M700,2025-06-04 00:00:00,2025-05-27 00:00:00,15,15,18,15,40,,,,225,600,93-D2302-A0,,
2025-05-28 00:00:00,投過,E,93E125050112,93-P1600-200E,"SP2-10WP-MTL-125H,8GB,128GB,12V,IO",2025-06-09 00:00:00,2025-05-12 00:00:00,2,1,18,7.5,15,,,,7.5,15,93-P1600-20,,
2025-05-28 00:00:00,投過,A,93E125040279,93-99724-B06E,Seatex 2U Engine/ETX-BT-J1900,2025-06-04 00:00:00,2025-05-27 00:00:00,10,10,18,0,42,,,,0,420,93-99724-B0,,
2025-05-28 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
2025-05-28 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
5/28 (三) 加工3 主線12.5  (9920)  新人+0.5人 ,,,,,,,,,,171,,,,6469.650000000001,當日總工時,419.2,5879.450000000001,,10240,
,,,,,,,,,,171,,,,6433.150000000001,IPC,382.7,5879.450000000001,,,
,,,,,,,,,預計生產,0,,,,36.5,IDS,36.5,0,,,
,,,,,,,,,165,,,,,,NOT ENOUGH,,,,,
生產日期,投產紀錄,線別,製令單號,品號,品名,完工日,料齊日,工單數量,預計生產,,線外,組裝,燒機,實際生產,備註,線外工時 ,生產工時(min),,,
2025-05-29 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
2025-05-29 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
2025-05-29 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
2025-05-29 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
2025-05-29 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
2025-05-29 00:00:00,,A,93E125050316,IPC-0030M-0023,RK609W-M45H_I0023,2025-06-05 00:00:00,2025-05-28 00:00:00,2,2,21,4,54,,,1+N,8,108,IPC-0030M-0,,
2025-05-29 00:00:00,投過,A,93N125040608,93-F0114-0030,Verint Edge NVR w/24 ports,2025-06-09 00:00:00,2025-05-22 00:00:00,202,90,,0,32.95,,,1+N,0,2965.5000000000005,93-F0114-00,,
2025-05-29 00:00:00,投過,A,93N125060034,AG-M9502A-CFG002,M9502A-CFG002,2025-06-10 00:00:00,2025-05-14 00:00:00,25,10,,6,60,,,,60,600,AG-M9502A-C,,
2025-05-29 00:00:00,投過,A,93E125050213,93-F0089-911E,EMP-510-i5-BD2,2025-06-04 00:00:00,2025-05-28 00:00:00,20,20,18,0,28,,,,0,560,93-F0089-91,,
2025-05-29 00:00:00,投過,A,93E125050097,93-D2102-221E,MLC-M105,2025-06-05 00:00:00,2025-05-27 00:00:00,13,13,21,4.9,33,,,,63.7,429,93-D2102-22,,
2025-05-29 00:00:00,投過,A,93N125050310,93-70423-5040,PXIS-2719A,2025-06-06 00:00:00,2025-05-08 00:00:00,5,5,24,20,60,,,,100,300,93-70423-50,,
2025-05-29 00:00:00,,A,93E125050074,TPC-41045-0440,TPC-41045-0440(MVP-5101),2025-06-04 00:00:00,2025-05-28 00:00:00,10,10,18,0,30,,,,0,300,TPC-41045-0,,
2025-05-29 00:00:00,,A,93E125050129,93-45103-1B0E,DLAP-211-Orin Nano 4GB Super,2025-06-12 00:00:00,2025-05-28 00:00:00,5,5,21,5,20,,,,25,100,93-45103-1B,,
2025-05-29 00:00:00,,E,93E125050299,93-P1500-230E,"SP2-10WP-IMX8-8GB,32GB,12V,rear cover",2025-06-10 00:00:00,2025-05-28 00:00:00,7,7,27,7,18,線外+組裝++,,,49,126,93-P1500-23,,
2025-05-29 00:00:00,,A,93E125050258,93-41058-A00C,AVA-7200/H7138/64G/A4500,2025-06-06 00:00:00,2025-05-19 00:00:00,5,5,21,5,30,,,,25,150,93-41058-A0,,
2025-05-29 00:00:00,,E,93R125050121,93-F0120-0020,GM-070/AGS,2025-06-04 00:00:00,2025-05-23 00:00:00,250,150,18,,5,無塵室(TP貼合),,,0,750,93-F0120-00,,
2025-05-29 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
5/29 (四)  加工3 主線12.5  (9920)  新人+0.5人 ,,,,,,,,,,189,,,,6908.2,當日總工時,330.7,6388.5,,10240,
,,,,,,,,,,,,,,,IPC,,,,,
,,,,,,,,,預計生產,,,,,,IDS,,,,,
,,,,,,,,,317,,,,,,NOT ENOUGH,,,,,
生產日期,投產紀錄,線別,製令單號,品號,品名,完工日,料齊日,工單數量,預計生產,,線外,組裝,燒機,實際生產,備註,線外工時 ,生產工時(min),,,
2025-05-30 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
2025-05-30 00:00:00,,A,93N125060332,93-45103-1320,DLAP-211-Orin Nano 8GB,2025-06-05 00:00:00,2025-05-23 00:00:00,5,4,21,5,20,,,,20,80,93-45103-13,,
2025-05-30 00:00:00,投過,A,93N125060034,AG-M9502A-CFG002,M9502A-CFG002,2025-06-10 00:00:00,2025-05-14 00:00:00,25,5,,6,60,,,,30,300,AG-M9502A-C,,
2025-05-30 00:00:00,,A,93N125060105,93-41050-A250,Dell Embedded Gateway EGW-3200-0KR44F,2025-06-05 00:00:00,2025-05-29 00:00:00,50,20,18,0,39.1,,,,0,782,93-41050-A2,,
2025-05-28 00:00:00,投過,A,93N125040571,AG-M9046-60110,M9046-60110,2025-06-06 00:00:00,2025-05-13 00:00:00,10,10,36,76,88,,,,760,880,AG-M9046-60,,
2025-05-29 00:00:00,,A,93N125060021,AG-M9010A-CFG001,M9010A,2025-06-10 00:00:00,2025-05-12 00:00:00,20,20,27,75,80,,,,1500,1600,AG-M9010A-C,,
2025-05-30 00:00:00,,A,93N125010034,AG-M9010A-CFG001,M9010A,2025-06-13 00:00:00,2025-04-17 00:00:00,15,15,27,75,80,,,,1125,1200,AG-M9010A-C,,
2025-05-30 00:00:00,投過,A,93E125050276,93-99780-850E,ADi-SA2X-CF-BABS/Aurify w/o GPU/16GB,2025-06-04 00:00:00,2025-05-19 00:00:00,113,10,18,0,39.6,,,,0,396,93-99780-85,,
2025-05-30 00:00:00,,A,93N125060123,93-41052-7A30,MVP-5205E-EVERI-160W,2025-06-09 00:00:00,2025-05-29 00:00:00,52,32,21,4.3,26,,,,137.6,832,93-41052-7A,,
2025-05-30 00:00:00,,A,93N125060235,AG-M9010A-CFG001,M9010A,2025-06-10 00:00:00,2025-05-28 00:00:00,15,5,27,75,80,,,,375,400,AG-M9010A-C,,
2025-05-30 00:00:00,投過,A,93N125050055,93-D1207-0050,WM200,2025-06-20 00:00:00,2025-05-15 00:00:00,384,38,,12,36,,,,456,1368,93-D1207-00,,
2025-05-30 00:00:00,,E,93R125050121,93-F0120-0020,GM-070/AGS,2025-06-04 00:00:00,2025-05-23 00:00:00,250,100,18,,5,無塵室(TP貼合),,,0,500,93-F0120-00,,
2025-05-30 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
2025-05-30 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
5/30  (五)加工3 主線12.5  (9920)  新人+0.5人 ,,,,,,,,,,213,,,,12954.6,當日總工時,4403.6,8338,,20.2415625,
,,,,,,,,,,186,,,,12152.6,IPC,4028.6000000000004,7938,,,
,,,,,,,,,預計生產,27,,,,802,IDS,375,400,,,
,,,,,,,,,259,,,,,,NOT ENOUGH,,,,,
生產日期,投產紀錄,線別,製令單號,品號,品名,完工日,料齊日,工單數量,預計生產,,線外,組裝,燒機,實際生產,備註,線外工時 ,生產工時(min),,,
2025-05-31 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
2025-05-31 00:00:00,,A,93N125030358,AG-M9046-60110,M9046-60110,2025-06-27 00:00:00,2025-05-14 00:00:00,10,5,36,76,88,,,,380,440,AG-M9046-60,,
2025-05-31 00:00:00,,A,93E125060038,93-SHT01-011E,Triton S1 TCP,2025-06-12 00:00:00,2025-05-29 00:00:00,45,20,18,0,42,,,,0,840,93-SHT01-01,,
2025-05-31 00:00:00,,A,93N125060105,93-41050-A250,Dell Embedded Gateway EGW-3200-0KR44F,2025-06-05 00:00:00,2025-05-29 00:00:00,50,30,18,0,39.1,,,,0,1173,93-41050-A2,,
2025-05-31 00:00:00,,A,93N125060123,93-41052-7A30,MVP-5205E-EVERI-160W,2025-06-09 00:00:00,2025-05-29 00:00:00,52,20,21,4.3,26,,,,86,520,93-41052-7A,,
2025-05-31 00:00:00,,A,93N125060235,AG-M9010A-CFG001,M9010A,2025-06-10 00:00:00,2025-05-28 00:00:00,15,10,,75,80,,,,750,800,AG-M9010A-C,,
2025-05-31 00:00:00,投過,A,93N125050055,93-D1207-0050,WM200,2025-06-20 00:00:00,2025-05-15 00:00:00,384,58,,12,36,,,,696,2088,93-D1207-00,,
2025-05-31 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
2025-05-31 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
2025-05-31 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
5/31  (六) 加工3 主線12.5  (9920)  新人+0.5人 ,,,,,,,,,預計生產,,,,,7773,當日總工時,1912,5861,,12.1453125,7.620588235294118
,,,,,,,,,0,,,,,,日班當日工時,,0,,,
,,,,,,,,,,,,,,,晚班當日工時,,,,,
,,,,,,,,,,,,,,,NOT ENOUGH,,,,,
生產日期,投產紀錄,線別,製令單號,品號,品名,完工日,料齊日,工單數量,預計生產,,線外,組裝,燒機,實際生產,備註,線外工時 ,生產工時(min),,,
2025-06-01 00:00:00,,A,,,,,,,,,,,,,,0,0,,,
2025-06-01 00:00:00,,B,,,,,,,,,,,,,,0,0,,,
2025-06-01 00:00:00,,B,,,,,,,,,,,,,,0,0,,,
2025-06-01 00:00:00,,B,,,,,,,,,,,,,,0,0,,,
6/1 (日) ,,,,,,,,,預計生產,,,,,0,當日總工時,0,0,,,
,,,,,,,,,0,,,,,,日班當日工時,,,,,
,,,,,,,,,,,,,,,晚班當日工時,,,,,
,,,,,,,,,,,,,,,NOT ENOUGH,,,,,
