Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,日期,2025-06-01 00:00:00,Unnamed: 24,2025-06-02 00:00:00,Unnamed: 26,2025-06-03 00:00:00,Unnamed: 28,2025-06-04 00:00:00,Unnamed: 30,2025-06-05 00:00:00,Unnamed: 32,2025-06-06 00:00:00,Unnamed: 34,2025-06-07 00:00:00,Unnamed: 36,2025-06-08 00:00:00,Unnamed: 38,2025-06-09 00:00:00,Unnamed: 40,2025-06-10 00:00:00,Unnamed: 42,2025-06-11 00:00:00,Unnamed: 44,2025-06-12 00:00:00,Unnamed: 46,2025-06-13 00:00:00,Unnamed: 48,2025-06-14 00:00:00,Unnamed: 50,2025-06-15 00:00:00,Unnamed: 52,2025-06-16 00:00:00,Unnamed: 54,2025-06-17 00:00:00,Unnamed: 56,2025-06-18 00:00:00,Unnamed: 58,2025-06-19 00:00:00,Unnamed: 60,2025-06-20 00:00:00,Unnamed: 62,2025-06-21 00:00:00,Unnamed: 64,2025-06-22 00:00:00,Unnamed: 66,2025-06-23 00:00:00,Unnamed: 68,2025-06-24 00:00:00,Unnamed: 70,2025-06-25 00:00:00,Unnamed: 72,2025-06-26 00:00:00,Unnamed: 74,2025-06-27 00:00:00,Unnamed: 76,2025-06-28 00:00:00,Unnamed: 78,2025-06-29 00:00:00,Unnamed: 80,2025-06-30 00:00:00,Unnamed: 82,2025-07-01 00:00:00,Unnamed: 84
,,BGA,59R125060065,59-7C003-0050,EGX-MXM-T1000/Adlink logo,1,2025-06-18 00:00:00,2025-06-19 00:00:00,,2025-06-18 00:00:00,,,"(B*1),(3)ADLINK,掃貨驗證Component Verification,WI_25061400055,品號:72-80325-00Z0,位置: M1",,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,60,,0,,,,,,,,,,,,,,,,,,,,,,
,,BGA,59R125060049,59-72501-0220Z,LEC-iMX64-C5-2G-4G-ER,1,2025-06-12 00:00:00,2025-06-17 00:00:00,,2025-06-12 00:00:00,,,"(B*1),(3)ADLINK,掃貨驗證Component Verification,WI_25060700022,品號:72-00044-29Z0,位置: U16",,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,一般重工,85R125070008,85-66058-102E,SE-SCT1011-0+LEC-IMX8MMQ4G-64G-ER +WiLTE,3,2025-06-16 00:00:00,2025-06-19 00:00:00,,2025-06-13 00:00:00,,,"(A),(4),COM-Winnie,請依重工指導書內容作業及標準測試",,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,2,20,,,,,,,,,,,,,,,,,,,,,,,,
,,一般重工,59R125070005,59-72135-30B0,Express-CFR-E-2276ME,1,2025-06-13 00:00:00,2025-06-19 00:00:00,,2025-06-13 00:00:00,,,"(A)(5),COM-Clare#8758,庫存改機 For訂單,59-72135-3130>59-72135-30B0 依重工指導書作業,標準測試",,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,,,,,,,,,,,,,,,,,,,,,,,,
,,BGA,91R125060043,91-7C005-2010,EGX-MXM-A2000-4G-35W/Adlink logo,25,2025-06-12 00:00:00,2025-06-14 00:00:00,,2025-06-12 00:00:00,,,(B*1)(4)，依重工指導書重工(換60)  0010->2010,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,8,480,9,540,8,480,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BGA,59R125060042,59-63304-0040,M9049A,6,2025-06-10 00:00:00,2025-06-19 00:00:00,,2025-06-10 00:00:00,,,"(B*1)(9),online不良,不良功能與掃貨料件71-08734-00Z0相關,需更換料件更換位置:U5,換下料件需保留",,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,360,,,,,,,,,,,,,,,,,,,,,,,,
,,BGA,91R125040079,91-72506-5140,LEC-AL-E3940-4G-ER/CV,100,2025-05-16 00:00:00,2025-05-30 00:00:00,,2025-04-16 00:00:00,,,"(B*1))(5)LC-Karen,庫存改機,FOR訂單,COM改機,91-72506-1070Z -->91-72506-5140,依重工指導書重工, 標準測試",,,30,,,,,,,,,35,1050,40,1200,35,1050,35,1050,35,1050,,,,,25,750,,0,,0,,0,,0,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,一般重工,59R125050012,59-72131-1280,Express-CF-i5-8400H/BK,500,2025-05-20 00:00:00,2025-05-21 00:00:00,,2025-05-20 00:00:00,,,"(A)(8)TPMC異常: 水洗製程 接外包水洗PO: 3170004779 入庫AN77,依水洗重工指導書重工,重工完 接組測包",,,10,,,,,,,,,40,400,40,400,40,400,40,400,40,400,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,一般重工,59R125050049,59-32210-002E,PW051/AVA-1000 50W power board,25,2025-05-26 00:00:00,2025-06-03 00:00:00,報廢8片,2025-05-23 00:00:00,,,"(A)(1),DRC-Ivy#8920,DCN-064600 & DCN-064337,依重工指導書作業,60料on board 更新/標準測試",,,10,,,,,,,,,,,25,250,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BGA,59R125060017,59-7C001-1040,MXM-RTX3000,1,2025-06-02 00:00:00,2025-06-02 00:00:00,,2025-06-02 00:00:00,,,"(B*1),(3)ADLINK,掃貨驗證Component Verification,WI_25052700292,品號:72-80325-00Z0,位置: U901",,,60,,,,,,,,,1,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BGA,85R125060012,85-77526-101E,ASH-CECAR-OLY-cMTL-135H,1,2025-05-29 00:00:00,2025-06-02 00:00:00,,2025-05-28 00:00:00,,,"(B*3)(2),COM-Clare#8758,DEV-0054526,依重工指導書作業,標準測試",,,180,,,,,,,,,1,180,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,一般重工,91R125050124,91-95386-0010,MLC-S Camera kit,2,2025-05-28 00:00:00,2025-06-04 00:00:00,,2025-05-26 00:00:00,,,(A)(1)PN-192091，過C4,,,10,,,,,,,,,,,,,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BGA,59R125060013,59-48012-10B0,CM1-86DX3-2G-STANLEY,1,2025-05-29 00:00:00,2025-06-04 00:00:00,,2025-05-28 00:00:00,,,"(B*1),(3)ADLINK,掃貨驗證Component Verification,WI_25052200096,品號:71-03187-00Z0,位置: U6",,,60,,,,,,,,,,,,,1,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BGA,59R125060029,59-72501-0220Z,LEC-iMX64-C5-2G-4G-ER,1,2025-06-04 00:00:00,2025-06-06 00:00:00,,2025-06-04 00:00:00,,,"(B*1),(3)ADLINK,掃貨驗證Component Verification,WI_25060200281,品號:73-7SP17-1BX0,位置: U399",,,60,,,,,,,,,,,,,,,,,1,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,一般重工,59R125060008,59-77106-2010,COM-HPC Server Carrier-BCM,1,2025-05-28 00:00:00,2025-06-04 00:00:00,,2025-05-27 00:00:00,,,"(A)(1),COM-Clare#8758, 過C4,更換版次標籤,Change egineering verision lable,PN-190657",,,10,,,,,,,,,,,,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,一般重工,RMA125060001,91-18402-0040,PCIe-7432,249,2025-05-30 00:00:00,2025-06-12 00:00:00,,2025-05-29 00:00:00,,,"(A)(6),RMA-R2505030,Tyrion Chang#8979,請依ECN-002298執行作業,請使用原包材包裝",,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,500,50,500,,,,,50,500,50,500,49,490,,,,,,,,,,,,,,,,,,,,,,,,,,
,,一般重工,59R125060027,59-72215-0510,cExpress-KL-i7-7600U/TPM2.0/US,1,2025-06-03 00:00:00,2025-06-17 00:00:00,,2025-06-03 00:00:00,,,"(A)(1),COM-Cindy#8585,過C4,PN-191904,更換版次標籤,Change egineering verision lable",,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BGA,59R125050104,59-72139-0040,Express-ADP-i7-12800HE,6,2025-05-23 00:00:00,2025-06-09 00:00:00,,2025-05-23 00:00:00,,,"(4)LC-Karen,庫存改機,訂單需求,依重工指導書作業,標準測試",,,240,,,,,,,,,,,,,,,,,,,,,,,3,720,3,720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,一般重工,91R125060031,91-27012-0150,ECAT-4XMO-MT,5,2025-06-05 00:00:00,2025-06-18 00:00:00,,2025-06-05 00:00:00,,,"(A)(5), LC-Jerry for 訂單,依重工指導書作業 ,標準測試",,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,50,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BGA,59R125060032,59-72138-G120,t1Express-TL-W-11865MRE-2DIMM/TPM/GDLS,1,2025-06-06 00:00:00,2025-06-18 00:00:00,,2025-06-06 00:00:00,,,"(B*1)(5),LC-Karen#8890,For 訂單59-72138-6110>59-72138-G120 依重工指導書作業,標準測試",,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,跳線,59N125040594,59-77805-0040,UNP MiniBase-10R,6,2025-06-18 00:00:00,2025-06-18 00:00:00,,2025-06-13 00:00:00,,,6/18上午DIP下午跳線,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BGA,55R125060057,55-72214-C020,cExpress-AL-E3950 VGA,2,2025-06-16 00:00:00,2025-06-19 00:00:00,,2025-06-16 00:00:00,,,"(B*1)(4),COM-Clare#8758,驗證EMMC,請依重工指導書執行,完工入AN77倉BU領取",,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,120,,,,,,,,,,,,,,,,,,,,,,,,
,,一般重工,91R125060028,91-72128-4340,ASH-SL-i3-6100E/S4G/JRC-ETT,3,2025-06-03 00:00:00,2025-06-04 00:00:00,,2025-06-03 00:00:00,,,將55-72128-4340內的71-06100-00Z0拆下植錫球後入庫使用,,,30,,,,,,,,,,,,,3,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,一般重工,55R125050128,55-63647-006E,Peacock CB,1,2025-05-29 00:00:00,2025-06-05 00:00:00,,2025-05-28 00:00:00,,,"(A)(4),IST-Emma#8010,GPIB Fail, 經EE檢測原因是GPIB connector的DIO2, DIO3 短路, 故更換21-2240J-0250料件,重工後入AN77倉BU領出",,,10,,,,,,,,,,,,,,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,一般重工,55R125060036,55-AA501-0010,SB-GUV1,2,2025-06-05 00:00:00,2025-06-10 00:00:00,,2025-06-05 00:00:00,,,"(A)(4),EV-Maggie#8874,更換eDP connector,依重工指導書作業",,,10,,,,,,,,,,,,,,,,,,,,,,,,,2,20,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BGA,55R125060016,55-72520-302E,LEC-iMX95-H-4G-32G-BW-ER,3,2025-06-02 00:00:00,2025-06-06 00:00:00,,2025-05-29 00:00:00,,,"(B*1)(4),COM-Claire Chang#8882,DEV-0054547,客人特殊規格SAMPLE需求,依重工指導書作業,重工後入AN77倉BU領出",,,60,,,,,,,,,,,,,1,60,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BGA,55R125050112,55-65A75-000E,ADM-Q55LX Daughter Board,1,2025-05-22 00:00:00,2025-06-06 00:00:00,,2025-05-21 00:00:00,,,"(B*1)(4),NCA-Chloe#8487,MCU損壞,依重工指導書作業",,,60,,,,,,,,,,,,,,,,,1,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BGA,55R125060015,55-65A75-000E,ADM-Q55LX Daughter Board,1,2025-06-05 00:00:00,2025-06-16 00:00:00,,2025-05-29 00:00:00,,,"(B*1)(4),NCA-Chloe#8487,MCU損壞,依重工指導書作業",,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,77,1690,105,1850,83,1690,76,1460,77,1570,0,0,0,0,28,1470,5,740,0,0,50,500,50,500,0,0,0,0,59,1040,61,1110,70,1150,14,690,17,470,0,0,0,0,0,0,5,300,29,290,3,30,18,380,0,0,0,0,22,820,,
