Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22
55E1-,55E121050008,55-37601-202E,DB-6940/HDD,28,0,28,0,20210428,20210518,20210514,,PCNF DLV PRC SETC CLSD VCAL GMPS MANC,X,0,(EA)A3,DB-6940/HDD,"SRR-012008,#8573,RBU:N/A,customer name:N/A(55E1-2021050048)",,,,P01,SMT
55E1-,55E121050009,55-65320-400E,cPCI-A3525/2276ML,7,0,7,0,20210427,20210512,20210510,,PCNF DLV PRC SETC CLSD VCAL GMPS MANC,X,0,(EA)A1,cPCI-A3525/2276ML,"SRR-012021,#8573,RBU:EMEA,customer name:ATG-MA,221-2021030405-0001(55E1-2021050066)",,,,P01,SMT
55E1-,55E121050010,55-71116-520E,ETX-BT-N2930-8GSM/Topex,4,0,4,0,20210201,20210513,20210511,,PCNF DLV PRC SETC CLSD VCAL GMPS MANC,X,0,(*)(EA)Rev:B1,ETX module with Intel Celeron N2930 at 1.83 GHz and 8GB SLC Mode SSD,"SRR-011898,#8585,RBU:EMEA,customer name:Topex,221-2021020553-0001(55E2-2021040079)",,,,P02,SMT
55E1-,55E121050012,55-14210-000E,EOS-JNX-I carrier,26,0,26,0,20210503,20210512,20210510,,PCNF DLV PRC SETC CLSD VCAL GMPS MANC,X,0,(EA)EOS-JNX-I carrier,"EOS-JNX-I carrier, for 4CH PoE IP Cam","SRR-011927,#8867,RBU:IST,customer name:N/A,PCC郵件通知製令減量(35->26)(55E1-2021050015)",,,,P03,SMT
55E1-,55E121050018,55-65922-000E,STD GNSS,24,0,24,0,20210504,20210507,20210505,,PCNF DLV PRC SETC CLSD VCAL GMPS MANC,X,0,(*)(EA)A1,STD GNSS,"SRR-010462,#8907,RBU:NCP,customer name:N/A(55E1-2021050099)15362",,,,P01,SMT
55E1-,55E121050019,55-72307-400E,nanoX-EL-x6425E-4G,8,0,0,0,20210412,20210513,,,REL PRC SETC DLFL MANC,,0,(EA)(RCI),"Mini COM Express Type 10 module with Intel Elkhart Lake Atom x6425E, 4GB LPDDR4","SRR-012124,#8920,RBU:NCP,customer name:N/A,挪自55E1-2021040082(6->0)(55E1-2021060055)",,,,P02,SMT
55E1-,55E121050020,55-72307-I00E,t1nanoX-EL-x6425E-4G,4,0,4,0,20210422,20210512,20210510,,PCNF DLV PRC SETC CLSD VCAL GMPS MANC,X,0,(EA),"Mini COM Express Type 10 module with Intel Elkhart Lake Atom x6425E, 4GB LPDDR4, I-temp","DEV-0037431,SRR-012091,#8837,RBU:N/A,customer name:N/A,挪自55E1-2021040137(54->50)(55E1-2021060056)",,,,P02,SMT
55E1-,55E121050021,55-63535-102E,Popeye Power Mezz-HP ES2,35,0,35,0,20210503,20210514,20210512,,PCNF DLV PRC SETC CLSD VCAL GMPS MANC,X,0,(*)(EA) Rev A2,"Keysight Popeye power mezzanine board, high performance, ES2","SRR-011178,SRR-011351,#8710,RBU:AATI,Customer name:Keysight,(55E2-2021010005)",,,,P06,SMT
55E1-,55E121050024,55-63020-003E,Popeye USB3 Type-C,95,0,95,83,20210421,20210511,20210507,,PCNF DLV PRC SETC CLSD VCAL GMPS MANC,X,0,(*)(EA) Rev A1,Popeye USB3 Type-CKeysight Popeye USB 3.0 Type-C Riser card,"SRR-011750,#8710,RBU:AATI,Customer name:Keysight,併自55E2-2021010006(44-->42)(55E2-2021030021)",,,,P03,SMT
55E1-,55E121050025,55-63535-202E,Popeye Power Mezz-HP Gen2 ES2,68,0,68,0,20210503,20210514,20210512,,PCNF DLV PRC SETC CLSD VCAL GMPS MANC,X,0,(*)(EA)Rev A2,"Keysight Popeye power mezzanine board, high performance, Gen2 ES2","SRR-011750,#8710,RBU:AATI,Customer name:Keysight(55E2-2021040012)",,,,P06,SMT
55E1-,55E121050031,55-65014-502E,ESM002 Shmm700,40,0,40,0,20210503,20210619,20210617,,PCNF DLV PRC SETC CLSD VCAL GMPS MANC,X,0,(*)(EA),Embedded system module 002 for AXIe project with Shmm700,"DEV-0037779,SRR-011796,2021/4/16,Keysight-PX,22X-29885轉(55E2-2021030070)",,,05.M9505A-CFG002,P06,SMT
55E1-,55E121050033,55-65014-502E,ESM002 Shmm700,35,0,35,0,20210503,20210619,20210617,,PCNF DLV PRC SETC CLSD VCAL GMPS MANC,X,0,(*)(EA),Embedded system module 002 for AXIe project with Shmm700,"DEV-0037779,SRR-011796,2021/4/30,Keysight-PX; 缺料owner : Alex(55E2-2021030068)",,,05.M9505A-CFG002,P06,SMT
55E1-,55E121050035,55-77906-004E,Intel Jarvis Mountain Ref. Design,36,0,36,0,20210421,20210510,20210505,,PCNF DLV PRC SETC CLSD VCAL GMPS MANC,X,0,(*)(EA),Carrier board of AI Box reference design that hosts Intel Keene Island Ref. Design.,"DEV-0037538,SRR-012040,#8837,RBU:Taiwan,customer name:Intel,220-2020060191-0003(55E1-2021050070)",,,,P02,SMT
55E1-,55E121050036,55-65014-502E,ESM002 Shmm700,15,0,0,0,20210503,20211118,,,REL PRC SETC DLFL MANC,,0,(*)(EA),Embedded system module 002 for AXIe project with Shmm700,"SRR-011796,22X-29885,2021/4/1-->2021/4/29,Keysight-PX(55E2-2021030071)",,,07.M9505A-CFG002,P06,SMT
55E1-,55E121050037,55-65524-110E,VPX3020/2254ML/M16/P8/NO CUT,6,0,6,0,20210412,20210619,20210619,,PCNF DLV PRC SETC CLSD VCAL GMPS MANC,X,0,(*)(EA)A1,VPX3020/ E-2254ML/ M16/ PCIe x16 SKU/ For Air cooled SKU/ NO PCBA CUT,"DEV-0038036,SRR-012124,#8920,RBU:NCP,customer name:N/A,挪自55E1-2021040082(6->0)(55E1-2021060022)",,,,P01,SMT
55E1-,55E121050038,55-63534-102E,Popeye Gen2 BP ES2,36,0,36,20,20210503,20210514,20210512,,PCNF DLV PRC SETC CLSD VCAL GMPS MANC,X,0,(*)(EA)(RCI) Rev A2,"Keysight Popeye 18-slot PXIe Gen 2 backplane, no hybrid, ES2","SRR-011750,#8710,RBU:AATI,Customer name:Keysight(55E2-2021040011)",,,,P03,SMT
55E1-,55E121050039,55-65014-502E,ESM002 Shmm700,60,0,60,30,20210503,20210706,20210702,,PCNF DLV PRC SETC CLSD VCAL GMPS MANC,X,0,(*)(EA),Embedded system module 002 for AXIe project with Shmm700,"SRR-011796,22X-29886,2021/6/1,Keysight-PX(55E2-2021050068)",,,07.M9505A-CFG002,P06,SMT
55E1-,55E121050040,55-65014-502E,ESM002 Shmm700,25,0,25,0,20210503,20211118,20210708,,PCNF DLV PRC SETC CLSD VCAL GMPS MANC,X,0,(*)(EA),Embedded system module 002 for AXIe project with Shmm700,"SRR-011796,2021/5/21-->2021/4/22,Keysight-PX(55E2-2021040067)",,,07.M9505A-CFG002,P06,SMT
55E1-,55E121050043,55-63538-002E,Popeye Gen3 BP,36,0,36,16,20210422,20210511,20210506,,PCNF DLV PRC SETC CLSD VCAL GMPS MANC,X,0,(*)(EA)(RCI)18-slot PCIe Gen3 w/ Hybrid,"Popeye Gen3 BP, Keysight Popeye 18-slot PXIe Gen 3 backplane w/ hybrid slots","SRR-011750,#8710,RBU:AATI,Customer name:Keysight,挪自55E2-2020120094(25-->24)(55E2-2021010005)",,,,P06,SMT
55E1-,55E121050056,55-63623-0030,M9019-66530,150,0,150,0,20210503,20210618,20210617,,PCNF DLV PRC SETC CLSD VCAL GMPS MANC,X,0,(*)(G)(VA)Rev:A3(MP PCB:A2),M9019-66530PXIe Chassis – Gen3 Mezzanine PCA (C2 version),"SRR-011722,2021/2/26,Keysight-PX(55E2-2021030013)",,,07-1.M9043-60210,P06,SMT
55E1-,55E121050057,55-63639-0030,M9043BP_Chronos,50,0,50,10,20210503,20210625,20210621,,PCNF DLV PRC SETC CLSD VCAL GMPS MANC,X,0,(*)(G)(VA)Rev:A3(MP PCB Rev:A2),M9043BP_ChronosGen3 Backplane PCA for M9043-60110,"SRR-011722,2021/2/26,Keysight-PX(55E2-2021030014)",,,07-1.M9043-60210,P06,SMT
55E1-,55E121050058,55-63623-0030,M9019-66530,100,0,100,0,20210510,20210520,20210519,,PCNF DLV PRC SETC CLSD VCAL GMPS MANC,X,0,(*)(G)(VA)Rev:A3(MP PCB:A2),M9019-66530PXIe Chassis – Gen3 Mezzanine PCA (C2 version),"2021/5/7-->2021/4/1,SRR-011489,22X-29872,Keysight-PX(55E2-2021050003)",,,05.M9019A,P06,SMT
55E1-,55E121050059,55-63622-0050,M9019-66520,50,0,50,1,20210510,20210619,20210617,,PCNF DLV PRC SETC CLSD VCAL GMPS MANC,X,0,(*)(G)(VA)Rev:A4(MP PCB Rev:A2),M9019-66520PXIe Chassis – Gen3 Backplane PCA for M9019A,"2021/5/7-->2021/4/1,SRR-011489,22X-29872,Keysight-PX(55E2-2021050002)",,,06.M9019A,P06,SMT
55E1-,55E121050060,55-63623-0030,M9019-66530,25,0,0,0,20210518,20210824,,,REL PRC SETC DLFL MANC,,0,(*)(G)(VA)Rev:A3(MP PCB:A2),M9019-66530PXIe Chassis – Gen3 Mezzanine PCA (C2 version),"SRR-011722,2021/4/28,Keysight-PX(55E2-2021040004)",,,07-1.M9043-60210,P06,SMT
55E1-,55E121050061,55-63639-0030,M9043BP_Chronos,25,0,0,0,20210518,20210824,,,REL PRC SETC DLFL MANC,,0,(*)(G)(VA)Rev:A3(MP PCB Rev:A2),M9043BP_ChronosGen3 Backplane PCA for M9043-60110,"SRR-011722,2021/4/28,Keysight-PX(55E2-2021040005)",,,07-1.M9043-60210,P06,SMT
55E1-,55E121050063,55-65014-402E,ESM001 Shmm700,15,0,15,0,20210503,20210715,20210714,,PCNF DLV PRC SETC CLSD VCAL GMPS MANC,X,0,(*)(EA),Embedded system module 001 for AXIe project with Shmm700,"SRR-011800,2021/4/9-->2021/6/4,Keysight-PX; 缺料owner : Alex(55E2-2021040068)",,,04.M9505A-CFG001.Keysight-PX,P06,SMT
55E1-,55E121050064,55-63623-0030,M9019-66530,100,0,0,0,20210503,20210824,,,REL PRC SETC DLFL MANC,,0,(*)(G)(VA)Rev:A3(MP PCB:A2),M9019-66530PXIe Chassis – Gen3 Mezzanine PCA (C2 version),"SRR-011489,22X-29873,2021/7/1-->2021/5/14-->2021/4/16,Keysight-PX(55E2-2021070002)",,,06.M9019A,P06,SMT
55E1-,55E121050065,55-63622-0050,M9019-66520,50,0,50,20,20210503,20210529,20210526,,PCNF DLV PRC SETC CLSD VCAL GMPS MANC,X,0,(*)(G)(VA)Rev:A4(MP PCB Rev:A2),M9019-66520PXIe Chassis – Gen3 Backplane PCA for M9019A,"SRR-011489,22X-29873,2021/7/1-->2021/5/14-->2021/4/16,Keysight-PX(55E2-2021070001)",,,05.M9019A,P06,SMT
55E1-,55E121050072,55-65922-000E,STD GNSS,9,0,0,0,20210817,20210824,,,REL PRC SETC MANC,,0,(*)(EA)A1,STD GNSS,"FSRR-0000061,#8907",,,,P16,SMT
55E1-,55E121050073,55-V0059-100E,AVA-RAGX Carrier/POE,10,0,10,0,20210511,20210519,20210517,,PCNF DLV PRC SETC CLSD VCAL GMPS MANC,X,0,AVA-RAGX Carrier/POE,AVA-RAGX Carrier/POE,"FSRR-0000063,#8920",,,,P01,SMT
55E1-,55E121050074,55-72138-000E,Express-TL,4,0,4,0,20210507,20210529,20210528,,PCNF DLV PRC SETC CLSD VCAL GMPS MANC,X,0,(EA)Rev.,Basic size COM Express Type 6 module based on Intel Tiger Lake H platform,"DEV-0037549,FSRR-0000058,#8758",,,,P02,SMT
55E1-,55E121050075,55-72138-000E,Express-TL,8,0,8,0,20210507,20210529,20210528,,PCNF DLV PRC SETC CLSD VCAL GMPS MANC,X,0,(EA)Rev.,Basic size COM Express Type 6 module based on Intel Tiger Lake H platform,"DEV-0037549,FSRR-0000058,#8758",,,,P02,SMT
55E1-,55E121050076,55-72138-000E,Express-TL,4,0,4,0,20210507,20210529,20210528,,PCNF DLV PRC SETC CLSD VCAL GMPS MANC,X,0,(EA)Rev.,Basic size COM Express Type 6 module based on Intel Tiger Lake H platform,"DEV-0037549,FSRR-0000058,#8758",,,,P02,SMT
55E1-,55E121050077,55-72138-000E,Express-TL,4,0,4,0,20210507,20210529,20210528,,PCNF DLV PRC SETC CLSD VCAL GMPS MANC,X,0,(EA)Rev.,Basic size COM Express Type 6 module based on Intel Tiger Lake H platform,"DEV-0037549,FSRR-0000058,#8758",,,,P02,SMT
55E1-,55E121050078,55-72138-000E,Express-TL,2,0,2,0,20210528,20210623,20210620,,PCNF DLV PRC SETC CLSD VCAL GMPS MANC,X,0,(EA)Rev.,Basic size COM Express Type 6 module based on Intel Tiger Lake H platform,"DEV-0037702,FSRR-0000059,#8758",,,,P02,SMT
55E1-,55E121050079,55-63609-3030,M9018B-66510,100,0,100,0,20210504,20210629,20210623,,PCNF DLV PRC SETC CLSD VCAL GMPS MANC,X,0,(*)(G)(VA)Rev:D3,PXIe Chassis – Mezzanine PCA for M9018B,"SRR-011486,2021/5/28,Keysight-PX,YR:100%,22X-29878轉(55E2-2021040015)",,,07.M9018B,P06,SMT
55E1-,55E121050080,55-63622-1030,M9018-66520,50,0,50,0,20210504,20210629,20210624,,PCNF DLV PRC SETC CLSD VCAL GMPS MANC,X,0,(*)(G)(VA)Rev:A4(MP PCB Rev:A2),M9018-66520PXIe Chassis – Backplane PCA for M9018B,"SRR-011486,2021/5/28,Keysight-PX,YR:100%,22X-29878轉(55E2-2021040016)",,,07.M9018B,P06,SMT
55E1-,55E121050082,55-65731-005E,FIM-7920E 100G IO Module,16,0,16,4,20210511,20210716,20210715,,PCNF DLV PRC SETC CLSD VCAL GMPS MANC,X,0,(*)(EA),FIM-7920E 100G IO Module,,,,,P16,SMT
55E1-,55E121050084,55-72138-100E,Express-TL-NVME,2,0,2,0,20210507,20210529,20210528,,PCNF DLV PRC SETC CLSD VCAL GMPS MANC,X,0,(EA)(RCI)Rev:,Basic size COM Express Type 6 module based on Intel Tiger Lake H platform NVME,"DEV-0037566,FSRR-0000058,#8758",,,,P02,SMT
55E1-,55E121050085,55-72138-100E,Express-TL-NVME,2,0,2,0,20210507,20210529,20210528,,PCNF DLV PRC SETC CLSD VCAL GMPS MANC,X,0,(EA)(RCI)Rev:,Basic size COM Express Type 6 module based on Intel Tiger Lake H platform NVME,"DEV-0037566,FSRR-0000058,#8758",,,,P02,SMT
55E1-,55E121050086,55-31129-000E,VPX3-TL/W-11865MRE/M32/XMC 1.0-R2,10,0,10,0,20210520,20210707,20210705,,PCNF DLV PRC SETC CLSD VCAL GMPS MANC,X,0,(EA)A1,"VPX3-TL/W-11865MRE/M32/XMC 1.0-R2,ETT,CC3U VPX Processor Board Intel Tiger Lake-H,DDR4 32GB, XMC 1.0 slot","DEV-0038298,DEV-0038239,FSRR-0000018,#8920",,,,P16,SMT
55E1-,55E121050087,55-31129-000E,VPX3-TL/W-11865MRE/M32/XMC 1.0-R2,11,0,0,0,20210520,20210521,,,REL PRC SETC DLFL MANC,,0,(EA)A1,"VPX3-TL/W-11865MRE/M32/XMC 1.0-R2,ETT,CC3U VPX Processor Board Intel Tiger Lake-H,DDR4 32GB, XMC 1.0 slot","FSRR-0000018,#8920,工單材料PCC已領出，故工單作廢/NCP",,,,P16,SMT
55E1-,55E121050088,55-31129-000E,VPX3-TL/W-11865MRE/M32/XMC 1.0-R2,4,0,0,0,20210520,20210521,,,REL PRC SETC DLFL MANC,,0,(EA)A1,"VPX3-TL/W-11865MRE/M32/XMC 1.0-R2,ETT,CC3U VPX Processor Board Intel Tiger Lake-H,DDR4 32GB, XMC 1.0 slot","FSRR-0000018,#8920,工單材料PCC已領出，故工單作廢/NCP",,,,P16,SMT
55E1-,55E121050089,55-33326-000E,tBP-VPX3-TL/XMC,20,0,20,17,20210514,20210707,20210705,,PCNF DLV PRC SETC CLSD VCAL GMPS MANC,X,0,(EA)A1,"tBP-VPX3-TL, XMC, with coating & ETT, -40 to +85˚C","DEV-0038326,DEV-0037255,FSRR-0000035,#8902",,,,P16,SMT
55E1-,55E121050090,55-32310-000E,VPX3-TL-RL1,25,0,25,0,20210527,20210705,20210701,,PCNF DLV PRC SETC CLSD VCAL GMPS MANC,X,0,(EA)A1,"VPX3-TL-RTM L1 board, VITA standard: 46.0, 46.10, Support SOSA aligned SBC, air cooled only, with coating & ETT, -40 to +70˚C","DEV-0038021,FSRR-0000046,#8920",,,,P16,SMT
55E1-,55E121050091,55-72307-401E,nanoX-EL-x6425E-4G,8,0,8,0,20210512,20210513,20210510,,PCNF DLV PRC SETC CLSD VCAL GMPS MANC,X,0,(EA),"Mini COM Express Type 10 module with Intel Elkhart Lake Atom x6425E, 4GB LPDDR4","DEV-0037431,SRR-012124,#8837,RBU:EPM,customer name:N/A,挪自55E1-2021040082(6->0)(55E1-2021060055)",,,,P02,SMT
55E1-,55E121050093,55-65014-402E,ESM001 Shmm700,15,0,0,0,20210517,20211030,,,REL PRC SETC DLFL MANC,,0,(*)(EA),Embedded system module 001 for AXIe project with Shmm700,"SRR-011800,2021/4/9-->2021/6/4-->2021/5/28,Keysight-PX; 缺料owner : Alex(55E2-2021050073)",,,05.M9505A-CFG001.Keysight-PX,P06,SMT
55E1-,55E121050095,55-66942-000E,Capsule Axon 2 Mainboard,33,0,33,0,20210528,20210615,20210610,,PCNF DLV PRC SETC CLSD VCAL GMPS MANC,X,0,(*)(EA),"i.MX 6UltraLite Processor, 512MB RAM, 4GB eMMC","DEV-0037955,FSRR-0000041,#8645",,,,P02,SMT
55E1-,55E121050100,55-14209-102E,NEON-JNX Carrier Board MIPI-STD,40,0,40,0,20210603,20210611,20210609,,PCNF DLV PRC SETC CLSD VCAL GMPS MANC,X,0,(EA)NEON-JNX Carrier Board MIPI-STD,"NEON-JNX, NVIDIA Jetson Xavier NX Carrier Board, MIPI Standard","表單號:19,#8867",,,,P03,SMT
55E1-,55E121050109,55-14210-100E,EOS-JNX-G carrier,21,0,21,0,20210514,20210602,20210528,,PCNF DLV PRC SETC CLSD VCAL GMPS MANC,X,0,(EA)EOS-JNX-G carrier,"EOS-JNX-G carrier, for 4CH PoE GigE Cam","DEV-0037796,FSRR-0000016,#8867",,,,P03,SMT
55E1-,55E121050110,55-79303-001E,PCIe GEN4 adapter card,6,0,6,0,20210526,20210605,20210601,,PCNF DLV PRC SETC CLSD VCAL GMPS MANC,X,0,(EA)Rev:,PCIe GEN4 adapter card for the PEG ports,"DEV-0037328,#8758",,,,P02,SMT
55E1-,55E121050111,55-66876-000E,Capsule Axon 2 Serial Daughterboard,24,0,24,0,20210607,20210623,20210621,,PCNF DLV PRC SETC CLSD VCAL GMPS MANC,X,0,(*)(EA),4 RJ45 Serial Ports,"FSRR-0000131,#8645",,,,P02,SMT
55E1-,55E121050112,55-73102-000E,COM-HPC-ALT-Q48-22,20,0,20,0,20210527,20210615,20210610,,PCNF DLV PRC SETC CLSD VCAL GMPS MANC,X,0,(EA)(RCI)Rev.,Size E COM-HPC Server module support Ampere Altra Q48-22 SOC,"DEV-0037930,FSRR-0000113,#8758",,,,P02,SMT
55E1-,55E121050113,55-73102-000E,COM-HPC-ALT-Q48-22,10,0,10,0,20210527,20210721,20210719,,PCNF DLV PRC SETC CLSD VCAL GMPS MANC,X,0,(EA)(RCI)Rev.,Size E COM-HPC Server module support Ampere Altra Q48-22 SOC,"DEV-0038362,FSRR-0000113,#8758",,,,P02,SMT
55E1-,55E121050115,55-63622-0050,M9019-66520,50,0,50,0,20210503,20210603,20210528,,PCNF DLV PRC SETC CLSD VCAL GMPS MANC,X,0,(*)(G)(VA)Rev:A4(MP PCB Rev:A2),M9019-66520PXIe Chassis – Gen3 Backplane PCA for M9019A,"SRR-011489,22X-29873,2021/7/1-->2021/5/14-->2021/4/16,Keysight-PX(55E2-2021070001)",,,05.M9019A,P06,SMT
55E1-,55E121050116,55-63539-000E,PXIe Type-6 CB/Lefty,20,0,20,0,20210512,20210608,20210606,,PCNF DLV PRC SETC CLSD VCAL GMPS MANC,X,0,(*)(EA)A1,Type-6 carrier board of Keysight Lefty controller M9038A,"DEV-0037912,DEV-0037814,DEV-0037419,FSRR-0000028,#8867",,,,P06,SMT
55E1-,55E121050117,55-63643-000E,M9038A I/O jumper board,20,0,20,0,20210512,20210603,20210602,,PCNF DLV PRC SETC CLSD VCAL GMPS MANC,X,0,(*)(EA)A1,I/O jumper board for Keysight Lefty controller M9038A,"DEV-0037419,FSRR-0000087,#8867",,,,P06,SMT
55E1-,55E121050118,55-63645-000E,M.2 Interposer,20,0,20,0,20210512,20210603,20210601,,PCNF DLV PRC SETC CLSD VCAL GMPS MANC,X,0,(*)(EA)A1,M.2 SSD interposer for M9038A,"DEV-0037419,FSRR-0000087,#8867",,,,P06,SMT
55E1-,55E121050119,55-63646-000E,M.2 Carrier,20,0,20,0,20210512,20210603,20210601,,PCNF DLV PRC SETC CLSD VCAL GMPS MANC,X,0,(*)(EA)A1,Removable M.2 SSD Carrier for M9038A,"DEV-0037419,FSRR-000087,#8867",,,,P06,SMT
55E1-,55E121050121,55-65218-000E,PCIe-8364RS,18,0,0,0,20210608,20210730,,,REL PRC SETC DLFL MANC,,0,(*)(EA)Profinet Master Motion Controller,Profinet Master Motion Controller,"FSRR-0000017,#8632",,,,P03,SMT
55E1-,55E121050122,55-73101-001E,COM-HPC-EP,1,0,1,0,20210617,20210630,20210628,,PCNF DLV PRC SETC CLSD VCAL RESA GMPS MANC,X,0,(EA)Rev.,Size E COM-HPC Server module with AMD EPYC 3001 platform,"DEV-0038158,FSRR-0000150#8758",,,,P02,SMT
55E1-,55E121050123,55-73101-001E,COM-HPC-EP,5,0,5,0,20210618,20210630,20210628,,PCNF DLV PRC SETC CLSD VCAL GMPS MANC,X,0,(EA)Rev.,Size E COM-HPC Server module with AMD EPYC 3001 platform,"DEV-0038158,FSRR-0000150,#8758",,,,P02,SMT
55E1-,55E121050124,55-77A07-005E,I-Pi SMARC Plus,50,0,0,0,20210513,20210514,,,REL PRC SETC DLFL MANC,,0,(EA)REV:,"Carrier for performance level SMARC modules (mostly focused on modules with PCIE support) Carrier will target to build in HDMI, Camera interface, 5V or 12V power, LVDS, MIPI, Gigabit Ethernet, USB 3.0/2.0",FPR-88 Claire Chang #8882,,,,P02,SMT
55E1-,55E121050127,55-66047-000E,Spot GXP+ Carrier Board,20,0,20,0,20210601,20210726,20210722,,PCNF DLV PRC SETC CLSD VCAL GMPS MANC,X,0,(*)(EA),Custom carrier card for Boston Dynamics Spot GXP+,"DEV-0038470,FSRR-0000070,#8645",,,,P02,SMT
55E1-,55E121050131,55-66299-002E,Redflex Digital Interface Board,14,0,14,0,20210514,20210623,20210621,,PCNF DLV PRC SETC CLSD VCAL GMPS MANC,X,0,(*)(EA),Redflex Digital Interface Board,"#8645,1100000466",,,93-F0016-00BE,P02,SMT
55E1-,55E121050132,55-66035-008E,Redflex Nirvana carrier board,5,0,5,0,20210524,20210623,20210621,,PCNF DLV PRC SETC CLSD VCAL GMPS MANC,X,0,(*)(EA)w/Adlink Express-SL module,Redflex Nirvana carrier board,"#8645,1100000466",,,93-F0016-00BE,P02,SMT
55E1-,55E121050133,55-72138-000E,Express-TL,2,0,2,0,20210528,20210623,20210620,,PCNF DLV PRC SETC CLSD VCAL GMPS MANC,X,0,(EA)Rev.,Basic size COM Express Type 6 module based on Intel Tiger Lake H platform,"DEV-0037702,FSRR-0000059,#8758",,,,P02,SMT
